SMILES,logP,tPSA,QED,SAS,NP,MW,NATOM
COc1cc(OC)cc(N(Cc2cnccn2)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,4.175800000000001,91.08,0.36255388262084437,2.84894752598945,-1.4193832266576503,453.50600000000014,34
COc1cc(OC)cc(N(CCCN2CC(C)OC(C)C2)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,4.622800000000001,77.77,0.317286636854306,3.6190471184464412,-1.3741405440968721,516.6460000000002,38
COc1cc(OC)cc(N(CCCn2ccnn2)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,3.8674,96.01,0.3203831765231248,2.9619602166354824,-1.701023131552888,470.53700000000015,35
COc1cc(OC)cc(N(CC#Cc2cc(N)ncn2)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,4.1907000000000005,117.10000000000001,0.35476160932530465,3.2434037023479503,-1.0174255632882108,492.5430000000002,37
COc1cc(OC)cc(N(CC#Cc2ccnc(OC)n2)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,4.035900000000001,100.31000000000002,0.3022375114740533,3.2265607221315795,-1.1977606327418449,507.5540000000002,38
COc1cc(OC)cc(N(CC#Cc2cc(OC)ccn2)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,4.640900000000001,87.42,0.2951882216925583,3.103303519334376,-1.065317663186924,506.56600000000014,38
COc1cc(OC)cc(N(CC(=O)N2CCCC2)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,3.7459000000000007,85.61,0.40432338982361105,2.780992356772572,-1.4349431458224595,472.5490000000001,35
COc1cc(OC)cc(N(CC(=O)Nc2ccnc(OC)n2)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,3.6959,129.41000000000003,0.3039108230493307,2.9923786386427267,-1.5534426799114616,526.5570000000002,39
COc1cc(OC)cc(N(CC(=O)N2CCCC2)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,3.7459000000000007,85.61,0.40432338982361105,2.780992356772572,-1.4349431458224595,472.5490000000001,35
COc1cc(OC)cc(N(CCn2cnc(C)n2)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,3.7857000000000003,96.01,0.33804732610580546,3.0089398053635854,-1.483948163023203,470.53700000000015,35
COc1cc(OC)cc(N(CC#CC2(O)CCOC2)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,3.3404000000000007,94.76,0.41579637744727155,3.7672297070098795,-0.9890509730137254,485.54400000000015,36
COc1cc(OC)cc(N(CCCN2CCNCC2)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,3.7476000000000003,80.57000000000001,0.3844410047914982,2.8643390874852805,-1.3962384406651696,487.6080000000002,36
COc1cc(OC)cc(N(CC#Cc2cnn(C)c2)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,3.9708000000000006,83.12000000000002,0.34089029051653275,3.1823040029544263,-1.1222229702358082,479.54400000000015,36
COc1cc(OC)cc(N(CCNCCF)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,4.135600000000001,77.33,0.3688886055804444,2.9227696283940716,-1.345892672858488,450.5180000000001,33
CNCCN(c1cc(OC)cc(OC)c1)c1ccc2ncc(-c3cnn(C)c3)nc2c1,3.7959000000000005,77.33,0.46983739939604385,2.7600492524355875,-1.1891392370667773,418.50100000000015,31
COc1cc(OC)cc(N(CC#Cc2cc(OC)nc(OC)n2)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,4.0445,109.54,0.26901996187389116,3.3076995260475437,-1.2389122483170028,537.5800000000003,40
COc1cc(OC)cc(N(Cc2nnc(NCCO)o2)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,3.2459999999999996,136.48000000000002,0.2912706346539311,3.0833822789115732,-1.4623754491747865,502.5350000000002,37
COc1cc(OC)cc(N(CCN2C(=O)c3ccccc3C2=O)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,4.419700000000001,102.67999999999999,0.2686265269166335,2.8383401949438642,-1.240493322993275,534.5760000000002,40
COc1cc(OC)cc(N(CC#CCN)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,3.8480000000000008,91.32000000000001,0.47183236584937926,3.0138426788507866,-1.1796030048658936,428.4960000000001,32
CCOc1ccnc(C#CCN(c2cc(OC)cc(OC)c2)c2ccc3ncc(-c4cnn(C)c4)nc3c2)n1,4.426000000000001,100.31,0.27463580006589067,3.249253707931844,-1.317571536328336,521.5810000000001,39
COc1cc(OC)cc(N(Cc2nnn[nH]2)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,2.8988999999999994,119.76,0.404691741543204,3.057173256936581,-1.7186947225124878,443.4710000000002,33
COc1cc(OC)cc(N(CCNCCCO)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,3.5485000000000007,97.56000000000002,0.32822027660387365,2.837762254118463,-1.1389628317157265,462.5540000000001,34
COc1cc(OC)cc(N(CCCn2cnnc2)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,3.8674,96.01,0.3203831765231248,3.014479221160369,-1.4393678794899458,470.53700000000015,35
COc1cc(OC)cc(N(CC(O)CN2CCCC2)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,3.5802000000000005,88.77000000000002,0.38207063638434624,3.2828300028678665,-1.3566291697513388,488.59200000000016,36
COc1cc(OC)cc(N(CC=C2CC(O)C2)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,4.266700000000001,85.53000000000002,0.41498587470798265,3.077227246269169,-0.8046394797264149,457.5340000000001,34
COc1cc(OC)cc(N(CCN2CCCC2=O)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,3.7459,85.61,0.38548351299163747,2.855586111532663,-1.411142949411117,472.5490000000001,35
COc1cc(OC)cc(N(CC#Cc2ncnc(CO)n2)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,2.9146,124.2,0.3281902898178002,3.3934194633903214,-1.0820150017133185,508.54200000000014,38
COc1cc(OC)cc(N(CC#Cc2nccc(OC)n2)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,4.035900000000001,100.31000000000002,0.3022375114740533,3.222773169684026,-1.275161980119792,507.5540000000002,38
COc1cc(OC)cc(N(CC=CCn2cnnn2)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,3.4284999999999997,108.90000000000002,0.2913047986252025,3.1944168896830822,-1.6344412699992528,483.5360000000002,36
COc1cc(OC)cc(N(CCNC(=O)C(N)C)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,3.7402000000000006,120.42,0.37908071969585444,3.266936014827568,-1.3649010955858856,475.55300000000017,35
COc1cc(OC)cc(N(CC#Cc2cnn(C)c2)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,3.9708000000000006,83.12000000000002,0.34089029051653275,3.1823040029544263,-1.1222229702358082,479.54400000000015,36
COc1cc(OC)cc(N(CCN(C)C)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,3.7472000000000003,68.54,0.4200135817012095,2.7420087415506273,-1.3295637534301283,432.52800000000013,32
CNC(=O)CCN(c1cc(OC)cc(OC)c1)c1ccc2ncc(-c3cnn(C)c3)nc2c1,3.7126,94.40000000000002,0.4436497907580147,2.779126806445582,-1.4415048419792786,446.51100000000014,33
COc1cc(OC)cc(N(CC#Cc2ncnc(OC)n2)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,3.4309000000000003,113.2,0.3030295820849835,3.3246934494043066,-1.1925925666345814,508.5420000000002,38
COc1cc(OC)cc(N(CCCN2CC(C)(C)N=C2C)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,4.461800000000001,80.9,0.3084176041204991,3.2263282745791315,-1.1287202771473972,513.6460000000002,38
COc1cc(OC)cc(N(CC(=O)NC(C)C)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,4.101100000000001,94.40000000000002,0.4283104821014868,2.769567150115323,-1.5095211570813676,460.5380000000001,34
COc1cc(OC)cc(N(CCC(C)(C)O)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,4.346600000000001,85.53000000000002,0.4298063976255255,2.886829134728144,-0.9849100696505485,447.5390000000001,33
COc1cc(OC)cc(N(CC#Cc2cc(C#N)ccn2)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,4.503980000000001,101.98,0.3134670875580568,3.2146240787749365,-1.3645357012107397,501.5500000000002,38
COc1cc(OC)cc(N(CCn2nc(C)cc2C)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,4.6991000000000005,83.12000000000002,0.31634369844444643,2.8850840698815254,-1.8353697083143077,483.5760000000002,36
COc1cc(OC)cc(N(CC#Cc2ncccc2C)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,4.9407000000000005,78.19000000000001,0.31204829283516716,3.1128280014133702,-1.2631526443147048,490.5670000000002,37
COc1cc(OC)cc(N(CC2CCCO2)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,4.364600000000001,74.53,0.41825882819165616,3.2245066163174787,-1.205944606489421,445.5230000000001,33
COc1cc(OC)cc(N(CC#Cc2cc(C#N)ccn2)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,4.503980000000001,101.98,0.3134670875580568,3.2146240787749365,-1.3645357012107397,501.5500000000002,38
COc1cc(OC)cc(N(CCN(C)C(C)C)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,4.525800000000001,68.54,0.36356164464849844,2.8599594578076317,-1.3449245733812234,460.5820000000001,34
COc1cc(OC)cc(N(CCNCC2CC2)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,4.576100000000001,77.33,0.3572275719704839,2.828000715656925,-1.2337042446768234,458.5660000000001,34
COc1cc(OC)cc(N(CCCN)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,4.234700000000001,91.32000000000001,0.4679126617867738,2.722845103775258,-1.17520931891031,418.5010000000001,31
COc1cc(OC)cc(N(CCN2CCc3ncccc3C2)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,4.5768,81.43,0.2922229588665056,2.996591022968925,-1.3888265414053869,521.6250000000002,39
COc1cc(OC)cc(N(CCc2ncccc2OC)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,4.8319,87.42,0.2867462840455782,2.908435478048885,-1.120513654781373,496.5710000000002,37
COc1cc(OC)cc(N(CC(=O)N2CCCC2)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,3.7459000000000007,85.61,0.40432338982361105,2.780992356772572,-1.4349431458224595,472.5490000000001,35
COc1cc(OC)cc(N(CC#CC2(O)CCNC2)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,3.2421999999999995,97.56000000000002,0.40345403831317406,3.7544619555305907,-0.8711436962223085,484.5600000000002,36
COc1cc(OC)cc(N(CC#Cc2cnccn2)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,4.0273,91.08,0.3387581685435416,3.139841944628138,-1.2931554435855306,477.5280000000002,36
COc1cc(OC)cc(N(CCN2C(=O)c3ccncc3C2=O)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,3.8147,115.57000000000001,0.2730490678875476,2.9865434056462075,-1.2690164850904997,535.5640000000003,40
COc1cc(OC)cc(N(Cc2cn[nH]n2)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,3.5039,106.86999999999999,0.4081191711681234,2.9906367184750415,-1.437637908944336,442.4830000000002,33
CNCCN(c1cc(OC)cc(OC)c1)c1ccc2ncc(-c3cnn(C)c3)nc2c1,3.7959000000000005,77.33,0.46983739939604385,2.7600492524355875,-1.1891392370667773,418.50100000000015,31
COc1cc(OC)cc(N(CCCN2CCNC(C)C2)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,4.136100000000001,80.57000000000001,0.37031559387980806,3.3966923951220895,-1.245026187242543,501.6350000000002,37
COc1cc(OC)cc(N(CC#CC(C)(C)O)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,3.959900000000001,85.53000000000002,0.4387714825553103,3.084676765499939,-1.1463525241486796,457.5340000000001,34
COc1cc(OC)cc(N(CCC(C)O)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,3.956500000000001,85.53000000000002,0.4501532219961715,3.2282039511005864,-1.0445062770343,433.5120000000001,32
COc1cc(OC)cc(N(CCNCCC#N)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,4.079780000000001,101.11999999999999,0.3599574524898258,2.919064608906533,-1.4132677101066202,457.5380000000001,34
CCN(c1cc(OC)cc(OC)c1)c1ccc2ncc(-c3cnn(C)c3)nc2c1,4.205500000000001,65.30000000000001,0.4922711561365035,2.6213233089169616,-1.412838696254038,389.4590000000001,29
COc1cc(OC)cc(N(CC#CC2(O)CCNC2)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,3.2421999999999995,97.56000000000002,0.40345403831317406,3.7544619555305907,-0.8711436962223085,484.5600000000002,36
COc1cc(OC)cc(N(CCC(C)(C)O)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,4.346600000000001,85.53000000000002,0.4298063976255255,2.886829134728144,-0.9849100696505485,447.5390000000001,33
COc1cc(OC)cc(N(CCCN2CCC(O)C2)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,3.5802000000000005,88.77,0.38207063638434624,3.288043612335324,-1.318488397748697,488.59200000000016,36
COc1cc(OC)cc(N(CCCN2CCNCC2=O)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,3.2741999999999996,97.64,0.3739017890439169,2.9943955068051746,-1.3383919270516484,501.5910000000002,37
COc1cc(OC)cc(N(CCN2CCC(N(C)C)C2)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,3.7594000000000003,71.78,0.34284755094768715,3.345554442244426,-1.5049523489115433,501.6350000000002,37
COc1cc(OC)cc(N(CCN2CCNC(=O)C2)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,2.8841,97.64,0.405176870892828,2.947654298812415,-1.4553412608933332,487.5640000000002,36
COc1cc(OC)cc(N(CC2OCCO2)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,3.5585000000000004,83.76,0.42531330260668615,2.976815083859659,-1.216714823292306,447.4950000000001,33
COc1cc(OC)cc(N(CCNCCN2CCOC2=O)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,3.5562000000000005,106.86999999999999,0.30016009734975874,3.054108134718992,-1.5771523993153158,517.5900000000003,38
COc1cc(OC)cc(N(CC(=O)N2CCC(N(C)C)C2)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,3.2859999999999996,88.85000000000001,0.3531052127111623,3.3897210890882343,-1.552126708739342,515.6180000000003,38
COc1cc(OC)cc(N(CCCN2CC(C)(O)C2)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,3.5802000000000005,88.77,0.38207063638434624,2.9677697791465594,-1.0425448856297528,488.59200000000016,36
COc1cc(CO)cc(N(CCCN2CC(C)(C)N=C2C)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,3.945500000000001,91.90000000000002,0.35045299836799115,3.2879039156047725,-1.010568517209476,513.6460000000002,38
COc1cc(OC)cc(N(CCCN2CCC(O)C2)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,3.5802000000000005,88.77,0.38207063638434624,3.288043612335324,-1.318488397748697,488.59200000000016,36
COc1cc(OC)cc(N(CC(=O)Nc2cc(C)c(O)nn2)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,3.7013,140.41000000000003,0.30790618136431075,3.132550865402453,-1.5186096594744358,526.5570000000002,39
COc1cc(OC)cc(N(CCN2CCNC(=O)C2)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,2.8841,97.64,0.405176870892828,2.947654298812415,-1.4553412608933332,487.5640000000002,36
COc1ccc(C#CCN(c2cc(OC)cc(OC)c2)c2ccc3ncc(-c4cnn(C)c4)nc3c2)nn1,4.035900000000001,100.31,0.3022375114740533,3.186571771082628,-1.3864263877768708,507.55400000000014,38
COc1cc(OC)cc(N(CCCN2CCOC2=O)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,3.9658000000000007,94.83999999999999,0.3486030288287317,2.941002819522474,-1.5720239591728333,488.5480000000001,36
COCCCN(c1cc(OC)cc(OC)c1)c1ccc2ncc(-c3cnn(C)c3)nc2c1,4.2221,74.53,0.36589559105701297,2.70591324741266,-1.3038205463059724,433.51200000000017,32
CC(C(=O)OC1C[N+]2(CC#Cc3ccccn3)CCC1CC2)(c1ccccc1)N1CCCCC1,3.8833000000000006,42.43,0.3861171177834573,4.642711490108235,-0.19843979988434998,458.6260000000004,34
CCCc1nnc(C[N+]23CCC(CC2)C(OC(=O)C(C)(c2ccccc2)N2CCCCC2)C3)o1,3.9722999999999997,68.46000000000001,0.4305547874545832,4.59950848311523,-0.33999793616582047,467.63400000000036,34
CC(C(=O)OC1C[N+]2(CC#Cc3cccnc3)CCC1CC2)(c1ccccc1)N1CCCCC1,3.8833000000000006,42.43,0.3861171177834573,4.627620567031312,-0.2353350641357323,458.6260000000004,34
CC(C(=O)OC1C[N+]2(CCC#N)CCC1CC2)(c1ccccc1)N1CCCCC1,3.35028,53.330000000000005,0.54587317329789,4.549905099426225,-0.0266419884908931,396.5550000000002,29
CC(C(=O)OC1C[N+]2(CC#Cc3nccs3)CCC1CC2)(c1ccccc1)N1CCCCC1,3.944800000000001,42.43,0.38043438805511404,4.837731625478264,-0.18807462272863323,464.6550000000004,33
CC(C(=O)OC1C[N+]2(CC#Cc3cccnc3)CCC1CC2)(c1ccccc1)N1CCCCC1,3.8833000000000006,42.43,0.3861171177834573,4.627620567031312,-0.2353350641357323,458.6260000000004,34
CC(C(=O)OC1C[N+]2(CC#Cc3ccc(F)cn3)CCC1CC2)(c1ccccc1)N1CCCCC1,4.022400000000001,42.43,0.3698771641438079,4.723241700293552,-0.310176385530597,476.61600000000044,35
CC(C(=O)OC1C[N+]2(CC3=CC4CCC3C4)CCC1CC2)(c1ccccc1)N1CCCCC1,4.792900000000003,29.54,0.3515910693681035,5.415805085954327,0.328471740909094,449.65900000000033,33
CC(=O)OC(C)C(=O)OC1C[N+]2(Cc3nsc(C(F)(F)F)n3)CCC1CC2,2.1195,78.38000000000001,0.5489298785138259,4.963382742059623,-0.09087846909548519,408.4220000000002,27
CC(C(=O)OC1C[N+]2(CC#Cc3cccnc3)CCC1CC2)(c1ccccc1)N1CCCCC1,3.8833000000000006,42.43,0.3861171177834573,4.627620567031312,-0.2353350641357323,458.6260000000004,34
CC(C(=O)OC1C[N+]2(COc3cccc(O)c3)CCC1CC2)(c1ccccc1)N1CCCCC1,4.178700000000001,59.00000000000001,0.4885787203019543,4.4957979936047385,0.13015087470341474,465.61400000000043,34
CC(C(=O)OC1C[N+]2(Cc3ccc(O)cc3)CCC1CC2)(c1ccccc1)N1CCCCC1,4.342400000000001,49.77,0.5230915563057936,4.338415289237185,0.1875852502631546,449.61500000000035,33
CC(C(=O)OC1C[N+]2(CC3CC3)CCC1CC2)(c1ccccc1)N1CCCCC1,3.846600000000001,29.54,0.537691808889887,4.4760655389866635,0.08109197330799313,397.5830000000002,29
CC(C(=O)OC1C[N+]2(C)CCC1CC2)(c1ccccc1)N1CCCCC1,3.0663999999999993,29.54,0.6122870447142941,4.373400348687342,0.2044159009626577,357.5180000000002,26
CSCC12CCC(CC1)C(OC(=O)C(C)(c1ccccc1)N1CCCCC1)C2,5.180700000000003,29.54,0.6095656371375942,4.516635634655575,0.08169238513332508,401.6160000000002,28
CC(C(=O)OC1C[N+]2(CCOCc3ccncn3)CCC1CC2)(c1ccccc1)N1CCCCC1,3.4434,64.55,0.3114233487094741,4.596206678547735,-0.3456778860295685,479.64500000000044,35
CC(C(=O)OC1C[N+]2(CC#Cc3ccccn3)CCC1CC2)(c1ccccc1)N1CCCCC1,3.8833000000000006,42.43,0.3861171177834573,4.642711490108235,-0.19843979988434998,458.6260000000004,34
CCCn1nnnc1CSC12CCC(CC1)C(OC(=O)C(C)(c1ccccc1)N1CCCCC1)C2,4.900000000000002,73.14,0.45333723452884017,4.77146432472794,-0.7948514812641402,497.7090000000004,35
CC(C(=O)OC1C[N+]2(C(=O)OC(C)C)CCC1CC2)(c1ccccc1)N1CCCCC1,3.9816000000000007,55.84000000000001,0.5213583979197753,4.617059241147755,0.04088171043921298,429.58100000000024,31
CC(C(=O)OC1C[N+]2(CCN3CCCC3)CCC1CC2)(c1ccccc1)N1CCCCC1,3.4703000000000004,32.78,0.47879302480317787,4.428133858575427,-0.11785575790380934,440.65200000000027,32
CC(C(=O)OC1C[N+]2(CCc3ncc(C)nn3)CCC1CC2)(c1ccccc1)N1CCCCC1,3.1726999999999994,68.21,0.4627950225410169,4.718318273325019,-0.2795283513541441,464.6340000000004,34
CC(C(=O)OC1C[N+]2(CC(=O)NCC3CC3)CCC1CC2)(c1ccccc1)N1CCCCC1,3.3536999999999995,58.64000000000001,0.48454832404881343,4.450137961301962,-0.23827804150046059,454.63500000000033,33
CC(C(=O)OC1C[N+]2(CCCO)CCC1CC2)(c1ccccc1)N1CCCCC1,2.8189999999999995,49.77,0.5638065099062243,4.427345209316335,0.2655950429115207,401.5710000000002,29
CC(C(=O)OC1C[N+]2(CCc3cncnc3)CCC1CC2)(c1ccccc1)N1CCCCC1,3.4693,55.32,0.47781194076866657,4.519681189316487,-0.09133980602290603,449.61900000000037,33
CC(C(=O)OC1C[N+]2(C)CCC1CC2)(c1ccccc1)N1CCCCC1,3.0663999999999993,29.54,0.6122870447142941,4.373400348687342,0.2044159009626577,357.5180000000002,26
CCC12CCC(CC1)C(OC(=O)C(C)(c1ccccc1)N1CCCCC1)C2,5.227700000000002,29.54,0.6605571634567114,4.349239850647502,0.29416348418970745,369.54900000000026,27
COC(C(=O)OC1C[N+]2(CCOCc3ccccc3)CCC1CC2)(c1ccccc1)N1CCCC1,3.8473000000000015,48.00000000000001,0.2934280606305692,4.502786812976414,-0.030361471814082813,479.64100000000036,35
COC(C(=O)OC1C[N+]2(Cc3ccncc3)CCC1CC2)(c1ccccc1)N1CCCC1,3.2257000000000007,51.660000000000004,0.49231377750173017,4.589092451046786,-0.09115937797895933,436.57600000000025,32
COC(C(=O)OC1C[N+]2(Cc3cccnc3)CCC1CC2)(c1ccccc1)N1CCCC1,3.2257000000000007,51.660000000000004,0.49231377750173017,4.591992778379027,-0.15383616756715304,436.57600000000025,32
COC(C(=O)OC1C[N+]2(Cc3c(C)noc3C)CCC1CC2)(c1ccccc1)N1CCCC1,3.435500000000001,64.8,0.47106614379784967,4.75149002607929,-0.44630816457629996,454.5910000000003,33
COC(C(=O)OC1C[N+]2(Cc3cc(C)no3)CCC1CC2)(c1ccccc1)N1CCCC1,3.1271000000000004,64.8,0.48659059073141764,4.739813157450883,-0.39868740615174686,440.56400000000025,32
COC(C(=O)OC1C[N+]2(Cc3nc(-c4cccnc4)no3)CCC1CC2)(c1ccccc1)N1CCCC1,3.2757000000000005,90.58,0.3407279898522509,4.699626304901951,-0.7558364910598081,504.6110000000004,37
COC(C(=O)OC1C[N+]2(Cc3nc(C(C)C)no3)CCC1CC2)(c1ccccc1)N1CCCC1,3.3371000000000004,77.69,0.4328938075794042,4.781678413185158,-0.5782565031583704,469.60600000000034,34
COC(C(=O)OC1C[N+]2(Cc3nnc(-c4ccccc4)o3)CCC1CC2)(c1ccccc1)N1CCOCC1,3.117100000000002,86.92,0.3313160838735265,4.659214743692923,-0.5639606178678368,519.6220000000003,38
COC(C(=O)OC1C[N+]2(Cc3nnsn3)CCC1CC2)(c1ccccc1)N1CCCC1,2.0771999999999995,77.44,0.4784716468568333,5.090353095370457,-0.36600085628554513,444.5810000000003,31
COC(C(=O)OC1C[N+]2(Cc3cccnc3)CCC1CC2)(c1ccccc1)N1CCCC1,3.2257000000000007,51.660000000000004,0.49231377750173017,4.591992778379027,-0.15383616756715304,436.57600000000025,32
COC(C(=O)OC1C[N+]2(Cc3c(C)noc3C)CCC1CC2)(c1ccccc1)N1CCCC1,3.435500000000001,64.8,0.47106614379784967,4.75149002607929,-0.44630816457629996,454.5910000000003,33
COC(C(=O)OCCN1CCCC1)C1C[N+]2(Cc3nc(-c4ccccc4)no3)CCC1CC2,2.6438999999999995,77.69000000000001,0.42498546365823286,4.5156115620365505,-0.8175070616028697,455.5790000000002,33
COC(C(=O)OC1C[N+]2(Cc3nc(-c4cccnc4)no3)CCC1CC2)(c1ccccc1)N1CCCC1,3.2757000000000005,90.58,0.3407279898522509,4.699626304901951,-0.7558364910598081,504.6110000000004,37
CC(C)(CO)C(=O)OC1C[n+]2(Cc3nc(-c4ccccc4)no3)CCC1CC2,2.3661,85.45,0.6061384227352241,4.127043122116939,-0.2078320449784928,386.4720000000002,28
CC(C(=O)OC1C[N+]2(CCCO)CCC1CC2)(c1ccccc1)N1CCCCC1,2.8189999999999995,49.77,0.5638065099062243,4.427345209316335,0.2655950429115207,401.5710000000002,29
CC(C(=O)OC1C[N+]2(CCC=CC(=O)O)CCC1CC2)(c1ccccc1)N1CCCC1,3.0774,66.84,0.39213238797348504,4.616065242169208,0.4628420802576485,427.5650000000003,31
CC(C(=O)OC1C[N+]2(CCOC(=O)C3(C)CC3)CCC1CC2)(c1ccccc1)N1CCCCC1,3.7799,55.84,0.4272080512940273,4.614894352915531,0.42852661979412643,469.64600000000036,34
CC(C(=O)OC1C[N+]2(CCC(=O)O)CCC1CC2)(c1ccccc1)N1CCCCC1,2.9112999999999993,66.84,0.5477614764491897,4.428341657614823,0.20367018409013662,415.5540000000002,30
CC(C(=O)OC1C[N+]2(CCCCC(=O)O)CCC1CC2)(c1ccccc1)N1CCC1,2.9113,66.84,0.3815252044025292,4.382123480197166,0.2965440231435033,415.5540000000002,30
CC(C(=O)OC1C[N+]2(CCCOC(N)=O)CCC1CC2)(c1ccccc1)N1CCCCC1,3.6223000000000005,81.86,0.3786589755765779,4.49639117018149,0.23136411484496247,444.5960000000003,32
CC(C(=O)OC1C[N+]2(CCC=CCC(=O)O)CCC1CC2)(c1ccccc1)N1CCCC1,3.467500000000001,66.84,0.3605252180424673,4.689295183559417,0.5609220937073468,441.59200000000027,32
CC(C(=O)OC1C[N+]2(CCOC(=O)c3ccco3)CCC1CC2)(c1ccccc1)N1CCCCC1,3.886600000000001,68.98,0.4195627370893292,4.493741700293551,-0.14770091598690854,481.61300000000045,35
CC(C(=O)OC1C[N+]2(CCn3nc(C(N)=O)cc3C)CCC1CC2)(c1ccccc1)N1CCCCC1,3.4408999999999996,90.45,0.45024014287326886,4.667276013496542,-0.5861689543123443,494.6600000000005,36
CC(C(=O)OC1C[N+]2(CCOCc3cccnc3)CCC1CC2)(c1ccccc1)N1CCCCC1,4.048400000000001,51.660000000000004,0.3078924344003401,4.4514659765313045,-0.2644153982690543,478.65700000000044,35
CC(C(=O)OC1C[N+]2(CCCC(=O)O)CCC1CC2)(c1ccccc1)N1CCCC1,2.9112999999999998,66.84,0.5222379499618778,4.406192641514644,0.2804644132774034,415.5540000000002,30
CCCCOC(=O)C1C[N+]2(Cc3nc(-c4ccccc4)no3)CCC1CC2,3.3952999999999998,65.22,0.42433175958059777,3.9691906921647426,-0.7950853303417221,370.4730000000002,27
COC(=O)C1C[N+]2(Cc3nc(-c4ccccc4)no3)CCC1CC2,2.225,65.22,0.6361665305495376,3.9713989308948427,-0.7445427640289459,328.3920000000002,24
Cn1cccc1COC(=O)C1C[N+]2(Cc3nc(-c4ccccc4)no3)CCC1CC2,3.1338999999999997,70.15,0.46368024727238266,4.195091148654006,-1.1006881220476832,407.4940000000002,30
C=CCOC(=O)C1C[N+]2(Cc3nc(-c4ccccc4)no3)CCC1CC2,2.7811999999999992,65.22,0.453351328137717,4.103489722788382,-0.8361307987840653,354.4300000000002,26
