FILENUM	Canonical_SMILES
26	C/C(=N/C(Cl)Cl)/Cl
27	CC(=C)OO/C(=N/Cl)/Cl
28	CC(=C)OO/C(=N/Cl)/Cl
29	C/C(=N/[C@@H](C(=C)Cl)C)/Cl
30	ClOO/C(=N\C(=C)C(=C)Cl)/C
31	CC(=C)C(=C)C
32	ClC(=C)C(Cl)Cl
33	C/N=C(\OC(=C)C)/C
34	ClC([C@@](OC(=C)C)(Cl)C)Cl
35	Cl/N=C(\C(=C)C(=C)C)/C
36	CC(=C)Cl
37	CC(=C)C(=C)C
38	ClC(=C)C(Cl)Cl
39	CC(=C)Cl
40	ClOO/C(=N\C(=C)C(=C)Cl)/C
1	CC(=C)O[C@@H]([C@@](OC(=C)C)(Cl)C)Cl
2	C/C(=N/[C@@H](C(=C)Cl)C)/Cl
3	ClC(=C)C(Cl)Cl
4	ClC([C@@](OC(=C)C)(Cl)C)Cl
5	ClC(=C)/C(=N\C(=C)C(=C)Cl)/C
6	ClO[C@H](C(C(Cl)Cl)(C)C)Cl
7	Cl/N=C(\C(=C)C)/OOC(=C)C
8	CC(=C)Cl
9	CC(=C)Cl
10	ClOO/C(=N\C(=C)C(=C)OO/C(=N/Cl)/Cl)/C
11	CC(=C)O/N=C(\C(=C)C(=C)C)/C
12	Cl/N=C(\C(=C)C(=C)C)/C
13	CC(=C)Cl
14	COO[C@H]([C@@H](C(C(Cl)Cl)(C)C)OOC)OOOC(=C)C
15	CO[C@H](C([C@H](C(Cl)(C)C)Cl)(C)C)OC(=C)C
16	Cl/N=C(/OO[C@H](C(=C)Cl)Cl)\Cl
17	COC(=C)C
18	C[C@H](/N=C(\Cl)/C)Cl
19	ClC([C@@](OC(=C)C)(Cl)C)Cl
20	C/N=C(\OC(=C)C)/C
21	CC(=C)OC(=C)C
22	ClC(=C)/C(=N\C(=C)C(=C)Cl)/C
23	C[C@H](/N=C(\Cl)/C)Cl
24	C[C@H](/N=C(\Cl)/C)Cl
25	ClC(=C)C(Cl)Cl
26	ClC[C@@H]([C@H](C(=C)O/C(=N\Cl)/C)C)Cl
27	ClC(=C)C(Cl)Cl
28	COO[C@H]([C@@H](C(C(Cl)Cl)(C)C)OOC)OOOC(=C)C
29	ClO/C(=N\C(=N\C(=C)OCl)\Cl)/C
30	CO[C@H](C([C@H](C(Cl)(C)C)Cl)(C)C)OC(=C)C
31	CC(=C)O/C(=N\OC(=C)C(=C)Cl)/C
32	CC(=C)Cl
33	COC(=C)C
34	C/C(=N/[C@@H](C(=C)Cl)C)/Cl
35	C/C(=N/[C@@H](C(=C)Cl)C)/Cl
36	CC(=C)O/C(=N\OC(=C)C(=C)Cl)/C
37	CC(=C)O/C(=N\OC(=C)C(=C)Cl)/C
38	C/N=C(\C(=C)C(=C)C)/C
39	ClC(=C)C(Cl)Cl
40	CO[C@H](C([C@H](C(Cl)(C)C)Cl)(C)C)OC(=C)C
1	ClC(=C)C(Cl)Cl
2	ClC(=C)O/N=C(\OC(=C)C)/C
3	CO[C@H](C([C@H](C(Cl)(C)C)Cl)(C)C)OC(=C)C
4	Cl/N=C(\C(=C)C(=C)C)/C
5	ClN=C(C)C
6	CC(=C)Cl
7	CO[C@](C(Cl)Cl)(Cl)C
8	ClO[C@H](C(=C)Cl)Cl
9	ClC(=C)[C@H](/C(=N\[C@H](Cl)C)/C)C
10	ClC([C@@](OC(=C)C)(Cl)C)Cl
11	ClC([C@@](OC(=C)C)(Cl)C)Cl
12	COO[C@H]([C@@H](C(C(Cl)Cl)(C)C)OOC)Cl
13	C/C(=N/[C@@H](C(=C)Cl)C)/Cl
14	CO[C@H](C([C@H](C(Cl)(C)C)Cl)(C)C)OC(=C)C
15	ClC[C@@H]([C@H](C(=C)O[C@H](/N=C(\Cl)/C)Cl)C)Cl
16	CO[C@H](C([C@H](C(Cl)(C)C)Cl)(C)C)OC(=C)C
17	C/C(=N/Cl)/OC(=C)C
18	CO[C@H](C([C@H](C(Cl)(C)C)Cl)(C)C)OC(=C)C
19	Cl/N=C(/O/C(=N\C(=C)OCl)/N=C(\OCl)/C)\Cl
20	CC(=C)O[C@@H]([C@@](OC(=C)C)(Cl)C)Cl
21	CC(=C)O[C@@H]([C@@](OC(=C)C)(Cl)C)Cl
22	CC(=C)O[C@@H]([C@@](OC(=C)C)(Cl)C)Cl
23	COO[C@H]([C@@H](C(C(Cl)Cl)(C)C)OOC)OOOC(=C)C
24	COO[C@H]([C@@H](C(C(Cl)Cl)(C)C)OOC)OOOC(=C)C
25	ClOO/C(=N\C(=C)C(=C)OO/C(=N/OOOC(=C)C)/Cl)/C
26	CC(=C)OC(=C)C
27	CC(=C)Cl
28	ClO[C@H](C(C(Cl)Cl)(C)C)Cl
29	COO[C@H]([C@@H](C(C(Cl)Cl)(C)C)OOC)Cl
30	ClC([C@@](OC(=C)C)(Cl)C)Cl
31	ClC(C(=C)Cl)C(=C)Cl
32	ClOO/C(=N\C(=C)C(=C)OO/C(=N/OOOC(=C)C)/Cl)/C
33	CC(=C)O/N=C(\C(=C)C(=C)C)/C
34	C/N=C(\OC(=C)C)/C
35	C=C(C(=C)/N=C(\C(=C)Cl)/C)OC(=C)C(=C)Cl
36	ClC(=C)[C@H](/C(=N\[C@H](Cl)C)/C)C
37	CC(=C)/N=C(\C(=C)C(=C)C)/C
38	CO[C@](C(Cl)Cl)(Cl)C
39	CC(=C)Cl
40	C[C@H](/N=C(\Cl)/C)Cl
1	ClOO/C(=N\C(=C)C(=C)OO/C(=N/C(=C)C)/Cl)/C
2	CC(=C)OOO[C@@H]([C@@](OC(=C)C)(Cl)C)Cl
3	C[C@H](/N=C(\C(C)C)/C)Cl
4	C[C@H](/N=C(\C(C)C)/C)Cl
5	COO[C@H]([C@@H](C(C(Cl)Cl)(C)C)OOCl)Cl
6	C[C@H](/N=C(\C(C)C)/C)Cl
7	COO[C@H](C(C(Cl)Cl)(C)C)[C@@H](OOCl)Cl
8	C/N=C(\C(=C)C(=C)C)/C
9	ClC(C(Cl)(C)C)Cl
10	ClC(C(Cl)(C)C)Cl
11	C[C@H](/N=C(\[C@@H](Cl)C)/C)Cl
12	CO[C@](C(Cl)Cl)(Cl)C
13	C[C@H](/N=C(\[C@@H](Cl)C)/C)Cl
14	C/C(=N/[C@@H](C(=C)C)C)/Cl
15	C/C(=N/OC(=C)C)/Cl
16	ClC(C(Cl)(C)C)Cl
17	ClC(=C)O[C@H](/N=C(\Cl)/C)Cl
18	ClC(=C)O/N=C(\OC(=C)C)/C
19	C/C(=N/[C@@H](C(=C)C)C)/Cl
20	CC(=C)O[C@]([C@@H](Cl)C)(Cl)C
21	ClOO/C(=N\C(=C)Cl)/C
22	COO[C@H](C(C(Cl)Cl)(C)C)[C@@H](OOCl)Cl
23	ClC(=C)O/N=C(\OC(=C)C)/C
24	ClC(=C)C(=C)[C@H](C(=C)Cl)Cl
25	C[C@H](/N=C(\[C@@H](Cl)C)/C)Cl
26	ClC(=C)C(=C)[C@H](C(=C)Cl)Cl
27	ClO/C(=N\C(=N\C(=C)OCl)\C)/C
28	CC(=C)OC(=C)Cl
29	ClC[C@@H]([C@H](O[C@H](C(=C)Cl)Cl)C)Cl
30	COO[C@H]([C@@H](C(C(Cl)Cl)(C)C)OOCl)Cl
31	CC(=C)O[C@H](/N=C(\Cl)/C)Cl
32	ClO/C(=N\C(=N\C(=C)OCl)\C)/C
33	CC(=C)OC(=C)Cl
34	CC(=C)O[C@H](/N=C(\Cl)/C)Cl
35	ClC[C@@H]([C@H](O[C@H](C(=C)Cl)Cl)C)Cl
36	CC(=C)Cl
37	ClC(OC(=C)C)Cl
38	COO[C@H]([C@@H](C(C(Cl)Cl)(C)C)OOCl)Cl
39	C/C(=N/OC(=C)C)/Cl
40	ClO/C(=N\C(=N\C(=C)OCl)\C)/C
1	ClO/C(=N\C(=N\C(=C)OCl)\C)/C
2	Cl/N=C(\C(=C)C(=C)C)/C
3	COO[C@H](C(C(Cl)Cl)(C)C)C(C)C
4	ClCO[C@H](/N=C(\Cl)/C)Cl
5	ClCO[C@H](/N=C(\Cl)/C)Cl
6	COO[C@H]([C@@H](C(C(Cl)Cl)(C)C)C(=C)C)Cl
7	ClC[C@@H]([C@H](/N=C(\Cl)/C)C)Cl
8	CC(=C)O[C@H](O[C@H](C(=C)Cl)Cl)Cl
9	CC(=C)O[C@H](O[C@H](C(=C)Cl)Cl)Cl
10	ClC[C@@H]([C@H](/N=C(\Cl)/C)C)Cl
11	ClO/C(=N\C(=N\C(=C)OCl)\C)/C
12	CC(/C(=N\OC(=C)Cl)/C)C
13	CC(=C)O[C@]([C@@H](Cl)C)(Cl)C
14	CC(=C)O[C@]([C@@H](Cl)C)(Cl)C
15	CO[C@]([C@@H](Cl)C)(Cl)C
16	C/C(=N/OC(=C)C)/Cl
17	CC(=C)[C@H](Cl)C
18	Cl/N=C(\Cl)/C
19	ClOOC(C(C(Cl)Cl)(C)C)OOCl
20	CC(=C)O/C(=N\[C@@H](OC(=C)C)Cl)/C
21	CC(=C)[C@H](CCl)Cl
22	C/C(=N/C(=C)Cl)/[C@@H](OOC)Cl
23	C/C(=N/OC(=C)Cl)/Cl
24	CO[C@]([C@@H](Cl)C)(Cl)C
25	COO[C@H](C(C(Cl)Cl)(C)C)C(C)C
26	ClOO/C(=N\C(=C)C(=C)OO/C(=N/C(=C)C)/Cl)/C
27	Cl/N=C(\Cl)/C
28	ClCO[C@H](/N=C(\Cl)/C)Cl
29	ClOO/C(=N\C(=C)C(=C)OO/C(=N/C(=C)C)/Cl)/C
30	ClO/C(=N\C(=N\C(=C)[C@@H](Cl)C)\C)/C
31	C[C@@H]([C@H](C(Cl)(C)C)Cl)Cl
32	COO[C@H]([C@@H](C(C(Cl)Cl)(C)C)C(=C)C)Cl
33	CC(/C(=N\OC(=C)Cl)/C)C
34	CC(/C(=N\OC(=C)Cl)/C)C
35	ClO/C(=N\[C@H](Cl)C)/C
36	CC(=C)[C@H](Cl)C
37	ClOO/C(=N\C(=C)C(=C)OO/C(=N/C(=C)C)/Cl)/C
38	COO[C@H]([C@@H](C(C(Cl)Cl)(C)C)OOOC(=C)C)Cl
39	CC(=C)[C@H](Cl)C
40	ClC[C@@H]([C@H](/N=C(\Cl)/C)C)Cl
1	ClOOC(C(C(Cl)Cl)(C)C)OOCl
2	COO[C@H]([C@H](/N=C(\Cl)/C)C)CCl
3	ClO/C(=N\C(=N\C(=C)OCl)\C)/C
4	ClOO/C(=N\C(=C)C(=C)OO/C(=N/Cl)/Cl)/C
5	CO[C@]([C@@H](Cl)C)(Cl)C
6	COO[C@H]([C@H](/N=C(\Cl)/C)C)CCl
7	COO[C@H]([C@H](/N=C(\Cl)/C)C)CCl
8	ClOO/C(=N\C(=C)C(=C)OO/C(=N/C(=C)C)/Cl)/C
9	CC(=C)[C@H](Cl)C
10	ClO/C(=N\C(=N\C(=C)[C@@H](Cl)C)\C)/C
11	C=C(OO/C(=N/C(=C)C)/Cl)O/N=C(\Cl)/C
12	CC([C@@H](C(C(Cl)Cl)(C)C)Cl)C
13	ClCO[C@H](/N=C(\Cl)/C)Cl
14	C/C(=N/C(=C)C(=C)C)/OOCl
15	CC(=C)O/C(=N\[C@H](Cl)C)/C
16	ClC[C@@H]([C@H](O[C@H](O[C@H](C(=C)Cl)Cl)Cl)C)Cl
17	ClO[C@H](O[C@H](C(=C)Cl)Cl)Cl
18	CC(/C(=N\OC(=C)Cl)/C)C
19	ClC(=C)OO[C@H]([C@@H](C(C(Cl)Cl)(C)C)C(=C)C)Cl
20	ClC[C@@H]([C@H](O[C@H](O[C@H](C(=C)Cl)Cl)Cl)C)Cl
21	CO/N=C(\C(C)C)/C
22	COO[C@H]([C@H](/N=C(\Cl)/C)C)CCl
23	CC(=C)[C@H](OCCl)Cl
24	ClC(=C)O[C@H](/N=C(\OC(=C)C)/C)Cl
25	CC(=C)O/C(=N\[C@H](Cl)C)/C
26	ClCO[C@H](/N=C(\Cl)/C)Cl
27	CC(=C)O[C@]([C@@H](Cl)C)(Cl)C
28	CC(=C)O[C@]([C@@H](Cl)C)(Cl)C
29	CC(/C(=N\OC(=C)Cl)/C)C
30	CC(=C)C(C)C
31	C=C(OO/C(=N/C(=C)C)/Cl)O/N=C(\Cl)/C
32	CO/N=C(\C(C)C)/C
33	CO[C@]([C@@H](Cl)C)(Cl)C
34	CC(=C)OOO[C@H](C(C(Cl)Cl)(C)C)[C@@H](OOOC(=C)Cl)Cl
35	ClCO[C@H](/N=C(\Cl)/C)Cl
36	Cl/N=C(\Cl)/C
37	CO/N=C(\C(C)C)/C
38	ClCO[C@H](/N=C(\Cl)/C)Cl
39	CO[C@@]([C@@H](Cl)C)(Cl)C
40	CC(=C)O/C(=N\[C@H](Cl)C)/C
1	ClO/C(=N\C(=N\C(=C)[C@@H](Cl)C)\C)/C
2	ClC/N=C(\Cl)/C
3	ClC[C@@H]([C@H](O[C@H](C(=C)O/C(=N\[C@@H](OC(=C)Cl)Cl)/C)Cl)C)Cl
4	C/C(=N/C(=C)C(=C)C)/OOCl
5	C/N=C(/OOC(=C)O/N=C(\Cl)/C)\Cl
6	ClC[C@@H]([C@H](O[C@H](C(=C)O/C(=N\[C@@H](OC(=C)Cl)Cl)/C)Cl)C)Cl
7	CC(Cl)Cl
8	ClC(=C)OO[C@H]([C@@H](C(C(Cl)Cl)(C)C)C(=C)C)Cl
9	CC([C@@H]([C@](C(Cl)Cl)(Cl)C)Cl)C
10	CC([C@@H]([C@](C(Cl)Cl)(Cl)C)Cl)C
11	ClCO[C@H](/N=C(\Cl)/C)Cl
12	ClCO[C@H]([C@H]1CC=C(ON=C1C)Cl)Cl
13	ClOO[C@H](C(C(Cl)Cl)(C)C)C(=C)Cl
14	ClOC(=C)/N=C(/N=C(\Cl)/C)\C
15	ClOO/C(=N\C(=C)C(=C)Cl)/C
16	ClCO[C@H](/N=C(\Cl)/C)Cl
17	Cl[C@@H]1CCC(=N1)Cl
18	ClCO[C@H]([C@H]1CC=C(ON=C1C)Cl)Cl
19	ClC[C@@H]([C@H](O[C@H](C(=C)O/C(=N\[C@@H](OC(=C)Cl)Cl)/C)Cl)C)Cl
20	CO/N=C(\C(C)C)/C
21	CO/N=C(\C(C)C)/C
22	ClC/N=C(\Cl)/C
23	CC(=C)O[C@]([C@@H](Cl)C)(Cl)C
24	ClCO[C@H](/N=C(\Cl)/C)Cl
25	ClO/C(=N\C(=N\C(=C)[C@@H](Cl)C)\C)/C
26	ClOO[C@H](C(C(Cl)Cl)(C)C)C(=C)Cl
27	ClOO[C@H](C(C(Cl)Cl)(C)C)C(=C)Cl
28	ClOO[C@H](C(C(Cl)Cl)(C)C)C(=C)Cl
29	ClO/C(=N\C(=N\C(=C)[C@@H](Cl)C)\C)/C
30	CO/N=C(\[C@H](Cl)C)/C
31	ClOC(=C)/N=C(/N=C(\Cl)/C)\C
32	CO[C@H](C(=C)Cl)Cl
33	CC(=C)O/C(=N\[C@H](Cl)C)/C
34	COO[C@H]([C@H](/N=C(\Cl)/C)C)C=C
35	COO[C@H]([C@H](O[C@H](/N=C(\Cl)/C)Cl)C)CCl
36	C/N=C(\Cl)/C
37	ClO/C(=N\C(=N\C(=C)[C@@H](Cl)C)\C)/C
38	Cl/N=C(\Cl)/C
39	CC(=C)O/C(=N\[C@H](Cl)C)/C
40	ClOC(=C)/N=C(/N=C(\Cl)/C)\C
1	C[C@@H](C(=C)C)[C@@H](OCCl)Cl
2	C[C@@H](C(=C)C)[C@@H](OCCl)Cl
3	CO/N=C(\[C@H](Cl)C)/C
4	COO[C@H]([C@H](/N=C(\Cl)/C)C)C=C
5	CC(=C)O/C(=N\[C@H](Cl)C)/C
6	ClO[C@H](C(=C)O/C(=N\[C@@H](OC(=C)Cl)Cl)/C)Cl
7	ClC(C(Cl)(C)C)Cl
8	COO[C@H]([C@H](/N=C(\Cl)/C)C)C=C
9	C/C(=N/C(=C)C(=C)C)/OOCl
10	ClC/N=C(\Cl)/C
11	ClOO[C@H](C(C(Cl)Cl)(C)C)C(=C)Cl
12	CON=C(C)C
13	ClOO[C@H](C(C(Cl)Cl)(C)C)C(=C)Cl
14	ClC(C(Cl)(C)C)Cl
15	C/N=C(/OOC(=C)ON=C(C)C)\Cl
16	ClC[C@@H]([C@H](O[C@H](C(=C)O/C(=N\[C@@H](OC(=C)Cl)Cl)/C)Cl)Cl)Cl
17	ClOC(=C)/N=C(/N=C(\Cl)/C)\C
18	ClO[C@H](C(=C)Cl)Cl
19	ClO/N=C(\C(C)C)/C
20	ClO/C(=N\C(=N\C(=C)[C@@H](C(=C)Cl)C)\C)/C
21	ClC(=C)O/N=C(/O[C@]([C@@H](Cl)C)(Cl)C)\C
22	CC(=C)O/C(=N\[C@H](Cl)C)/C
23	CC(=C)O/C(=N\[C@H](Cl)C)/C
24	ClOO[C@H](C(C(Cl)Cl)(C)C)C(=C)Cl
25	ClC[C@@H]([C@H]([C@H](/N=C(\Cl)/C)Cl)C)Cl
26	ClOO[C@H](C(C(Cl)Cl)(C)C)Cl
27	ClOO[C@H](C(C(Cl)Cl)(C)C)Cl
28	ClC/N=C(\Cl)/C
29	ClOO[C@H](C(C(Cl)Cl)(C)C)Cl
30	CO/N=C(\[C@H](Cl)C)/C
31	CC(Cl)Cl
32	COO[C@H]([C@H](OO[C@H](C(=C)O/C(=N\[C@@H](OC(=C)Cl)Cl)/C)Cl)C)CCl
33	ClCO[C@@H](/N=C(/N=C(\Cl)/C)\C)Cl
34	C/N=C(/OOC(=C)ON=C(C)C)\Cl
35	ClC(=C)O/N=C(/O[C@]([C@@H](Cl)C)(Cl)C)\C
36	ClC(=C)OO[C@H]([C@@H]([C@@H]1CCC(=N1)Cl)C(=C)C)Cl
37	ClOO[C@H](C(C(Cl)Cl)(C)C)C(=C)Cl
38	ClOO[C@H](C(C(Cl)Cl)(C)C)C(=C)Cl
39	ClOO[C@H](C(C(Cl)Cl)(C)C)C(=C)Cl
40	C/N=C(/OOC(=C)ON=C(C)C)\Cl
1	ClOO[C@H](C(C(Cl)Cl)(C)C)Cl
2	ClC[C@@H]([C@H](O[C@H](C(=C)O/C(=N\[C@@H](OC(=C)Cl)Cl)/C)C)Cl)Cl
3	ClC(=C)O[C@H](/N=C(\OC(=C)C)/C)Cl
4	ClC[C@@H]([C@H](O[C@H](C(=C)O/C(=N\[C@@H](OC(=C)Cl)Cl)/C)C)Cl)Cl
5	COO[C@H]([C@H](/N=C(\Cl)/C)C)C(=C)C
6	ClOO[C@H](C(C(Cl)Cl)(C)C)C
7	ClC[C@@H]([C@H](O[C@H](C(=C)O/C(=N\[C@@H](OC(=C)Cl)Cl)/C)C)Cl)Cl
8	ClO/N=C(\Cl)/C
9	ClO/N=C(/OOC(=C)ON=C(C)C)\Cl
10	COO[C@H]([C@H](/N=C(\Cl)/C)C)C(=C)C
11	ClC[C@@H]([C@H](O[C@H](C(=C)O/C(=N\[C@@H](OC(=C)Cl)Cl)/C)C)Cl)Cl
12	COOO[C@H](C(=C)O/C(=N\[C@@H](OC(=C)Cl)Cl)/C)Cl
13	ClC[C@@H](C(Cl)(C)C)Cl
14	C[C@H](/N=C(\Cl)/C)[C@H](C=C)Cl
15	COO[C@H]([C@H](OO[C@H](/C(=N\OC(=C)Cl)/O[C@]([C@@H](Cl)C)(Cl)C)Cl)C)CCl
16	ClCO[C@H]([C@H]([C@@H](/C(=N\OC)/C)C)C)Cl
17	ClOO[C@H](C(C(Cl)Cl)(C)C)Cl
18	ClOO[C@H](C(C(Cl)Cl)(C)C)Cl
19	ClOO[C@H](C(C(Cl)Cl)(C)C)C(=C)Cl
20	ClOO[C@H](C(C(Cl)Cl)(C)C)C(=C)Cl
21	C=C[C@H]([C@@H]1CCC(=N1)Cl)[C@@H](OOC(=C)Cl)Cl
22	ClC[C@@H]([C@H](O[C@H](C(=C)O/C(=N\[C@@H](OC(=C)Cl)Cl)/C)C)Cl)Cl
23	CC(=C)OOCl
24	CC(=C)Cl
25	ClOO[C@H](C(C(Cl)Cl)(C)C)C(=C)Cl
26	ClOO[C@H](C(C(Cl)Cl)(C)C)C(=C)Cl
27	ClC[C@@H]([C@H](O[C@H](C(=C)O/C(=N\[C@@H](OC(=C)Cl)Cl)/C)C)Cl)Cl
28	CC(=C)O/C(=N\[C@H](Cl)C)/C
29	ClC[C@@H](C(Cl)(C)C)Cl
30	COO[C@H]([C@H](/N=C(\Cl)/C)C)C(=C)C
31	ClOO[C@H](C(C(Cl)Cl)(C)C)C(=C)Cl
32	C/N=C(/OOC(=C)ON=C(C)C)\Cl
33	ClCO[C@H]([C@H]([C@@H](/C(=N\OC)/C)C)C)Cl
34	ClC[C@@H]([C@H]([C@H](/N=C(\Cl)/C)Cl)C)C(C)C
35	ClC[C@@H]([C@H]([C@H](/N=C(\Cl)/C)Cl)C)C(C)C
36	ClO/N=C(/OOC(=C)ON=C(C)C)\Cl
37	ClC[C@@H]([C@H]([C@H](/N=C(\Cl)/C)Cl)C)C(C)C
38	ClO[C@H](C(=C)Cl)Cl
39	C/C(=N/C(=C)C)/Cl
40	ClC(=C)O/N=C(/O[C@]([C@@H](Cl)C)(Cl)C)\C
1	ClO[C@H]([C@H](C=C)Cl)Cl
2	ClC(=C)O[C@H](N=C(C)C)Cl
3	ClC[C@@H]([C@H]([C@H](/N=C(\Cl)/C)Cl)C)C(C)C
4	Cl/C(=N/OC(=C)Cl)/O[C@H](/N=C(\OC(=C)C)/C)Cl
5	COOO[C@H](C(=C)O[C@H](C(=C)O/C(=N\[C@@H](OC(=C)Cl)Cl)/C)C)Cl
6	COO[C@H]([C@@H](/N=C(\Cl)/C)C)C(=C)C
7	CC(=C)O/C(=N\[C@H](Cl)C)/C
8	CC(=C)O/C(=N\[C@H](Cl)C)/C
9	ClC[C@@H]([C@H](O[C@H](C(=C)O/C(=N\[C@@H](OCl)Cl)/C)C)Cl)Cl
10	ClC[C@@H]([C@H](O[C@H](C(=C)O/C(=N\[C@@H](OCl)Cl)/C)C)Cl)Cl
11	C[C@H](O[C@H](C(=C)O/C(=N\[C@@H](OC(=C)Cl)Cl)/C)C)Cl
12	CC(=C)OOC(=C)Cl
13	CC(=C)Cl
14	ClOO[C@H](C(C(Cl)Cl)(C)C)Cl
15	ClC(=C)O[C@H](N=C(C)C)Cl
16	ClC(=C)O[C@H](N=C(C)C)Cl
17	ClOO[C@H](C(C(Cl)Cl)(C)C)C(=C)Cl
18	ClC[C@@H]([C@H]([C@H](/N=C(\Cl)/C)Cl)C)C(C)C
19	ClCO[C@H]([C@H]([C@@H](/C(=N\OC)/C)[C@H](CCl)Cl)C)Cl
20	ClOO[C@@H](C(=C)Cl)OO[C@H](C(C(Cl)Cl)(C)C)C(=C)Cl
21	ClOO[C@H](C(C(Cl)Cl)(C)C)C(=C)Cl
22	ClOO[C@@H](C(=C)Cl)OO[C@H](C(C(Cl)Cl)(C)C)C(=C)Cl
23	ClO/N=C(/ON=C(C)C)\OO/C(=N/C)/Cl
24	ClC[C@@H]([C@H]([C@H](C(C(Cl)Cl)(C)C)Cl)C)C(C)C
25	CC(=C)O[C@]([C@@H](Cl)C)(Cl)C
26	ClOO[C@@H](C(=C)Cl)OO[C@H](C(C(Cl)Cl)(C)C)C(=C)Cl
27	COO[C@H]([C@H](/N=C(\Cl)/C)C)C(=C)C
28	CC[C@@H]([C@H](O[C@H](C(=C)O/C(=N\[C@@H](OC(=C)Cl)Cl)/C)C)Cl)Cl
29	C/N=C(\Cl)/C
30	C=C[C@H]([C@@H]([C@@H](C(=C)O/C(=N\[C@@H](OC(=C)Cl)Cl)/C)O[C@@H]([C@H](CCl)Cl)Cl)C)[C@@H](OOC(=C)Cl)Cl
31	COO[C@H]([C@H](/N=C(\Cl)/C)C)C(=C)C
32	ClOO[C@H](C(C(Cl)Cl)(C)C)C(=C)Cl
33	C/C(=N/[C@H](C(=C)Cl)C)/Cl
34	ClOO[C@H](C(C(Cl)Cl)(C)C)Cl
35	ClC[C@@H](C(Cl)(C)C)Cl
36	CC[C@@H]([C@H](O[C@H](C(=C)O/C(=N\[C@@H](OC(=C)Cl)Cl)/C)C)Cl)Cl
37	ClO/N=C(/ON=C(C)C)\OO/C(=N/C)/Cl
38	ClOO[C@H]([C@](C(Cl)Cl)(Cl)C)C
39	ClOO[C@H](C(C(Cl)Cl)(C)C)Cl
40	COOO[C@H](C(=C)O[C@H](C(=C)O/C(=N\[C@@H](OC(=C)Cl)Cl)/C)C)Cl
1	C/N=C(\Cl)/C
2	ClC(=C)O/N=C(\O[C@H](/N=C(\[C@@H](O[C@H](Cl)C)C)/O/C(=N\[C@@H](OC(=C)Cl)Cl)/C)Cl)/Cl
3	ClC[C@@H](C(Cl)(Cl)C)Cl
4	ClN=C(C)C
5	ClN=C(C)C
6	CC[C@@H]([C@H](O[C@H](C(=C)O/C(=N\C(OC(=C)Cl)OC(=C)Cl)/C)C)Cl)Cl
7	ClO/N=C(/ON=C(C)C)\OO/C(=N/C)/Cl
8	ClC[C@@H](C(Cl)(Cl)C)Cl
9	CC(=C)OCl
10	CC[C@@H](C(=C)O[C@H](N=C(C)C)Cl)Cl
11	ClO[C@H](/N=C(\Cl)/C)Cl
12	COOO[C@H](C(=C)O[C@@H](C(=C)O/C(=N\[C@@H](OCl)Cl)/C)C)Cl
13	COO[C@H]([C@@H]([C@@H](C(C(Cl)Cl)(C)C)OOCl)C)C(=C)C
14	ClOO[C@H](C(C(Cl)Cl)(C)C)C
15	CC(=N[C@@H](OC(=C)C(=C)Cl)Cl)C
16	ClC(=C)O[C@H](/N=C(\Cl)/C)Cl
17	ClN=C(C)C
18	ClC(O[C@H](C(=C)O/C(=N\[C@@H](OC(=C)Cl)Cl)/C)C)Cl
19	ClOO[C@@H](C(=C)Cl)OO[C@H](C(C(Cl)Cl)(C)C)C(=C)Cl
20	CO/N=C(\[C@@H]([C@H](CCl)Cl)[C@@H](Cl)C)/C
21	CO/N=C(\[C@@H]([C@H](CCl)Cl)[C@@H](Cl)C)/C
22	ClC[C@@H]([C@H]([C@H](/N=C(\Cl)/C)Cl)C)C(C)C
23	ClC(=C)O[C@H](/N=C(\Cl)/C)Cl
24	ClOO[C@H](C(C(Cl)Cl)(C)C)C
25	ClOO[C@H](C(C(Cl)Cl)(C)C)C
26	COO[C@H]([C@@H]([C@@H](C(C(Cl)Cl)(C)C)OOCl)C)C(=C)C
27	ClOO[C@H](C(C(Cl)Cl)(C)C)C
28	ClOO[C@H](C(C(Cl)Cl)(C)C)C
29	CC(=C)C
30	ClOO[C@@H](C(=C)Cl)OO[C@H](C(C(Cl)Cl)(C)C)C(=C)Cl
31	CC[C@@H]([C@H](O[C@H](C(=C)O/C(=N\C(OC(=C)Cl)OC(=C)Cl)/C)C)Cl)Cl
32	ClCO[C@H](C(=C)[C@@H](C(C(Cl)Cl)(C)C)OOCl)Cl
33	ClOO[C@H](C(C(Cl)Cl)(C)C)C
34	C/C(=N/[C@H](C(=C)Cl)C)/Cl
35	ClCO[C@H](C(=C)[C@@H](C(C(Cl)Cl)(C)C)OOCl)Cl
36	C/C(=N/[C@H](C(=C)Cl)C)/Cl
37	ClC[C@@H]([C@H]([C@H](/N=C(\Cl)/C)Cl)C)C(C)C
38	ClC(=C)O[C@H](/N=C(\Cl)/C)Cl
39	ClC[C@@H]([C@H](O[C@H]([C@](C(Cl)Cl)(Cl)C)C)C)C(C)C
40	ClCO[C@H](C(=C)[C@@H](C(C(Cl)Cl)(C)C)OOCl)Cl
1	Cl/N=C(/[C@@H](/N=C(\Cl)/C)C)\Cl
2	CC(Cl)Cl
3	ClOO[C@H](C(C(Cl)Cl)(C)C)C
4	ClC[C@@H]([C@H]([C@H](O[C@H](C(C(Cl)Cl)(C)C)C)Cl)C)C(C)C
