FILENUM	Canonical_SMILES
25	N#CCO[C@@](C(=C)NC(=C)C(=C)[C@]([C@](C(=C)C)(CC(=C)O)C#C)(C#N)O)(/N=C\CC(=C)C)O
26	N#CCN[C@](/C(=N\[C@](C(=O)C)(CCC)CC)/C[C@@](C(=O)CN=C)(C(=C)NC)C)(/C(=N/C=C)/CC#N)CC=C
27	C=CC/C(=N/C)/CC[C@](CNC/C=C/N=C\C(=N\C)\CCC)(CC)C
28	C=CC/C(=N/C)/CC[C@](CNC/C=C/N=C\C(=N\C)\CCC)(CC)C
29	CNC(=C)C(=O)C
30	CCC/C(=N\C)/C=N\C=C/CNCC(CC)(C)C
31	CCOC(N[C@@](C(=C)C)(/N=C\[C@@]([C@H](O)C)(O)C)C)(OCC)CC
32	N#CCO[C@](C(=C)NC(=C)C(=C)/C=N/C)(C(=O)C)/N=C\C/C(=N/C)/C
33	C=NCNC(O)(C)C
34	CCC/C(=N\C=C)/C=N\C=C\CNC[C@](C(=O)C)(C(=C)C)C/C(=C/N)/C
35	C/C=N\C=C\C=N/[C@](C(=C)[C@](C(=O)C)(OCC#N)/N=C\C)(CO[C@]([C@@](O)(N)C)(OC(=C)C(=C)[C@@]([C@@](C/C=N/C)(NCC)C#C)(C(=O)C)C#N)C)OCC#N
36	C/C=C\C/C(=N\C(=N\[C@](/N=C/C(=N/C=C)/CCC)(CC)O)\[C@@]([C@@](C/C=N/C)(NCC)C#C)(C(=O)C)C#N)/NC(=C)[C@@](/C(=C/C)/C)(C(=O)CC)/N=C\C
37	CCOC(N[C@@](C(=C)C)(/N=C\[C@@]([C@H](O)C)(O)C)C)(OCC)CC
38	C/C=N\C=C\C=N/[C@](C(=C)[C@](C(=O)C)(OCC#N)/N=C\C)(CO[C@]([C@@](O)(N)C)(OC(=C)C(=C)[C@@]([C@@](C/C=N/C)(NCC)C#C)(C(=O)C)C#N)C)OCC#N
39	N#CCO[C@](C(=C)NC(=C)C(=C)/C=N/C)(C(=O)C)/N=C\C/C(=N/C)/C
40	N#CCO[C@](C(=C)NC(=C)C(=C)/C=N/C)(C(=O)C)/N=C\C/C(=N/C)/C
1	C/C=C\C/C(=N\C(=N\[C@](/N=C/C(=N/C)/CCC)(CC)O)\[C@@]([C@@](C/C=N/C)(NCC)C#C)(C(=O)C)C#N)/NC(=C)[C@@](/C(=C/C)/C)(C(=O)CC)/N=C\C
2	N#CCO[C@@](C(=C)NC(=C)C(=C)[C@]([C@](C(=C)C)(CC=C)C#C)(CC)O)(/N=C\CC(=C)C)O
3	N#CCO[C@@](C(=C)NC(=C)C(=C)[C@]([C@](C(=C)C)(CC=C)C#C)(CC)O)(/N=C\CC(=C)C)O
4	N#CCO[C@@](C(=C)NC(=C)C(=C)[C@]([C@](C(=C)C)(CC=C)C#C)(CC)O)(/N=C\CC(=C)C)O
5	CCC/C(=N\C=C)/C=N\C=C\CNC[C@](C(=O)C)(C(=C)C)C/C(=C/O)/C
6	N#CCN[C@](/C(=N\[C@](C(=O)C)(CCC)CC)/C[C@@](C(=O)CN=C)(C(=C)NC)C)(/C(=N/C=C)/CC#N)CC=C
7	C/N=C(\C[C@]([C@](C(=C)C)(CC(=C)O)C#C)(C#N)O)/C=N\C=C/CNCC(CC)(C)C
8	C/N=C(\C[C@]([C@](C(=C)C)(CC(=C)O)C#C)(C#N)O)/C=N\C=C/CNCC(CC)(C)C
9	N#CCO[C@](C(=C)NC(=C)C(=C)CC)(/N=C\CC(=C)C)O
10	C=C/N=C(/[C@](C(=C)C(=C)[C@@]([C@](C(=C)C#N)(CC=C)C#C)(C#N)O)(/C(=N\[C@](C(=O)C)(CCC)CC)/C[C@@](C(=O)CN=C)(C(=C)NC)C)CC=C)\CC#N
11	N#CCO[C@@](C(=C)NC(=C)C(=C)[C@]([C@](C(=C)C)(CC=C)C#C)(CC)O)(/N=C\CC(=C)C)O
12	N#CCN[C@](/C(=N\[C@](C(=O)C)(CCC)CC)/C[C@@](C(=O)CN=C)(C(=C)NC)C)(/C(=N/C=C)/CC#N)CC=C
13	C/C=C\C/C(=N\C(=N\[C@](/N=C/C(=N/C=C)/CCC)(CC)O)\[C@@]([C@@](C/C=N/C)(NCC)C#C)(C(=O)C)C#N)/NC(=C)[C@@](/C(=C/C)/C)(C(=O)CC)/N=C\C
14	C=C/N=C(/[C@](C(=C)C(=C)[C@@]([C@](C(=C)C#N)(CC=C)C#C)(C#N)O)(/C(=N\[C@](C(=O)C)(CCC)CC)/C[C@@](C(=O)CN=C)(C(=C)NC)C)CC=C)\CC#N
15	CNC(=C)C
16	N#CCO[C@@](C(=C)NC(=C)C(=C)[C@]([C@](C(=C)C)(CC=C)C#C)(CC)O)(/N=C\CC(=C)C)O
17	C=CC/C(=N/C)/CC[C@](CNC/C=C/N=C\C(=N\C)\CC#N)(CC)C
18	C=CC/C(=N/C)/CC[C@](CNC/C=C/N=C\C(=N\C)\CC#N)(CC)C
19	C[C@H](NC(=C)C(=O)C)O
20	N#CCO[C@](C(=C)NC(=C)C(=C)/C=N/C)(C(=O)C)/N=C\C/C(=N/C)/C
21	CCCN[C@@]([C@](/C(=N\[C@](/N=C/C(=N/C=C)/CCC)(CC)O)/N=C(/NC(=C)[C@@](/C(=C/C)/C)(C(=O)CC)/N=C\C)\C/C=C\C)(C(=O)C)C#N)(C/C=N/C)C#C
22	CCCNC/C=C\N=C(/C(=N/C)/CCC)\N
23	C/C=N\C=C\C=N/[C@](C(=C)[C@](C(=C)CC)(C(=O)C)OCC#N)(CO[C@]([C@@](O)(N)C)(OC(=C)C(=C)[C@@]([C@@](C/C=N/C)(NCC)C#C)(C(=O)C)C#N)C)OCC#N
24	C/C=N\C=C\C=N/[C@](C(=C)[C@](C(=C)CC)(C(=O)C)OCC#N)(CO[C@]([C@@](O)(N)C)(OC(=C)C(=C)[C@@]([C@@](C/C=N/C)(NCC)C#C)(C(=O)C)C#N)C)OCC#N
25	N#CCN[C@](/C(=N\[C@](C(=O)C)(CCC)CC)/C[C@@](C(=O)CN=C)(C(=C)NC)C)(/C(=N/C=C)/CC#N)CC=C
26	CCO[C@](N[C@@](C(=C)C)(/N=C\[C@@]([C@H](O)C)(O)C)C)(OC(CC)(C)C)CC
27	C=NCNC(O)(C)C
28	CCN[C@@]([C@](C(=C)C(=C)O[C@@]([C@@](O)(N)C)(C(=O)C)C)(C(=O)C)C#N)(C/C=N/C)C#C
29	C/N=C/NCC/C(=N\N=C/C)/CC
30	N#CCO[C@](C(=C)NC(=C)C(=C)/C=N/C)(C(=O)C)/N=C\C/C(=N/C)/C
31	CCCO[C@](C(=C)NC(=C)C(=C)/C=N/C)(C(=O)C)/N=C\C/C(=N/C)/C
32	CCCO[C@](C(=C)NC(=C)C(=C)/C=N/C)(C(=O)C)/N=C\C/C(=N/C)/C
33	CCCO[C@](C(=C)NC(=C)C(=C)/C=N/C)(C(=O)C)/N=C\C/C(=N/C)/C
34	CCCO[C@](C(=C)NC(=C)C(=C)/C=N/C)(C(=O)C)/N=C\C/C(=N/C)/C
35	CCOC(N[C@@](C(=C)C)(/N=C\C(O)(C)C)C)(OCC)CC
36	N#CCO[C@](C(=C)NC(=C)C(=C)/C=N/C)(C(=O)C)/N=C\C/C(=N/C)/C
37	N#CCO[C@](C(=C)NC(=C)C(=C)/C=N/C)(C(=O)C)/N=C\C/C(=N/C)/C
38	N#CCO[C@@](C(=C)NC(=C)C(=C)[C@]([C@](C(=C)C)(CC=C)C#C)(CC)O)(/N=C\CC(=C)C)O
39	N#CCO[C@@](C(=C)NC(=C)C(=C)[C@]([C@](C(=C)C)(CC=C)C#C)(CC)O)(/N=C\CC(=C)C)O
40	CNC(=C)C
1	N#CCO[C@](C(=C)NC(=C)O)(C(=O)C)/N=C\C/C(=N/C)/C
2	C/C=N\C=C\C=N/[C@](C(=C)[C@](C(=C)CC)(C(=O)C)OCC#N)(CO[C@@]([C@@](O)(N)C)(C(=C)C)OC(=C)C(=C)[C@@]([C@@](C/C=N/C)(NCC)C#C)(C(=O)C)C#N)OCC#N
3	C/C=N\C=C\C=N/[C@](C(=C)[C@](C(=C)CC)(C(=O)C)OCC#N)(CO[C@@]([C@@](O)(N)C)(C(=C)C)OC(=C)C(=C)[C@@]([C@@](C/C=N/C)(NCC)C#C)(C(=O)C)C#N)OCC#N
4	C=NCNC(=C)[C@@]([C@@](C/C=N/C)(NCC)C#C)(C(=O)C)C#N
5	CCCO[C@](/C(=N\C)/NC(=C)C(=C)/C=N/C)(C(=O)C)/N=C\C/C(=N/C)/C
6	C/N=C(\C[C@]([C@](C(=C)C)(CC(=C)O)C#C)(C#N)O)/C=N\C=C/CNCC(CC)(C)C
7	C/C=C\C/C(=N\C(=N\[C@](/N=C/C(=N/C=C)/CCC)(CC)O)\[C@@]([C@@](C/C=N/C)(NCCC)C#C)(C(=O)C)C#N)/NC(=C)[C@](/C(=N/C=C)/CC)(/C(=C/C)/C)/N=C\C
8	N#CCO[C@](C(=C)NC(=C)C)(C(=O)C)/N=C\C/C(=N/C)/C
9	C/N=C/C(=C)[C@@](C(=C)C)(NC(OCC)(OCC)CC)/N=C\C(O)(C)C
10	CCC/C(=N\C)/C=N\C=C\CNC[C@](C(=O)C)(C(=C)C)C/C(=C/O)/C
11	C=C(C(O)(C)C)O[C@@]([C@@](O)(N)C)(C(=O)C)C
12	N#CCO[C@](C(=C)NC(=C)C)(C(=O)C)/N=C\C/C(=N/C)/C
13	N#CCO[C@](C(=C)NC(=C)C)(C(=O)C)/N=C\C/C(=N/C)/C
14	N#CCO[C@@](C(=C)NC(=C)C(=C)[C@]([C@](C(=C)C)(/C=N/C)C#C)(CC)O)(/N=C\CC(=C)C)O
15	C/C=N\C=C\C=N/[C@](C(=C)[C@](C(=C)CC)(C(=O)C)OCC#N)(CO[C@@]([C@@](O)(N)C)(C(=C)C)OC(=C)C(=C)[C@@]([C@@](C/C=N/C)(NCC)C#C)(C(=O)C)C#N)OCC#N
16	N#CCO[C@](C(=C)NC(=C)O)(C(=O)C)/N=C\C/C(=N/C)/C
17	N#CCOC(C(=C)NC(=C)C(=C)[C@]([C@](C(=C)C)(CC=C)C#C)(CC)O)(OCC#N)O
18	N#CCOC(C(=C)NC(=C)C(=C)[C@]([C@](C(=C)C)(CC=C)C#C)(CC)O)(OCC#N)O
19	CCCO[C@](/C(=N\C)/NC(=C)C(=C)/C=N/C)(C(=O)C)/N=C\C/C(=N/C)/C
20	CCCO[C@](C(=C)NC(=C)C(=C)C=C)(C(=O)C)/N=C\C/C(=N\C)/C
21	CCCO[C@](C(=C)NC(=C)C(=C)C=C)(C(=O)C)/N=C\C/C(=N\C)/C
22	C=CC[C@]([C@@](C(=C)C(=C)NC(=C)N=C)(CC)O)(C(=C)C)C#C
23	C/N=C/C(=C)C(=C)NC(=C)[C@@](C(=O)C)(/N=C\C/C(=N/C)/C)/N=C\CC(=C)C
24	C/N=C/C(=C)C(=C)NC(=C)[C@@](C(=O)C)(/N=C\C/C(=N/C)/C)/N=C\CC(=C)C
25	C/C=N\C=C\C=N/[C@](C(=C)[C@](C(=C)CC)(C(=O)C)OCC#N)(CO[C@@]([C@@](O)(N)C)(C(=C)C)OC(=C)C(=C)[C@@]([C@@](C/C=N/C)(NCC)C#C)(C(=O)C)C#N)OCC#N
26	C/N=C(\C[C@]([C@](C(=C)C)(CC(=C)O)C#C)(C#N)O)/C=N\C=C/CNCC(CC)(C)C
27	C/N=C/C(=C)C(=C)NC(=C)[C@](C(=O)C)(OCC#N)N=C
28	N#CC/C(=N\C)/C=N\C=C\CNC[C@@](CC/C(=N\C)/C)(CC)C
29	N#CC/C(=N\C)/C=N\C=C\CNC[C@@](CC/C(=N\C)/C)(CC)C
30	N#CC/C(=N\C)/C=N\C=C\CNC[C@@](CC/C(=N\C)/C)(CC)C
31	C=CNC(=C)[C@@](NCC#N)(/N=C\CC(=C)C)O
32	C#CCNC/C=C\N=C/C(=N/C)/C[C@]([C@@](C(=C)C)(CC(=C)O)C#C)(C#N)O
33	C=CNC(=C)[C@@](NCC#N)(/N=C\CC(=C)C)O
34	C=C/N=C(/[C@](C(=C)C(=C)[C@@]([C@](C(=C)C#N)(CC=C)C#C)(C#N)O)(/C(=N\[C@@](C(=O)C)(CC=C)CCC)/C[C@@](C(=O)CN=C)(C(=C)NC)C)CC=C)\CC#N
35	N#CC/C(=N\C)/C=N\C=C\CNC[C@@](CC/C(=N\C)/C)(CC)C
36	N#CC/C(=N\C)/C=N\C=C\CNC[C@@](CC/C(=N\C)/C)(CC)C
37	N#CCO[C@](C(=C)NC(=C)O)(C(=O)C)/N=C\C/C(=N/C)/C
38	CCCNC/C=C\C/N=C(\C(=N\C)\CCC)/N
39	N#CCOC(C(=C)NC(=C)C(=C)[C@]([C@](C(=C)C)(CC=C)C#C)(CC)O)(OCC#N)O
40	CNC
1	C=C(C(O)(C)C)O[C@@]([C@@](O)(N)C)(O)C
2	N#CCO[C@](C(=C)NC(=C)C)(C(=O)C)/N=C\C/C(=N/C=C)/C
3	C=CNC(=C)[C@@](NCC#N)(/N=C\CC(=C)C)O
4	CCCO[C@@](C(=O)[C@@](C/C=N/C)(NCC)C#C)(C(=C)NC(=C)C(=C)C=C)/N=C\C/C(=N\C)/C
5	C/N=C(/C/C=N\[C@@](C(=C)NC(=C)O)(C(=O)C)OC)\C
6	C=C(C(O)(C)C)O[C@@]([C@@](O)(N)C)(O)C
7	C/C=C\C/C(=N\C(=N\[C@](/N=C/C(=N/C=C)/CCC)(CC)O)\[C@@]([C@@](C/C=N/C)(NCCC)C#C)(C(=O)C)C#N)/NC(=C)[C@](/C(=N/C=C)/CC)(/C(=C/C)/C)/N=C\C
8	C/C=N\C=C\C=N/[C@](C(=C)[C@](C(=C)CC)(C(=O)C)OCC#N)(CO[C@@]([C@@](O)(N)C)(C(=C)C)OC(=C)C(=C)[C@@]([C@](C/C=N/C)(C#C)CC)(C(=O)C)C#N)OCC#N
9	C/C=N\C=C\C=N/[C@](C(=C)[C@](C(=C)CC)(C(=O)C)OCC#N)(CO[C@@]([C@@](O)(N)C)(C(=C)C)OC(=C)C(=C)[C@@]([C@](C/C=N/C)(C#C)CC)(C(=O)C)C#N)OCC#N
10	N#CCO[C@](C(=C)NC(=C)O)(C(=O)C)C
11	OCC[C@](CNC/C=C/N=C\C(=N\C)\CC#N)(CC)C
12	C/N=C/C(=C)C(=C)NC(=C)[C@@](C(=O)C)(/N=C\C/C(=N/C)/C)/N=C\CC(=C)C
13	C/C=N\C=C\C=N/[C@](C(=C)[C@](C(=C)CC)(C(=O)C)OCC#N)(CO[C@@]([C@@](O)(N)C)(C(=C)C)OC(=C)C(=C)[C@@]([C@](C/C=N/C)(C#C)CC)(C(=O)C)C#N)OCC#N
14	CCCO[C@@](C(=O)[C@@](C/C=N/C)(NCC)C#C)(C(=C)NC(=C)C(=C)C=C)/N=C\C/C(=N\C)/C
15	N#CC/C(=N\C)/C=N\C=C\CNC[C@@](CC/C(=N\C)/C)(CC)C
16	N#CCOC(C(=C)NC(=C)C(=C)[C@@]([C@](C(=C)C)(CC=C)C#C)(C(=O)C)CC)(OCC#N)O
17	C/C=N\C=C\C=N/[C@](C(=C)[C@](C(=C)CC)(C(=O)C)OCC#N)(CO[C@@]([C@@](O)(N)C)(C(=C)C)OC(=C)C(=C)[C@@]([C@](C/C=N/C)(C#C)CC)(C(=O)C)C#N)OCC#N
18	OCC[C@](CNC/C=C/N=C\C(=N\C)\CC#N)(CC)C
19	C/N=C(/C/C=N\[C@@](C(=C)NC(=C)O)(C(=O)C)OC)\C
20	C=CNC(=C)[C@@](NCC#N)(/N=C\CC(=C)C)O
21	C/N=C/C(=C)C(=C)NC(=C)[C@](C(=O)C)(/N=C\CC(=C)C)/N=C\CC(=C)C
22	C/N=C/C(=C)C(=C)NC(=C)[C@](C(=O)C)(/N=C\CC(=C)C)/N=C\CC(=C)C
23	C/C=N\C=C\C=N/[C@@](C(=C)[C@](C(=C)CC)(C(=O)C)OCC#N)(CO[C@@]([C@@](O)(N)C)(C(=C)C)OC(=C)C(=C)[C@@](C(=O)C)(C#N)C)OCC#N
24	CCC/C(=N\C)/C=N\C=C\CNC[C@@](C(=C)CC#N)(C(=O)C)C/C(=C/O)/C
25	C/C=N\C=C\C=N/[C@](C(=C)[C@](C(=C)CC)(C(=O)C)OCC#N)(CO[C@@]([C@@](/C(=N\C)/C)(N)C)(C(=C)C)OC(=C)C(=C)[C@@]([C@@](C/C=N/C)(NCC)C#C)(C(=O)C)C#N)OCC#N
26	C=NC(=C)NC(=C)C(=C)[C@]([C@@](C(=C)C)(C#C)CC)(CC)O
27	C=CNC(=C)[C@@](NCC#N)(/N=C\CC(=C)C)O
28	N#CCO[C@](C(=C)NC(=C)O)(C(=O)C)/N=C\C/C(=N/C)/C
29	N#CCO[C@](C(=C)NC(=C)O)(C(=O)C)/N=C\C/C(=N/C)/C
30	C/C=N\C=C\C=N/[C@](C(=C)[C@](C(=C)CC)(C(=O)C)OCC#N)(CO[C@@]([C@@](/C(=N\C)/C)(N)C)(C(=C)C)OC(=C)C(=C)[C@@]([C@@](C/C=N/C)(NCC)C#C)(C(=O)C)C#N)OCC#N
31	C/C=N\C=C\C=N/[C@](C(=C)[C@](C(=C)CC)(C(=O)C)OCC#N)(CO[C@@]([C@@](O)(N)C)(C(=C)C)OC(=C)C(=C)[C@@]([C@@](C/C=N/C)(NCC)C#C)(C(=O)C)C#N)OCC#N
32	N#CCO[C@](C(=C)NC(=C)O)(C(=O)C)C
33	C/C=N\C=C\C=N/[C@@](C(=C)[C@](C(=C)CC)(C(=O)C)OCC#N)(CO[C@@]([C@@](O)(N)C)(C(=C)C)OC(=C)C(=C)[C@@](C(=O)C)(C#N)C)OCC#N
34	CCC/C(=N\C)/C=N\C=C\CNC[C@@](C(=C)CC#N)(C(=O)C)C/C(=C/O)/C
35	OCC[C@](CNC/C=C/N=C\C(=N\C)\CC#N)(CC)C
36	CC[C@@]([C@@](C(=C)C)(C#C)CC=C)(C(=C)C(=C)NC#N)O
37	N#CCO[C@@](C(=C)NC(=C)C(=C)[C@]([C@](C(=C)C)(/C=N/C)C#C)(CC)O)(/N=C\CC(=C)C)O
38	N#CCO[C@@](C(=C)NC(=C)C(=C)[C@]([C@](C(=C)C)(/C=N/C)C#C)(CC)O)(/N=C\CC(=C)C)O
39	N#CCO[C@@](C(=C)NC(=C)C(=C)[C@]([C@](C(=C)C)(/C=N/C)C#C)(CC)O)(/N=C\CC(=C)C)O
40	CCOC(N[C@@](C(=C)/C=N/C)(/C(=N/C)/C)/N=C\C(O)(C)C)(OCC)CC
1	C/N=C/C(=C)C(=C)NC(=C)[C@](C(=O)C)(/N=C\CC(=C)C)/N=C\CC(=C)C
2	CCCO[C@@](C(=O)[C@](/C(=N/C)/CC#N)(C/C=N/C)C#C)(C(=C)NC(=C)C(=C)C=C)/N=C\C/C(=N\C)/C
3	CCCO[C@@](C(=O)[C@](/C(=N/C)/CC#N)(C/C=N/C)C#C)(C(=C)NC(=C)C(=C)C=C)/N=C\C/C(=N\C)/C
4	CCC/C(=N\C)/C=N\C=C\CNC[C@@](C(=C)CC#N)(C(=O)C)C/C(=C/O)/C
5	C=C/N=C(/C/C=N\[C@@](C(=C)NC(=C)C)(C(=O)C)OCC)\C
6	C=C/N=C(/C/C=N\[C@@](C(=C)NC(=C)C)(C(=O)C)OCC)\C
7	N#CC[C@](CC/C(=N\C)/C)(CNC/C=C\N=C/C(=N\C)/CC#N)C
8	N#CC[C@](CC/C(=N\C)/C)(CNC/C=C\N=C/C(=N\C)/CC#N)C
9	C/C=N\C=C\C=N/[C@](C(=C)[C@](C(=C)CC)(C(=O)C)OCC#N)(CO[C@@]([C@@](O)(N)C)(C(=C)C)OC(=C)C(=C)[C@@]([C@](C/C=N/C)(C#C)CC)(C(=O)C)C#N)OCC#N
10	C=CC[C@]([C@](C(=C)C(=C)NC#N)(/C(=N/C)/C)CC)(C(=C)C)C#C
11	CCOC(N[C@@](C(=C)/C=N/C)(/C(=N/C)/C)/N=C\C(O)(C)C)(OCC)CC
12	C/N=C/C(=C)C(=C)NC(=C)[C@@](C(=O)CC#N)(/N=C\C/C(=N/C)/C)/N=C\CC(=C)C
13	C/N=C/C(=C)C(=C)NC(=C)[C@@](C(=O)CC#N)(/N=C\C/C(=N/C)/C)/N=C\CC(=C)C
14	C=C/N=C(/C/C=N\[C@@](C(=C)NC(=C)C)(C(=O)C)OCC)\C
15	C=CNC(=C)[C@@](NCC#N)(/N=C\CC(=C)C)O
16	C=C/N=C(/C/C=N\[C@@](C(=C)NC(=C)C)(C(=O)C)OCC)\C
17	N#CCO[C@](C(=C)[C@](C(=C)[C@](C(=C)CC)(C(=O)C)OCC#N)(CO[C@@]([C@@](O)(N)C)(C(=C)C)OC(=C)C(=C)[C@@]([C@](C/C=N/C)(C#C)CC)(C(=O)C)C#N)OCC#N)(C(=O)C)C
18	C/C=N\C=C\C=N/[C@@](C(=C)[C@@]([C@@](CCO)(CC)C)(C(=C)CC)OCC#N)(CO[C@@]([C@@](O)(N)C)(C(=C)C)OC(=C)C(=C)[C@@](C(=O)C)(C#N)C)OCC#N
19	C/N=C/C(=C)C(=C)NC(=C)[C@](C(=O)C)(/N=C\CC(=C)C)/N=C\CC(=C)C
20	C/N=C/C(=C)C(=C)NC(=C)[C@](C(=O)C)(/N=C\CC(=C)C)/N=C\CC(=C)C
21	C/N=C/C(=C)C(=C)NC(=C)[C@](C(=O)C)(/N=C\CC(=C)C)/N=C\CC(=C)C
22	N#CC/C(=N\C)/[C@@](C(=C)O[C@@]([C@@](O)(N)C)(O)C)(O)C
23	OC/C=N\[C@@](C(=C)NC(=C)O)(C(=O)C)OC
24	N#CC[C@](CC/C(=N\C)/C)(CNC/C=C\N=C/C(=N\C)/CC#N)C
25	N#CC[C@](CC/C(=N\C)/C)(CNC/C=C\N=C/C(=N\C)/CC#N)C
26	C/N=C/C(=C)C(=C)NC(=C)[C@](C(=O)C)(/N=C\CC(=C)C)/N=C\CC(=C)C
27	C/N=C/C(=C)C(=C)NC(=C)[C@](C(=O)C)(/N=C\CC(=C)C)/N=C\CC(=C)C
28	CCC/C(=N\C)/C=N\C=C\CNC[C@@](C(=C)CC#N)(C(=O)C)C/C(=C/O)/C
29	CCC/C(=N\C)/C=N\C=C\CNC[C@@](C(=C)CC#N)(C(=O)C)C/C(=C/O)/C
30	CCC/C(=N\C)/C=N\C=C\CNC[C@@](C(=C)CC#N)(C(=O)C)C/C(=C/O)/C
31	C=CNC(=C)[C@@](NCC#N)(/N=C\CC(=C)C)O
32	C/N=C/C[C@]([C@@](C(=C)C(=C)NC(=C)N=C)(CC)O)(C#C)CC
33	N#CC[C@](CC/C(=N\C)/C)(CNC/C=C\N=C/C(=N\C)/CC#N)C
34	C/C=N\C=C\C=N/[C@@](C(=C)[C@](C(=C)CC)(C(=O)C)OCC#N)(CO[C@](C(=C)C)(C(N)(C)C)OC(=C)C(=C)[C@@](C(=O)C)(C#N)C)OCC#N
35	C/C=N\C=C\C=N/[C@](C(=C)[C@](C(=C)CC)(C(=O)C)OCC#N)(CO[C@@]([C@@](O)(N)C)(C(=C)C)OC(=C)C(=C)[C@@]([C@](C/C=N/C)(C#C)CC)(C(=O)C)C#N)OCC#N
36	N#CCC(=C)[C@](C(=O)C)(C/C(=C/O)/C)CNC/C=C/N=C\C(=O)C
37	CCOC(N[C@@](C(=C)/C=N/C)(/C(=N/C)/C)/N=C\C(O)(C)C)(OCC)CC
38	CCCO[C@@](C(=O)[C@](/C(=N/C)/CC#N)(C/C=N/C)C#C)(C(=C)NC(=C)C(=C)C=C)/N=C\C/C(=N\C)/C
39	C/C=N\C=C\C=N/NC(=C)O
40	C/C=N\C=C\C=N/NC(=C)O
1	N#CCC(=O)[C@@](NC(=C)O)(/N=C\CC(=C)C)/N=C\C/C(=N/C)/C
2	N#CC[C@](CC/C(=N\C)/C(=C)C)(CNC/C=C/N=C\C(=N/C)\CC#N)C
3	C/C=N\C=C\C=N/[C@@](C(=C)[C@@]([C@@](CCO)(CC)C)(C(=C)CC)OCC#N)(CO[C@@]([C@@](O)(N)C)(C(=C)C)OC(=C)C(=C)[C@@](/N=C\C)(C#N)C)OCC#N
4	C=CNC(=C)[C@@](NCC#N)(/N=C\C[C@@](CC/C(=N\C)/C)(CC#N)C)O
5	CCC/C(=N\C)/C=N\C=C\CNC[C@@](C(=C)CC#N)(C(=O)C)C/C(=C/CC#N)/C
6	CCO[C@](C(=C)NC)(C(=O)C)/N=C\C/C(=N/C=C)/C
7	CCC/C(=N\C)/C=N\C=C\CNC[C@@](C(=C)CC#N)(C(=O)C)C/C(=N/C)/C
8	C/N=C/C(=C)C(=C)NC(=C)[C@](C(=O)C)(/N=C\CC(=C)C)/N=C\CC(=C)C
9	N#CC[C@](CC/C(=N\C)/C(=C)C)(CNC/C=C/N=C\C(=N/C)\CC#N)C
10	C/N=C/C(=C)C(=C)NC(=C)[C@](C(=O)C)(/N=C\CC(=C)C)/N=C\CC(=C)C
11	C#CC/C(=N\C)/C=N\C=C\CNC[C@@](C(=C)CC#N)(C(=O)C)C/C(=C/O)/C
12	CCCO[C@@](C(=O)[C@](/C(=N/C)/CC#N)(C/C=N/C)C#C)(C(=C)NC(=C)C(=C)C=C)/N=C\C/C(=N\C)/C
13	N#CC[C@](CC/C(=N\C)/C(=C)C)(CNC/C=C/N=C\C(=N/C)\CC#N)C
14	C/N=C/C(=C)C(=C)NC(=C)[C@@](C(=O)C)(/N=C\CC(=C)C)/N=C\C
15	C/N=C/C(=C)C(=C)NC(=C)[C@@](C(=O)C)(/N=C\CC(=C)C)/N=C\C
16	C/N=C/C[C@](C(=O)[C@](C(=C)NC(=C)C(=C)C=C)(/N=C\C/C(=N\C)/C)C)(/C(=N/C)/CC#N)C#C
17	N#CCC(=O)[C@@](NC(=C)O)(/N=C\CC(=C)C)/N=C\C/C(=N/C)/C
18	CCC/C(=N\C)/C=N\C=C\CNC[C@@](C(=C)CC#N)(C(=O)C)C/C(=N/C)/C
19	C=C/N=C(/C/C=N\[C@@](C(=C)NC(=C)C)(C(=O)C)OCC)\C
20	C#CC/C(=N\C)/C=N\C=C\CNC[C@@](C(=C)CC#N)(C(=O)C)C/C(=C/O)/C
21	N#CC/C(=N/C)/C=N\C=C\CC(=C)NC(=C)[C@](C(=O)C)(/N=C\CC(=C)C)/N=C\CC(=C)C
22	C/N=C/C[C@]([C@@](C(=C)C(=C)NC(=C)N=C)(CC)O)(CC#N)C#C
23	C#CC/C(=N\C)/C=N\C=C\CNC[C@@](C(=C)CC#N)(C(=O)C)C/C(=C/O)/C
24	C#CC/C(=N\C)/C=N\C=C\CNC[C@@](C(=C)CC#N)(C(=O)C)C/C(=C/O)/C
25	N#CCC(=O)[C@@](NC(=C)O)(/N=C\CC(=C)C)/N=C\C/C(=N/C)/C
26	C/N=C/C(=C)C(=C)NC(=C)[C@](C(=O)C)(/N=C\CC(=C)C)/N=C\CC(=C)C
27	C=CC[C@]([C@](C(=C)C(=C)NC#N)(/C(=N/C)/C)CC)(C(=C)C)C#C
28	C/N=C/C(=C)C(=C)NC(=C)[C@@](C(=O)C)(/N=C\CC(=C)C)/N=C\C
29	C/N=C/C(=C)C(=C)NC(=C)CC#N
30	C/N=C/C[C@](C(=O)[C@](C(=C)NC(=C)C(=C)C=C)(/N=C\C/C(=N\C)/C)C)(/C(=N/C)/CC#N)C#C
31	C/N=C/C(=C)C(=C)NC(=C)C(=C)[C@@](C(=O)C)(/N=C\CO)OC
32	N#CCC(=C)[C@](C(=O)C)(C/C(=C/O)/C)CNC(O)(C)C
33	C/N=C/C(=C)C(=C)NC(=C)C(=C)[C@@](C(=O)C)(/N=C\CO)OC
