FILENUM	Canonical_SMILES
1	COCO[C@](N(/C=N\C(=O)C(=O)COC)C)(OC[C@@](N(C(=C)NC(C)C)/C=N\C(=O)CC)(OCN([C@](C(=O)COC)(CN(N(C(=O)CC)CCC)CC)/C=N\C(=O)C(=O)COC)[C@@H](/C=N\C(=O)COC)C)OOC)C
2	COCO[C@](N(/C=N\C(=O)CC)C)(OC[C@@](N(C(=C)NC(C)C)CC)(OCN([C@](CN(N(CCC)CC)CC)(OCC)C)[C@@H](/C=N\C(=O)COC)C)OOC)C
3	COCO[C@](N(/C=N\C(=O)CC)C)(OC[C@@](N(C(=C)NC(C)C)CC)(OCN([C@](CN(N(CCC)CC)CC)(OCC)C)[C@@H](/C=N\C(=O)COC)C)OOC)C
4	COCO[C@](N([C@@H](/C=N/CN(C(=C)N[C@@](N(C(=C)NC(C)C)/C=N\C(=O)CC)(CO[C@@](N(/C=N\C(=O)C(=O)COC)C)(OCOC)C)OOC)/C=N/C(=O)C)C)C/C=N/C(=O)CC)(CN(/N=C/N([C@](OO/C(=N\C(=O)COC)/[C@@H](N([C@@](N(/C=N\C(=O)C(=O)COC)C)(OC[C@@](N(C(=O)COOC(OOC)(C)C)/C=N\C(=O)CC)(OCN([C@@](CN(N(C(=O)CC)CCC)CC)(OO[C@](N(C(=C)NCC)/C=N/C(=O)C(=O)COC)(OC)C)C)[C@@H](/C=N\C(=O)COC)C)OOC)OCOC)C)NC)(COC)C)C(=C)NCC)CC)C
5	COO[C@@](N(C(=C)NC(C)C)/C=N\C(=O)CC)(CO[C@@](N(/C=N\C(=O)C(=O)COC)C)(ON(CCC)CC)C)OCN([C@](CN(N(C(=O)CC)CCC)CC)(OO[C@@](N(C(=C)NCC)/C=N/C(=O)C)(C[C@](N([C@@H](/C=N\C(=O)COC)C)CO[C@](N(C(=C)NC(C)C)/C=N\C(=O)CC)(CO[C@@](N(/C=N\C(=O)C(=O)COC)C)(OC(=O)OOC)C)OOC)(C(=O)COC)OO[C@](N(C(=C)NCC)COC)(OOC)C)OOC)C)[C@@H](/C=N\C)C
6	COCO[C@](N([C@@H](/C=N/CN(C(=C)NCC)/C=N/C(=O)C)C)C/C=N/C(=O)CC)(CN(/N=C/N([C@](OO/C(=N\C(=O)COC)/[C@@H](N(N([C@H]([C@@H](/C(=N/C(=O)C)/OC)C)COC)CC(=O)C)C)NC)(CC)C)C(=C)NCC)CC)C
7	CCCN(N(C[C@](N([C@@H](/C=N\C(=O)COC)C)CO[C@](N(C(=C)NC(C)C)/C=N\C(=O)CC)(CO[C@@](N(/C=N\C(=O)C(=O)COC)C)(OC(=O)OOC)C)OOC)(C(=O)COC)OO[C@](N(C(=C)NCC)COC)(NC(C)C)C)CC)C(=O)CC
8	CCCN(N(C[C@](N([C@@H](/C=N\C(=O)COC)C)CO[C@](N(C(=C)NC(C)C)/C=N\C(=O)CC)(CO[C@@](N(/C=N\C(=O)C(=O)COC)C)(OC(=O)OOC)C)OOC)(C(=O)COC)OO[C@](N(C(=C)NCC)COC)(NC(C)C)C)CC)C(=O)CC
9	CCCN(O[C@](N(/C=N\C(=O)C(=O)COC)C)(OC[C@@](N(C(=C)NC(C)C)/C=N\C(=O)CC)(OCN([C@](CN(N(C(=O)CC)CCC)CC)(OO[C@](N(C(=C)NCC)/C=N/C(=O)C)(OOC)C)C)[C@@H](/C=N/C)C)OOC)C)CC
10	CCCN(N(C[C@](N([C@@H](/C=N\C(=O)COC)C)CO[C@](N(C(=C)NC(C)C)/C=N\C(=O)CC)(CO[C@@](N(/C=N\C(=O)C(=O)COC)C)(OC(=O)OOC)C)OOC)(C(=O)COC)OO[C@](N(C(=C)NCC)COC)(OOC)C)CC)C(=O)CC
11	CCNOO[C@@](N(C(=C)NC(C)C)/C=N\C(=O)CC)(CO[C@@](N(/C=N\[C@@](N(/C=N\C(=O)C(=O)C/C=N\C(=O)CC)C)(OCOC)C)C)(OCOC)C)OCN([C@@](CN(N(C(=O)CC)OOC)CC)(OO[C@](N(C(=C)NCC)/C=N/C(=O)C)(OOC)C)C)[C@@H](/C=N\C(=O)COC)C
12	CCNOO[C@@](N(C(=C)NC(C)C)/C=N\C(=O)CC)(CO[C@@](N(/C=N\[C@@](N(/C=N\C(=O)C(=O)C/C=N\C(=O)CC)C)(OCOC)C)C)(OCOC)C)OCN([C@](CN(N(C(=O)CC)CC/C=N\C(=O)CC)CC)(OO[C@](N(C(=C)NCC)/C=N/C(=O)C)(OOC)C)C)[C@@H](/C=N\C(=O)COC)C
13	CCCN(C(=O)CC)N(CC)C
14	COO[C@@](N(C(=C)NC(C)C)/C=N\C(=O)CC)(CO[C@@](N(/C=N\C(=O)C(=O)COC)C)(ON(CCC)CC)C)OCN([C@](CN(N(C(=O)CC)CCC)CC)(OO[C@@](N(C(=C)NCC)/C=N/C(=O)C)(C[C@](N([C@@H](/C=N\C(=O)COC)C)CO[C@](N(C(=C)NC(C)C)/C=N\C(=O)CC)(CO[C@@](N(/C=N\C(=O)C(=O)COC)C)(OC(=O)OOC)C)OOC)(C(=O)COC)OO[C@](N(C(=C)NCC)COC)(OOC)C)OOC)C)[C@@H](/C=N\C)C
15	COO[C@@](N(C(=C)NC(C)C)/C=N\C(=O)CC)(CO[C@@](N(/C=N\C(=O)C(=O)COC)C)(ON(CCC)CC)C)OCN([C@](CN(N(C(=O)CC)CCC)CC)(OO[C@@](N(C(=C)NCC)/C=N/C(=O)C)(C[C@](N([C@@H](/C=N\C(=O)COC)C)CO[C@](N(C(=C)NC(C)C)/C=N\C(=O)CC)(CO[C@@](N(/C=N\C(=O)C(=O)COC)C)(OC(=O)OOC)C)OOC)(C(=O)COC)OO[C@](N(C(=C)NCC)COC)(OOC)C)OOC)C)[C@@H](/C=N\C)C
16	COCO[C@](N(/C=N\C(=O)C(=O)COC)C)(OC[C@](N(C(=C)NC(C)C)/C=N\C(=O)CC)(OCN([C@](CN(N(C(=O)CC)CCC)CC)(OO[C@](N(C(=C)NCC)COC)(OOC)C)C)[C@@H](C/C=N\[C@H](/C(=N/CC)/C)C=O)C)O/C=N\C(=O)C(=O)COC)C
17	COCO[C@](N([C@H](/C(=N/C(=O)COC)/OO[C@@](N(C(=C)NCC)/C=N/N(C[C@@](N([C@@H](/C=N/CN(C(=C)NCC(=O)C)/C=N/C(=O)C)C)C/C=N/C(=O)CC)(OCOC)C)CC)(COC)C)NC)C)(N(/C=N\C(=O)C(=O)COC)C)OC[C@@](N(C(=O)COOC(OOC)(C)C)/C=N\C(=O)CC)(OCN([C@@](CN(N(C(=O)CC)CCC)CC)(OO[C@](N(C(=C)NCC)/C=N/C(=O)C(=O)COC)(OC)C)C)[C@@H](/C=N\C(=O)COC)C)OOC
18	CCNOO[C@@](N(C(=C)NC(C)C)/C=N\C(=O)CC)(CO[C@@](N(/C=N\[C@@](N(/C=N\C(=O)C(=O)C/C=N\C(=O)CC)C)(OCOC)C)C)(OCOC)C)OCN([C@](CN(N(C(=O)CC)CC/C=N\C(=O)CC)CC)(OO[C@](N(C(=C)NCC)/C=N/C(=O)C)(OOC)C)C)[C@@H](/C=N\C(=O)COC)C
19	COCO[C@](N([C@H](/C(=N/C(=O)COC)/OO[C@@](N(C(=C)NCC)/C=N/N(C[C@@](N([C@@H](/C=N/CN(C(=C)NCC(=O)C)/C=N/C(=O)C)C)C/C=N/C(=O)CC)(OCOC)C)CC)(COC)C)NC)C)(N(/C=N\C(=O)C(=O)COC)C)OC[C@@](N(C(=O)COOC(OOC)(C)C)/C=N\C(=O)CC)(OCN([C@@](CN(N(C(=O)CC)CCC)CC)(OO[C@](N(C(=C)NCC)/C=N/C(=O)C(=O)COC)(OC)C)C)[C@@H](/C=N\C(=O)COC)C)OOC
20	COCO[C@](N(OO[C@](N(C(=C)NCC)OOOOC)(OOC)C)C)(OC[C@](N(C(=C)NC(C)C)/C=N\C(=O)CC)(OCN([C@](CN(N(C(=O)CC)CCC)CC)(OO[C@](N(C(=C)NCC)COC)(OOC)C)C)[C@@H](/C=N\[C@H](/C(=N/CC)/C)C=O)C)OOC)C
21	CCCN(C(=O)CC)C
22	CCCN(N(C[C@@](N([C@@H](/C=N\C(=O)COC)C)C)(OOC)C)CC)CC
23	CCCN(N(C[C@](N([C@@H](/C=N\C(=O)COC)C)CO[C@](N(C(=C)NC(C)C)/C=N\C(=O)CC)(CO[C@@](N(/C=N\C(=O)C(=O)COC)C)(OC(=O)OOC)C)OOC)(C(=O)COC)OO[C@](N(C(=C)NCC)COC)(NC(C)C)C)CC)C(=O)CC
24	COCO[C@](N([C@@H](/C=N/CN(C(=C)NCC)/C=N/C(=O)C)C)C/C=N/C(=O)CC)(CN(/N=C/N([C@](OO/C(=N\C(=O)COC)/[C@@H](N(N([C@H]([C@@H](/C(=N/C(=O)C)/OC)C)COC)CC(=O)C)C)NC)(CC)C)C(=C)NCC)CC)C
25	COCO[C@](N(/C=N\C(=O)C(=O)COC)C)(OC[C@@](N(C(=C)NC(C)C)/C=N\C(=O)CC)(OCN([C@](C(=O)COC)(CN(N(C(=O)CC)CCC)CC)OO[C@](N(C(=C)NCC)OOOOC)(OOC)C)[C@@H](/C=N\C(=O)COC)C)OOC)C
26	COO[C@@](N(C(=C)NC(C)C)/C=N\C(=O)CC)(CO[C@@](N(/C=N\C(=O)C(=O)COC)C)(ON(CCC)CC)C)OCN([C@](CN(N(C(=O)CC)CCC)CC)(OO[C@@](N(C(=C)NCC)/C=N/C(=O)C)(C[C@](N([C@@H](/C=N\C(=O)COC)C)CO[C@](N(C(=C)NC(C)C)/C=N\C(=O)CC)(CO[C@@](N(/C=N\C(=O)C(=O)COC)C)(OC(=O)OOC)C)OOC)(C(=O)COC)OO[C@](N(C(=C)NCC)COC)(OOC)C)OOC)C)[C@@H](/C=N\C)C
27	CCCN(N(C[C@](N([C@@H](/C=N\C(=O)COC)C)CO[C@](N(C(=C)NC(C)C)/C=N\C(=O)CC)(CO[C@@](N(/C=N\C(=O)C(=O)COC)C)(OC(=O)OOC)C)OOC)(C(=O)COC)OO[C@](N(C(=C)NCC)COC)(OOC)C)CC)C(=O)CC
28	COOCCN(C(=O)CC)N(CO)CC
29	COC[C@H](N(N([C@@H](NC)C)C)CC(=O)C)[C@@H](/C(=N/C(=O)C)/OC)C
30	COCO[C@](N([C@H](/C(=N/C(=O)COC)/OO[C@@](N(C(=C)NCC)/C=N/N(C[C@@](N([C@@H](/C=N/CN(C(=C)NCC(=O)C)/C=N/C(=O)C)C)C/C=N/C(=O)CC)(OCOC)C)CC)(COC)C)NC)C)(N(/C=N\C(=O)C(=O)COC)C)OC[C@@](N(C(=O)COOC(OOC)(C)C)/C=N\C(=O)CC)(OCN([C@@](CN(N(C(=O)CC)CCC)CC)(OO[C@](N(C(=C)NCC)/C=N/C(=O)C(=O)COC)(OC)C)C)[C@@H](/C=N\C(=O)COC)C)OOC
31	COCO[C@](N(/C=N\C(=O)C(=O)COC)C)(OC[C@@](N(C(=C)NC(C)C)/C=N\C(=O)CC)(OCN([C@](C(=O)COC)(CN(N(C(=O)CC)CCC)CC)OOC(N(C(=C)NCC)OOOOC)(C)C)[C@@H](/C=N\C(=O)COC)C)OOC)C
32	CCCN(O[C@](N(/C=N\C(=O)C(=O)COC)C)(OC[C@@](N(C(=C)NC(C)C)/C=N\C(=O)CC)(OCN([C@](CN(N(C(=O)CC)CCC)CC)(OO[C@](N(C(=C)NCC)/C=N/C(=O)C)(OOC)C)C)[C@@H](/C=N/C)C)OOC)C)CC
33	COCC/N=C\[C@H](N([C@](CN(N(COC)CC)CC)(OOC)C)CO[C@](N(C(=C)NC(C)C)CC)(CO[C@@](N(/C=N\C(=O)C(=O)COC)C)(OCOC)C)OOC)C
34	COCO[C@](N([C@@H](/C=N/CN(C(=C)C[C@](OO[C@](N(C(=C)NCC)/C=N/C(=O)C)(OO)C)(OC)C)/C=N/C(=O)C)C)C/C=N/C(=O)CC)(CN(/N=C/N([C@](OO/C(=N\C(=O)C)/[C@@H](N(N([C@H]([C@@H](/C(=N/C(=O)C)/OC)C)COC)CC(=O)C)C)NC)(COC)C)C(=C)NCC)CC)C
35	COCO[C@](N([C@@H](/C=N/CN(C(=C)C[C@](OO[C@](N(C(=C)NCC)/C=N/C(=O)C)(OO)C)(OC)C)/C=N/C(=O)C)C)C/C=N/C(=O)CC)(CN(/N=C/N([C@](OO/C(=N\C(=O)C)/[C@@H](N(N([C@H]([C@@H](/C(=N/C(=O)C)/OC)C)COC)CC(=O)C)C)NC)(COC)C)C(=C)NCC)CC)C
36	COCO[C@](N(/C=N\C(=O)C(=O)COC[C@@](N([C@@H](/C=N\[C@H](/C(=N/CC)/C)C=O)C)CO[C@@](N(C(=C)NC(C)C)/C=N\C(=O)CC)(CO[C@@](N(/C=N\C(=O)C(=O)COC)C)(OCOC)C)OOC)(OO[C@](N(C(=C)NCC)COC)(OOC)C)C)C)(OC[C@](N(C(=C)NC(C)C)/C=N\C(=O)CC)(OCN([C@](CN(N(C(=O)CC)CCC)CC)(OO[C@](N(C(=C)NCC)COC)(OOC)C)C)[C@@H](/C=N\[C@H](/C(=N/CC)/C)C=O)C)OOC)C
37	CCCN(N(C[C@](N([C@@H](/C=N\C(=O)COC)C)CO[C@](N(C(=C)NC(C)C)/C=N\C(=O)CC)(CO[C@@](N(/C=N\C(=O)C(=O)COC)C)(OC(=O)OOC)C)OOC)(C(=O)COC)OO[C@](N(C(=C)NCC)COC)(NC(C)C)C)CC)C(=O)CC
38	CCCN(C(=O)CC)N(CC)C
39	CCCN(C(=O)CC)N(CC)C
40	COCO[C@](N(/C=N\C(=O)C(=O)COC)C)(OC[C@@](N(C(=C)NC(C)C)/C=N\C(=O)CC)(OCN([C@](C(=O)COC)(CN(N(C(=O)CC)CCC)CC)OOC(N(C(=C)NCC)OOOOC)(C)C)[C@@H](/C=N\C(=O)COC)C)OOC)C
1	COCO[C@](N(OO[C@](N(C(=C)NCC)OOOOC)(OOC)C)C)(OC[C@](N(C(=C)NC(C)C)/C=N\C(=O)CC)(OCN([C@](CN(N(C(=O)CC)CCC)CC)(OO[C@](N(C(=C)NCC)COC)(OOC)C)C)[C@@H](/C=N\[C@H](/C(=N/CC)/C)C=O)C)OOC)C
2	CCCN(N(C[C@](N([C@@H](/C=N\C(=O)COC)C)CO[C@](N(C(=C)NC(C)C)/C=N\C(=O)CC)(CO[C@@](N(/C=N\C(=O)C(=O)COC)C)(OC(=O)OOC)C)OOC)(C(=O)COC)OO[C@](N(C(=C)NCC)COC)(N[C@H](C(=O)CC)C)C)CC)C(=O)CC
3	CCCN(N(C[C@](N([C@@H](/C=N\C(=O)COC)C)CO[C@](N(C(=C)NC(C)C)/C=N\C(=O)CC)(CO[C@@](N(/C=N\C(=O)C(=O)COC)C)(OC(=O)OOC)C)OOC)(C(=O)COC)OO[C@](N(C(=C)NCC)COC)(N[C@H](C(=O)CC)C)C)CC)C(=O)CC
4	CCCN(N(C[C@](N([C@@H](/C=N\C(=O)COC)C)CO[C@](N(C(=C)NC(C)C)/C=N\C(=O)CC)(CO[C@@](N(/C=N\C(=O)C(=O)COC)C)(OC(=O)OOC)C)OOC)(C(=O)COC)OO[C@](N(C(=C)NCC)COC)(N[C@H](C(=O)CC)C)C)CC)C(=O)CC
5	CCCN(N(C[C@](N([C@@H](/C=N\C(=O)COC)C)CO[C@](N(C(=C)NC(C)C)/C=N\C(=O)CC)(CO[C@@](N(/C=N\C(=O)C(=O)COC)C)(OC(=O)OOC)C)OOC)(C(=O)COC)OO[C@](N(C(=C)NCC)COC)(N[C@H](C(=O)CC)C)C)CC)C(=O)CC
6	CCCN(N(C[C@](N([C@@H](/C=N\C(=O)COC)C)CO[C@](N(C(=C)NC(C)C)/C=N\C(=O)CC)(CO[C@@](N(/C=N\C(=O)C(=O)COC)C)(OC(=O)OOC)C)OOC)(C(=O)COC)OO[C@](N(C(=C)NCC)COC)(N[C@H](C(=O)CC)C)C)CC)C(=O)CC
7	CCCCN(N(C[C@@](N([C@@H](/C=N/C)C)CO[C@](N(C(=C)NC(C)C)/C=N\C(=O)CC)(CO[C@@](N(/C=N\C(=O)C(=O)COC)C)(ON(CCC)CC)C)OOC)(OO[C@](N(C(=C)NCC)/C=N/C(=O)C)(OOC)C)C)CC)C(=O)CC
8	CCCCN(N(C[C@@](N([C@@H](/C=N/C)C)CO[C@](N(C(=C)NC(C)C)/C=N\C(=O)CC)(CO[C@@](N(/C=N\C(=O)C(=O)COC)C)(ON(CCC)CC)C)OOC)(OO[C@](N(C(=C)NCC)/C=N/C(=O)C)(OOC)C)C)CC)C(=O)CC
9	COCO[C@](N([C@@H](/C=N/CN(C(=C)NCC)/C=N/C(=O)COC)C)C/C=N/C(=O)CC)(CN(/N=C/N([C@](OO/C(=N\C(=O)/C(=N/*)/OC)/[C@@H](N(N([C@H]([C@@H](/C(=N/C(=O)C)/OC)C)COC)CC(=O)C)C)NC)(CC)C)C(=C)NCC)CC)C
10	CCCN(C(=O)CC)CC
11	COCC(=O)/N=C(/[C@@H](N(N([C@H]([C@@H](/C(=N/C(=O)C)/OC)C)COC)CC(=O)C)C)NC)\OOC(N(C(=C)NCC)/C=N/N(OC)CC)(C)C
12	COCO[C@](N(/C=N\C(=O)C(=O)COC)C)(OC[C@](N(C(=C)NC(C)C)/C=N\C(=O)CC)(OCN([C@](CN(N(C(=O)CC)CCC)CC)(OO[C@](N(C(=C)NCC)COC)(OOC)C)C)[C@H](/C=N\C(=O)C(=O)COC)C)O/C=N\C(=O)C(=O)COC)C
13	COCO[C@](N(/C=N\C(=O)C(=O)COC)C)(OC[C@](N(C(=C)NC(C)C)/C=N\C(=O)CC)(OCN([C@](CN(N(C(=O)CC)CCC)CC)(OO[C@](N(C(=C)NCC)COC)(OOC)C)C)[C@H](/C=N\C(=O)C(=O)COC)C)O/C=N\C(=O)C(=O)COC)C
14	CCCN(N(C[C@](N([C@@H](/C=N\C(=O)COC)C)CO[C@](N(C(=C)NC(C)C)/C=N\C(=O)CC)(CO[C@@](N(/C=N\C(=O)C(=O)COC)C)(OC(=O)OOC)C)OOC)(C(=O)COC)OO[C@](N(C(=C)NCC)COC)(N[C@H](C(=O)CC)C)C)CC)C(=O)CC
15	COCO[C@](N([C@H](/C(=N/C(=O)COC)/OO[C@@](N(C(=C)NCC)/C=N/N(C[C@@](N([C@@H](/C=N/CN(C(=C)NCC(=O)C)/C=N/C(=O)C)C)C/C=N/C(=O)CC)(OCOC)C)CC)(COC)C)NC)C)(N(/C=N\C(=O)C(=O)COC)C)OC[C@@](N(C(=O)COOC(OOC)(C)C)/C=N\C(=O)CC)(OCN([C@@](CN(N(C(=O)CC)CCC)CC)(OO[C@](N(C(=C)NCC)/C=N/C(=O)C(=O)COC)(C[C@@](N([C@@H](/C=N/CN(C(=C)NCC)/C=N/C(=O)C)C)C/C=N/C(=O)CC)(OCOC)C)C)C)[C@@H](/C=N\C(=O)COC)C)OOC
16	CCCN(N(CC)C)C
17	COCO[C@](N(OO[C@](N(C(=C)NCC)OOOOC)(OOC)C)C)(OC[C@](N(C(=C)NC(C)C)/C=N\C(=O)CC)(OCN([C@](CN(N(C(=O)CC)CCC)CC)(OO[C@](N(C(=C)NCC)COC)(OOC)C)C)[C@@H](/C=N\[C@H](/C(=N/CC)/C)C=O)C)OOC)C
18	COCO[C@](N(OO[C@](N(C(=C)NCC)OOOOC)(OOC)C)C)(OC[C@](N(C(=C)NC(C)C)/C=N\C(=O)CC)(OCN([C@](CN(N(C(=O)CC)CCC)CC)(OO[C@](N(C(=C)NCC)COC)(OOC)C)C)[C@@H](/C=N\[C@H](/C(=N/CC)/C)C=O)C)OOC)C
19	CCCN(N(C[C@@](N([C@@H](/C=N\C(=O)C)C)C)(OOC)C)CC)CC
20	CCCN(N(C[C@@](N([C@@H](/C=N\C(=O)COC)C)CO[C@](N(C(=C)NC(C)C)CC)(CO[C@@](N(/C=N\C(=O)CC)C)(OCON(C(=C)NCC)/C=N/C(=O)C)C)OOC)(OCC)C)CC)CC
21	COCO[C@](N(/C=N\C(=O)CC)C)(OC[C@@](N(C(=C)NC(C)C)CC)(OCN([C@](CN(N(CCC)CC)CC)(OCC)C)[C@@H](/C=N\C(=O)COC)C)OOC)C
22	COCO[C@](N(/C=N\C(=O)C(=O)COC)C)(OC[C@@](N(C(=C)NC(C)C)CC)(OCN([C@](CN(N(COC)CC)CC)(OOC)C)C(C)C)OOC)C
23	COCO[C@](N(/C=N\C(=O)C(=O)COC)C)(OC[C@@](N(C(=C)NC(C)C)/C=N\C(=O)CC)(OCN([C@](C(=O)COC)(CN(N(C(=O)CC)CCN)CC)OOC(N(C(=C)NCC)OOOOC)(C)C)[C@@H](/C=N\C(=O)COC)C)OOC)C
24	CCCO/C(=N\C(=O)COC)/[C@@H](N([C@@](N(/C=N\C(=O)C(=O)COC)C)(OC[C@@](N(C(=O)COOC(OOC)(C)C)/C=N\C(=O)CC)(OCN([C@@](CN(N(C(=O)CC)CCC)CC)(OO[C@](N(C(=C)NCC)/C=N/C(=O)C(=O)COC)(OC)C)C)[C@@H](/C=N\C(=O)COC)C)OOC)OCOC)C)NC
25	CCNOO[C@@](N(C(=C)NC(C)C)/C=N\C(=O)CC)(CO[C@@](N(/C=N\[C@@](N(/C=N\C(=O)C(=O)C/C=N\C(=O)CC)C)(OCOC)C)C)(OCOC)C)OCN([C@](CN(N(C(=O)CC)CC/C=N\C(=O)CC)CC)(OOC(OOC)(C)C)C)[C@@H](/C=N\C(=O)COC)C
26	COCC/N=C\[C@H](N([C@](CN(N(COC)CC)CC)(OOC)C)CO[C@](N(C(=C)NC(C)C)CC)(CO[C@@](N(/C=N\C(=O)C(=O)COC)C)(OCOC)C)OOC)N(CC)C
27	COCO[C@](N(OO[C@](N(C(=C)NCC)OOOOC)(OOC)C)C)(OC[C@](N(C(=C)NC(C)C)/C=N\C(=O)CC)(OCC(=O)N(CCC)C)OOC)C
28	COCO[C@](N(OO[C@](N(C(=C)NCC)OOOOC)(OOC)C)C)(OC[C@](N(C(=C)NC(C)C)/C=N\C(=O)CC)(OCC(=O)N(CCC)C)OOC)C
29	COCO[C@](N([C@@H](/C=N/CN(C(=C)NCC)/C=N/C(=O)COC)C)C/C=N/C(=O)CC)(CN(/N=C/N([C@](OO/C(=N\C(=O)/C(=N/*)/OC)/[C@@H](N(N([C@H]([C@@H](/C(=N/C(=O)C)/OC)C)COC)CC(=O)C)C)NC)(CC)C)C(=C)NCC)CC)C
30	COCC/N=C\[C@H](N([C@](CN(N(COC)CC)CC)(OOC)C)CO[C@](N(C(=C)NC(C)C)CC)(CO[C@@](N(/C=N\C(=O)C(=O)COC)C)(OCOC)C)OOC)N(CC)C
31	CCCN(N(C[C@@](N([C@@H](/C=N\C(=O)COC)C)CO[C@](N(C(=C)NC(C)C)CC)(CO[C@@](N(/C=N\C(=O)CC)C)(OCON(C(=C)NCC)/C=N/C(=O)C)C)OOC)(OCC)C)CC)CC
32	COCO[C@](N([C@@H](/C=N/CN(C(=C)NCC)/C=N/C(=O)COC)C)C/C=N/C(=O)CC)(CN(/N=C/N([C@](OO/C(=N\C(=O)/C(=N/*)/OC)/[C@@H](N(N([C@H]([C@@H](/C(=N/C(=O)C)/OC)C)COC)CC(=O)C)C)NC)(CC)C)C(=C)NCC)CC)C
33	COO[C@@](N(C(=C)NC(C)C)/C=N\C(=O)CC)(CO[C@@](N(/C=N\C(=O)C(=O)COC)C)(ON(CCC)CC)C)OCN([C@](CN(N(C(=O)CC)CCC)CC)(OO[C@@](N(C(=C)NCC)/C=N/C(=O)C)(C[C@](N([C@@H](/C=N\C(=O)COC)C)CO[C@](N(C(=C)NC(C)C)/C=N\C(=O)CC)(CO[C@@](N(/C=N\C(=O)C(=O)COC)C)(OC(=O)OOC)C)OOC)(C(=O)COC)OO[C@](N(C(=C)NCC)COC)(OOC)C)OOC)C)[C@@H](/C=N\C)C
34	CCCOON([C@](OC[C@](N(C(=C)NC(C)C)/C=N\C(=O)CC)(OCN([C@](CN(N(C(=O)CC)CCC)CC)(OO[C@](N(C(=C)NCC)COC)(OOC)C)C)[C@@H](/C=N\[C@H](/C(=N/CC)/C)C=O)C)OOC)(OCOC)C)C
35	COOOON(C(OO[C@@](N([C@@H](/C=N\C(=O)COC)C)CO[C@](N(C(=C)N[C@@H](/C=N\C(=O)C(=O)COC)C)/C=N\C(=O)CC)(CO[C@@](N(/C=N\C(=O)C(=O)COC)C)(OCOC)C)OOC)(C(=O)COC)CN(N(C(=O)CC)CCC)CC)(C)C)C(=C)NCC
36	COCO[C@](N([C@H](/C(=N/C(=O)COC)/OO[C@@](N(C(=C)NCC)/C=N/N(C[C@@](N([C@@H](/C=N/CN(C(=C)NCC(=O)C)/C=N/C(=O)C)C)C/C=N/C(=O)CC)(OCOC)C)CC)(COC)C)NC)C)(N(/C=N\C(=O)C(=O)COC)C)OC[C@@](N(C(=O)COOC(OOC)(C)C)/C=N\C(=O)N(C(=C)NCC)/C=N/N(C[C@@](N([C@@H](/C=N/CN(C(=C)NCC)/C=N/C(=O)C)C)C/C=N/C(=O)CC)(OCOC)C)CC)(OCN([C@@](CN(N(C(=O)CC)CCC)CC)(OO[C@](N(C(=C)NCC)/C=N/C(=O)C(=O)COC)(OC)C)C)[C@@H](/C=N\C(=O)COC)C)OOC
37	COCO[C@](N([C@H](/C(=N/C(=O)COC)/OO[C@@](N(C(=C)NCC)/C=N/N(C[C@@](N([C@@H](/C=N/CN(C(=C)NCC(=O)C)/C=N/C(=O)C)C)C/C=N/C(=O)CC)(OCOC)C)CC)(COC)C)NC)C)(N(/C=N\C(=O)C(=O)COC)C)OC[C@@](N(C(=O)COOC(OOC)(C)C)/C=N\C(=O)N(C(=C)NCC)/C=N/N(C[C@@](N([C@@H](/C=N/CN(C(=C)NCC)/C=N/C(=O)C)C)C/C=N/C(=O)CC)(OCOC)C)CC)(OCN([C@@](CN(N(C(=O)CC)CCC)CC)(OO[C@](N(C(=C)NCC)/C=N/C(=O)C(=O)COC)(OC)C)C)[C@@H](/C=N\C(=O)COC)C)OOC
38	COCO[C@](N(/C=N\C(=O)C(=O)COC)C)(OC[C@@](N(C(=C)NC(C)C)CC)(OCN([C@](CN(N(COC)CC)CC)(OOC)C)C(C)C)OOC)C
39	COCO[C@](N(/C=N\C(=O)C(=O)COC)C)(OC[C@@](N(C(=C)NC(C)C)CC)(OCN([C@](CN(N(COC)CC)CC)(OOC)C)C(C)C)OOC)C
40	COCO[C@](N([C@H](/C(=N/C(=O)COC)/OO[C@@](N(C(=C)NCC)/C=N/N(C[C@@](N([C@@H](/C=N/CN(C(=C)NCC(=O)C)/C=N/C(=O)C)C)C/C=N/C(=O)CC)(OCOC)C)CC)(COC)C)NC)C)(N(/C=N\C(=O)C(=O)COC)C)OC[C@@](N(C(=O)COOC(OOC)(C)C)/C=N\C(=O)CC)(OCN([C@@](CN(N(C(=O)CC)CCC)CC)(OO[C@](N(C(=C)NCC)/C=N/C(=O)C(=O)COC)(C[C@@](N([C@@H](/C=N/CN(C(=C)NCC)/C=N/C(=O)C)C)C/C=N/C(=O)CC)(OCOC)C)C)C)[C@@H](/C=N\C(=O)COC)C)OOC
1	COCNC(=C)N([C@](CO[C@@](N(/C=N\C(=O)C(=O)COC)C)(OCOC)C)(OCN([C@](CN(N(COC)CC)CC)(OOC)C)C(C)C)OOC)CC
2	CCCN(C(=O)CC)CC
3	CCNOO[C@@](N(C(=C)NC(C)C)/C=N\C(=O)CC)(CO[C@@](N(/C=N\[C@@](N(/C=N\C(=O)C(=O)C/C=N\C(=O)CC)C)(OCOC)C)C)(OCOC)C)OCN([C@](CN(N(C(=O)CC)CC/C=N\C(=O)CC)CC)(OOC(OOC)(C)C)C)[C@@H](/C=N\C(=O)COC)C
