FILENUM	Canonical_SMILES
10	O=CC#COOOC(=C)C(=C(N(C[C@](/N=C/C=O)(OCOCC)N)CCC)CCC)CCC
11	CCCOC/C(=C(/C#COCC)\C#COOOC#COC#CC)/COC(=O)N(/C=C(\CC)/N)CCC
12	CCOC/C(=C(\C(=C)OC#CCN)/C#COOC)/NCC/C(=C\N(CCN(C)C)C)/N
13	COC/C(=C(\C(=C)OC#CCC=O)/C#COOOC#COC#CC)/N(CC#COC#CCN(C(=C(C(=C)OOOC#CC=O)CCC)CCC)CCC)C
14	CCCC/C=C/CC(=C([C@@](/C=C/C(=O)OCOC#CC)(/N=C\C=O)N)CN(O)C)CC
15	COC#COC=O
16	CCOC/C(=C(\C(=C)OC#CCN)/C#COOOC#COC#CCN(C)C)/NCC/C(=C\C)/N
17	NCCCC(=C(C/C(=C/CC)/C)CC)CC
18	CCOC/C(=C(\C(=C)OC#CCN)/C#COOOC#COC#CCC(=C)CC=O)/NCC/C(=C\N(OOO[C@@](/N=C/C=O)(N)C)CCC)/N
19	CCCOC/C(=C(/C#COOCC)\C)/C(=C(/[C@@](CN(C(=C(C(=C)OOOC#CC=O)C)C#COOC)CC)(/N=C/C=O)C=O)\C)/N
20	CCCN(C=C(C=O)N)C#CC
21	O=CCC#COC(=C)/C(=C/C(=COC#COC#CCC)N)/C#COOOC#COC#CC
22	CCCC=C(CCN/C(=C(/C(=C)OC#CCN)\C#COOOC#COC#CCN(C)C)/COCC)N
23	CCC/C(=C(/OC#COC)\C)/N
24	CCOC(=O)N(/C=C(\CC)/N)CC
25	CCCN(C(=C(C(=C)OOOC#CC=O)CCC)CCC)CC#COC#CCN(C(=O)COC)C
26	CCCOC/C(=C(\C(=C)C[C@@](/N=C/N)(N)C)/C#CC)/C(=C(C#CCC=O)CCC)C(=C)ON
27	CCCOC/C(=C(/C#COOCC)\OOC#COC#CCN(/C(=C(/C(=C)OC#CCC=O)\C#COOOC#CC)/COC)C)/C(=C(/OOCC)\C)/N
28	CCCN(C=C(CCN/C(=C(/C(=C)OC#CCN)\C#COOOC#COC#CCN(C)C)/COCC)N)OOOC#COC#CCN(/C(=C(/C(=C)OC#CCC=O)\C#COOOC#COC#CC)/COC)C
29	CCCN(C=C(CCN/C(=C(/C(=C)OC#CCN)\C#COOOC#COC#CCN(C)C)/CON(CCCCN)C)N)OOOC#COC#CCN(/C(=C(/C(=C)OC#CCC=O)\C#COOOC#COC#CC)/COC)C
30	CNC/C(=C(\CC#COC)/CCCCOCCC)/CC
31	CCCOC/C(=C(/C#COOCC)\OOC#COC#CCN(/C(=C(/C(=C)OC#CCC=O)\C#COOOC#COC#CC)/COC)C)/C(=C(/OOCC)\C)/N
32	COCN(N(C(=O)OCC)C=C(CC)N)OCC
33	CCOC#COC
34	CCCN(C(=C(N(C)C)CCC)CCC)C[C@@](/N=C/C=O)(N)C
35	CCCC/C(=C(/CCOCCC)\C)/N(CN(C=O)CC)OCC
36	CCCN(/C=C(\CCN/C(=C(/C(=C)OC#CCN)\C#COOOC#COC#CCN(C)C)/CON)/N)OOOC#COC#CCN(/C(=C(/C(=C)OC#CCC=O)\C#COOOC#COC#CC)/COC)C
37	NCC#COC(=C)/C(=C(/NCC/C(=C\N(OOOC#COC#CCN(/C(=C(\C(=C)OC#CCC=O)/C(=C)OCC)/COC)C)CCC)/N)\COCC)/C#COOOC#COC#CCN(C)C
38	C=CCC(=C(C(=C)OC#CCN)C)CC
39	CCC(=CC)N
40	CCCN(/C=C(\CCN(C)C)/N)OC(=C)OCC
1	CCOC/C(=C(\C(=C)OC#CCN)/C#COOOC#COC#CCN(C)C)/NCCC(=CC)N
2	CCCOC/C(=C(/C#COOCC)\C)/C(=C(/[C@@](CN(C(=C(C(=C)OOOC#CC=O)C)C#COOC)CC)(/N=C\N(CN(C=O)CC)OCC)C=O)\C)/N
3	CCCOC/C(=C(/C#COCC)\C#COOOC#COC#CC)/COC(=O)N(C=C(CC)N)CCC
4	CCCOC/C(=C(/C#COOCC)\OOC#COC#CCN(/C(=C(/C(=C)OC#CCC=O)\C#COOOC#COC#CC)/COC)C)/C(=C(/OOCC)\C)/N
5	CCCC(=CN(C(=O)OCC)CC)N
6	CCOC(=O)N(/C=C(/OC#COC)\C)CC
7	O=CCC#COC(=C)/C(=C(/N(CC#COC#COOON(/C=C(\CCN/C(=C(/N(O)C)\C#COOOC#COC#CCN(C)C)/COCC)/N)CCC)C)\COC)/C(=C)OCC
8	CCOCON(/C=C(\CCN/C(=C(/C(=C(/C(=C)OC#CCN)\C#COOOC#COC#CCN(CCC)C)/OC#CCN)\C#COOC)/COCCC)/N)CCC
9	CCCOC/C(=C(/C#COOCC)\C)/C(=C(/[C@@](CN(C(=C(C(=C)OOOC#CC=O)C)C#COOC)CC)(/N=C/C=O)C=O)\C)/N
10	CCCOC/C(=C(/C#COOCC)\C)/C(=C(/[C@@](CN(COC#COC)CC)(/N=C/C=O)C=O)\C)/N
11	CCOCON(C=C(CCN/C(=C(/C(=C(/C(=C)OC#CCN)\CC)/OC#CCN)\C#COOC)/COCCC)N)CCC
12	CC=C(C=O)N
13	CCCOC/C(=C(\C#COOOC#COC#CC)/C#COCC)/COC(=O)N(/C=C(/C(=C(/CC=C)\CC)/C)\OC#CCN)CCC
14	CCCOCCC(=C(CCCC)C=O)C
15	CCOC(=C)ON(C=C(CCN(C)C)N)CC#CC
16	CCCOC/C(=C(/C#COOCC)\OOC#COC#CCN(/C(=C(/CC(=C)CC=O)\C#COOOC#CC)/COC)C)/C(=C(/OOCC)\C)/N
17	CCCN(C=C(CCN/C(=C(/N(O)C)\C#COOOC#COC#CCN(C)C)/COCC)N)OOOC#COC#CCC
18	NCC#COC(=C)/C(=C(/NCCC(=CN(OOOC#COC#CCN(/C(=C(/C(=C)OC#CCC=O)\C#COOOC#COC#CC)/CON(/C(=C(/C(=C)OC#CCC=O)\C(=C)OCC)/COC)C)C)CCC)N)\CON)/C#COOOC#COC#CCN(C)C
19	CCOC/C(=C(\C(=C)OC#CCN)/C#COOOC#COC#CC(=C)OC#CCC=O)/NCC/C(=C\N(OOO[C@](/N=C/C=O)(N)C)CCC)/N
20	C/C=C(/N)\C
21	CCC/C(=C(/OC#COC)\C)/N
22	C=CCC(=C(C(=C)OC#CCN)C)CC
23	CCOC/C(=C(\N(O)C)/C#COOOC#COC#CCN(C)C)/NCCC(=CN(OOOC#COC#CCN(/C(=C(\C(=C)OCC)/CC)/COC)C)CCC)N
24	CCOC/C(=C(\C(=C)OC#CCN)/C#COOC)/NCC/C(=C\N(CCN(C)C)C)/N
25	CCCN(C(=C(C(=C)OOOC#CC=O)CCC)CCC)CC#COC#CCN(C(=O)COC)C
26	CCCC(=C(CC)N)N
27	O=CC#COOOC(=C)C(=C(N(C[C@](/N=C/C=O)(OCOCC)N)CCC)CCC)CCC
28	CCCN(CC#COC#COOOC#CN(C(=O)OCC)C=C(CC)N)C
29	CCCCC(=C(CCOCCOC#COC#CCN(/C(=C(/C(=C)OC#CCC=O)\C#COOOC#CC)/COC)C)C)N(CN(C=O)CC)OCC
30	CCCCN(C(=C(C(=C)CC=O)CCC)CC)C[C@](/N=C/C=O)(N)C
31	CCCOC/C(=C(/C#COCC)\C#COOOC#COC#CC)/COC(=O)N(C=C(CC)N)CCC
32	O=CCC#COC(=C)CN(/C=C(\CCN/C(=C(/C(=C)OC#CCN)\C#COOOC#COC#CCN(C)C)/COCC)/N)OOOC#COC#C/C=C(\C(=C(/C(=C)OC#CCC=O)\C(=C)OCC)\COC)/C
33	CCCN(/C=C(\C=O)/N)CC
34	CCC(=CC)N
35	CCCC/C=C(/CC(=C([C@@](/C=C/C(=O)OCC)(/N=C\C=O)N)CN(N(OOOC#COC#CCN(/C(=C(/C(=C)OC#CCC=O)\C#COOOC#COC#CC)/COC)C)CCC)O)CCC)\C
36	CCOOC#C/C(=C(\C(=C(\OOCC)/C)\N)/COCCC)/OC
37	CCC(=C)N
38	COOC#CC(=C(C(=C)OOOC#CC=O)C)C
39	CCCN(N(/C(=C(/C(=C)OC#CCC=O)\C#COOOC#COC#CC)/COC)CC#COC#CCN(C(=C(C(=C)OOOC#CC=O)CCC)CCC)CCC)C#CC
40	CCCOC/C(=C(/C#COOCC)\C)/C(=C(/[C@@](CN(C(=C(C(=C)OOOC#CC=O)C)C#COOC)CC)(/N=C/C=O)C=O)\C)/N
1	CCCOC/C(=C(/C#COC#CCN(C)C)\C#COOOC#COC#CC)/COC(=O)N(/C=C(\CC)/N)CCC
2	CCCC(=C)N
3	CCCOC/C(=C(\C#COOOC#COC#CC)/C#COCC)/COC(=O)N(/C=C(/C(=C(CC=C)CC)C)\OC#CCC(=C)OCC)CCC
4	C=CCC(=C(C(=C)OC#CCN)C)CC
5	CCCC(=C(N(C[C@](/N=C/C=O)(OCOCC)N)CCC)CC)C(=C)OOOC#CC=O
6	CCCC(=C(C(=C)OOOC#CC=O)CCC)N(CC#COC#CCN(C)C)CC#COC#CCN(C(=O)COC)C
7	CCC/C(=C\C)/N
8	O=CCC#COC(=C)/C(=C(/N(CC#COC#COOON(C=C(CCN/C(=C(/N(O)C)\C#COOOC#COC#CCN(N(C(=O)OCC)CC)C)/COCC)N)CCC)C)\COC)/C(=C)OCC
9	CCN(CN(C)C)COC#COC
10	C=CC/C(=C(/C(=C)OC#CCOOOC#COC#CCN(C)C)\C)/CC
11	CCOC/C(=C(\N(O)C)/C#COOOC#COC#CCN(C)C)/NCCC(=CN(OOOC#COC#CCN(/C(=C(\C(=C)OCC)/CC)/COC)C)CCC)N
12	O=CCC#COC(=C)/C(=C(/N(CC#COC#COOON(C=C(CCN/C(=C(/N(O)C)\C#CN)/COCC)N)CCC)C)\COC)/C(=C)OCC
13	CCCOC/C(=C(/C#COOCC)\C)/C(=C(/[C@@](CCC(=CN(OC(=C)OCC)CC#CC)N)(/N=C/C=O)C=O)\C)/N
14	CCCN(C(=O)C)C=C(CC)N
15	CCCOC/C(=C(/C#COOCC)\OOC#COC#CCN(/C(=C(/C(=C)OC#CCC=O)\C#COOOC#COC#CC)/COC)C)/C(=C(/OOCC)\C)/N
16	CCC(=C)N
17	CCCOC/C(=C(/C#COOCC)\C)/C(=C(/[C@@](CN(C(=C(C(=C)OOOC#CC=O)C)C#COOC)C)(/N=C/C=O)C=O)\C)/N
18	CCC/C=N/[C@@](/C(=C(/C(=C(\C#COOCC)/C)/COCCC)\N)/C)(CN(C(=C(C(=C)OOOC#CC=O)C)C#COOC)CC)C=O
19	CCOC#COOOC#C/C(=C(\NCCC(=CN(OOOC#COC#CCN(/C(=C(\C(=C)OCC)/CC)/COC)C)CCC)N)/COCC)/N(O)C
20	CN(C=C(C=O)N)CC
21	CCCOC/C(=C(/C#COOCC)\C)/C(=C(/[C@@](CN(C(=C(C(=C)OOOC#CC=O)C)C#CON(C(=O)COC)C)CC)(/N=C/C=O)C=O)\C)/N
22	CCCOC/C(=C(/C#COCC)\C#COOOC#COC#COC#CCN)/COC(=O)N(/C=C(\CC)/N)CCC
23	CCOCON(/C=C(\CCN/C(=C(/C(=C(/C(=C)OC#CCN)\C#COOOC#COC#CCN(CCC)C)/OC#CCN)\C#COOC)/COCCC)/N)CCC
24	CCCOCC/C(=C(/CCCC)\C=O)/C
25	CCCOC/C(=C(/C#COOCC)\C)/C(=C(/[C@@](CN(CN(C(=C(C(=C)OOOC#CC=O)C)C#COOC)CC)CC)(/N=C/C=O)C=O)\C)/N
26	CCCOC/C(=C(/C#COOCC)\C)/C(=C(/[C@@](COC#COC)(/N=C/C=O)C=O)\C)/N
27	CCCOCC/C(=C(/CC=O)\C=O)/C
28	CCCCCCN(C(=C(C(=C)CC=O)CCC)CC)C[C@](/N=C/C=O)(N)C
29	CCOC/C(=C(\C(=C)OC#CCN)/C#COOOC#COC#CCN(C)C)/NCCC(=CN(CC(=C)OC#CCC=O)OOOC#COC#C/C=C(\C(=C(/C(=C)OC#CCC=O)\N)\COC)/C)N
30	CCOC/C(=C(\C(=C)OC#CCN)/C#COOOCC)/NCCC(=CC)N
31	COCC#COC#CCN(C(=C(C(=C)OOOC#CC=O)CCC)CCC)CCC
32	CCCOC/C(=C(/C#COCC)\C#COOOC#COC#CC)/COC(=O)N(C=C(CC)N)CCC
33	CCCN(C(=O)OCC)/C=C(/OC#COC)\C
34	CCCOC/C(=C(/C#COCC)\C#COOOC#COC#CC)/COC=C(N)C
35	CCOC/C(=C(\C(=C)C)/C#COOOC#COC#CC(=C)OC#CCC=O)/NCCC(=CN(OOO[C@](/N=C/C=O)(N)C)CCC)N
36	CCCC/C=C(/CC(=C([C@@](/C=C/C(=O)OCC)(/N=C\C=O)N)CN(N(OOOC#COC#CCN(/C(=C(/C(=C)OC#CCC=O)\C#COOOC#COC#CC)/COC)C)CCC)O)CCC)\C
37	CCCOCCC(=C(CCCC)C=O)C
38	CCC(=C)N
39	CCCOCCC(=C(CCCC)C=O)C
40	CCCOC/C(=C(/C#COOCC)\OOC#COC#CCN(/C(=C(/CC(=C)CC=O)\C#COOOC#CC)/COC)C)/C(=C(/OOCC)\C)/N
1	CCCN(C=C(CCN/C(=C(/N(O)C)\C#COOOC#COC#CCN(C)C)/COCC)N)OOOC#COC#CCN(/C(=C(\C(=C)OCOCCC)/CC)/COC)C
2	CCOC#COOOC#C/C(=C(\NCC/C(=C\N(OOOC#COC#CCN(/C(=C(\C(=C)OCC)/CC)/COC)C)CCC)/N)/COCC)/N(CCC)O
3	CCCCC(=C(CC#COC)C)C=O
4	COC/C(=C(/C(=C)OC#CCC#CCN)\N)/C(=C\C#COC#COOON(C=C(CCN/C(=C(/C(=C)OC#CCN)\C#COOOC#COC#CCN(C)C)/COCC)N)CC(=C)OC#CCC=O)/C
5	CCC/C=N/[C@@](/C(=C(/C(=C(\C#COOCC)/C)/COCCC)\OC#CCN)/C)(CN(C(=C(C(=C)OOOC#CC=O)C)C#COOC)CC)C=O
6	CCCOC/C(=C(/C#COCC)\C#COOOC#COC#COC#CCN)/COC(=O)N(/C=C(\CC)/N)CCC
7	CCCOC/C(=C(\C#COOOC#COC#CC)/C#COCC)/OCC(=O)N(CC#COC#CCN(C(=C(C(=C)OOOC#CC=O)CCC)CCC)CC#COC#CCN(C)C)C
8	C=CC/C(=C(/C(=C)N)\C)/CC
9	CCCOC/C(=C(/C#COOCC)\C)/C(=C(/[C@](/N=C/C=O)(COCC)C=O)\C)/N
10	CCCOC#C/C(=C(\COC=C(N)C)/COCCC)/C#COOOC#COC#CC
11	CCCOC/C(=C(/C#COOCC)\C)/C(=C(/[C@@](CCC(=CN(C)C)N)(/N=C/C=O)C=O)\C)/N
12	COOC#CC(=C(C(=C)OOOC#CC=O)C)N(C(=C)OC#CCOOOC#COC#CCN(C)C)CC
13	CCCC(=C(C(=C)OOOC#CC=O)CCC)N(CC#COC#CCN(C)C)CC#COC#CCN(C(=O)COC)C
14	CCCOC/C(=C(/C#COCC)\C#COOOC#COC#COC=O)/COC(=O)N(C=C(CC)N)CCC
15	CCCOCCC(=C(CCCC)C=O)C
16	CCCOCOCN(CN(C)C)CC
17	CCCC(=C(C(=C)OOOC#CC=O)CCC)N(CC#COC#CCN(C(=O)COC)C)COOOC#COC#COC#CCN
18	NC(=C)CC(=O)C
19	CCC(=C)N
20	COC#CCC(=CC)N
21	CCCN(C(=O)OCC)C=C(CC)N
22	CCCOC/C(=C(/C#COOCC)\C)/C(=C(/[C@@](CN(CN(C(=C(C(=C)OOOC#CC=O)C)C#COOC)CC)CC)(/N=C/C=O)C=O)\C)/N
23	NC(=C)C=O
24	CCCCC#COC(=C)/C(=C(/N(CC#COC#COO/C(=C(/C(=C(/OOCC)\C)/N)\COCCC)/C#COOCC)C)\COC)/C#COOOC#COC#CC
25	CCCOC/C(=C(/C#COOCC)\C)/C(=C(\[C@@](CN(CC(=C(CC=C)CC)C)CC)(/N=C/C=O)C=O)/C)/N
26	CCCOC/C(=C(/C#COC#CCN(C)C)\C#COOOC#COC#CC)/CN(C(=C(C(=C)OOOC#CC=O)C)C#CON(C(=O)COC)C)CC
27	COCCC(=C(CC=O)C=O)C
28	CCCCC(=C(CCOCC)C)C=O
29	CCCC(=C(N(CC#COC#CCN(C(=O)COC)C)CC#COC#CCN(OC(=C)OCC)CC#CC)CC)C(=C)OOOC#CC=O
30	CCCOC/C(=C(/C#COC)\C#CC#COC#CCN(C)C)/COC(=O)N(/C=C(\CC)/N)CCC
31	CCCOC/C(=C(/C#COOCC)\C)/C(=C(/[C@@](COC#COC)(N=O)C=O)\C)/N
32	CCCOC/C(=C(/C#COOCC)\C)/C(=C(/[C@@](CCC(=CN(OC(=C)OCC)CC#CC)N)(/N=C/C=C/C=O)C=O)\C)/N
33	CCCOC/C(=C(/C#COOCC)\C)/C(=C(/[C@@](COC#COC)(/N=C/C=O)C=O)\C)/N
34	CCCC/C(=C(/CCC)\C)/C=O
35	CCOC/C(=C(\C(=C)OC#CCN)/C#COOOC#COC#CCN(C)C)/NCCC(=CN(N(C(=O)COC)C)OOOC#COC#C/C=C(/C(=C(/C(=C)OC#CCC=O)\N)/COC)\C)N
36	CCC(=C)N
37	CCCN(C=C(CC)N)C
38	CCCOC/C(=C(/C#COOCC)\C)/C(=C(/[C@@](COC(=O)N(C=C(CC)N)CCC)(/N=C/C=O)C=O)\C)/N
39	O=CCC#COC(=C)CCC#COC#CCN(C(=C(C(=C)OOOC#CC=O)CCC)CCC)CC#COC#CCN(C)C
40	CCOC/C(=C(\C(=C)C)/C#COOOC#COC#CC(=C)OC#CCC=O)/NCCC(=CN(OOO[C@](/N=C/C=O)(N)C)CCC)N
1	O=CCC#COC(=C)CCC#COC#CCN(C(=C(C(=C)OOOC#CC=O)CC)CCC)CC#COC#CCN(C)C
2	COC/C(=C(/C(=C)OC#CCC#CCN)\N)/C(=C\C#COC#COOON(/C=C(\CCN/C(=C(/C(=C)OC#CC#CC=O)\C#COOOC#COC#CCN(C)C)/COCC)/N)CC(=C)OC#CCC=O)/C
3	CCOOC#C/C(=C(\C(=C(\OOCC)/C)\N)/COCCC)/OOC#COC#CCN(/C(=C(/C(=C)OC#CCCCC#COOCC)\C#COOOC#COC#CC)/COC)C
4	CCCCN(C(=C(C(=C)OOOC#CC=O)CCC)CC)CC#COC#CCN(OC(=C)OCC)CC#CC
5	CCCCC(=C(CCOCC)C)C=O
6	CCCOCOCN(CCC)CC
7	CCCOC/C(=C(/C#COOCC)\C)/C(=C(/[C@@](COC#COC)(N=O)C=O)\C)/N
8	CCCOC/C(=C(/C#COOCC)\C)/C(=C(/[C@@](COC(=O)N(/C=C(\CC)/N)CCC)(/N=C/C=O)C=O)\C)/N
9	CCCOCOCN(CN(C)C)CC
10	COC/C(=C(/C(=C)OC#CCC#CCN)\N)/C(=C\C#COC#COOON(C=C(CCN/C(=C(/C(=C)OC#CCN)\C#COOOC#COC#CCN(C)C)/COCC)N)CC(=C)OC#CCC=O)/C
11	CCCCC(=C(C#COC#CCN(C(=O)COC)C)C)C=O
12	CCCC(=C(C(=C)OOOCN)CCC)N(CC#COC#CCN(C(=O)COC)C)COOOC#COC#COC#CCN
13	CCCN(C(=O)CC(=O)C)/C=C(\CC)/N
14	CCCCOC/C(=C(/C#COC)\C#CC#COC#CCN(C)C)/COC(=O)N(C=C(CC)N)CCC
15	O=C/C=N/C(CC/C(=C\N(C)C)/N)(C=O)C=O
16	CCCN(C=C(CCN/C(=C(/N(O)C)\C#COOOC#COC#CCN(C)C)/COCC)N)OOOC#COC#CCN(/C(=C(\C(=C)OCOCCC)/CC)/COC)C
17	CCCOC/C(=C(/C#COC)\C#CC#COC#CCN(C)C)/COC(=O)N(/C=C(\CC)/N)CCC
18	CCCOC#C/C(=C(\COC=C(N)C)/COCCC)/C#COOOC#COC#CC
19	COOC#CC1=C(C)C(=CC(N1C#COOOC#COC#CC)C)OOOC#CC=O
20	CCOC[C@](/C(=C(/C(=C(C)C)COCCC)\N)/C)(/N=C/C=O)C=O
21	CCCOC/C(=C(/C#COOCC)\C)/C(=C(/[C@@](COC(=O)N(C=C(CC)N)CCC)(OOOC#COC#CCN(/C(=C(\C(=C)OCC)/CC)/COC)C)C=O)\C)/N
22	O=CCC#COC(=C)CN(C=C(CCN/C(=C(/C(=C)OC#CCN)\C#COOOC#COC#CCN(C)C)/COCC)N)OOOC#COC#C/C=C(\C(=C(/C(=C)OC#CCC#CCN)\N)\COC)/C(=O)COC
23	CCCCC#COC(=C)C(=C(N(CC#COC#COO/C(=C(/C(=C(/OOCC)\C)/N)\COCCC)/C#COOCC)C)COC)/C(=C(/C#CC#COC#CCN(C)C)\C#COC)/COCCC
24	CCCOC/C(=C(/C#COOCC)\C)/C(=C(/[C@@](CCC(=CN(OC(=C)OCC)CC#CC)N)(/N=C/C=C/C=O)C=O)\C)/N
25	CCCC(=C(C(=C)OOOC#CC=O)CCC)N(CC#COC#CCN(C(=O)C#COC#CCN(C)C)C)COOOC#COC#COC#CCN
26	CCCOC/C(=C(/C#COC)\C#CC#COC#CCN(C)C)/COC(=O)N(/C=C(\CC)/N)CCC
27	CCCOC/C(=C(/C#COOC)\C)/C(=C(/[C@](/N=C\C=O)(COC#COC)C=O)\C)/N
28	CCOOC#C/C(=C(\C(=C(\C=N\[C@@](/C(=C(/C(=C(\C#COOCC)/C)/COCCC)\N)/C)(CCC(=CN(C)C)N)C=O)/C)\N)/COCCC)/C
29	CCCCC(=C(CCOCN(C)C)C)C=O
30	CCCC/C(=C(/CCC)\C)/C=O
31	CCCCC#COC(=C)/C(=C(/N(CC#COC#COO/C(=C(/C(=C(/OOCC)\C)/N)\COCCC)/C#COOCC)C)\COC)/CN(C[C@](/C(=C(/C(=C(\C#COOCC)/C)/COCCC)\N)/C)(/N=C/C=O)C=O)CC
32	CCCOC/C(=C(\C#COOCC)/C)/C(=C(\[C@@](COC#COC)(/N=C/C=O)C=O)/C)/N
33	CC/C=N/C(=C(\C(=C)OC#CCN)/C#COOOC#COC#CCN(C)C)/NCCC(=CN(N(C)C)OOOC#COC#C/C=C(/C(=C(/C(=C)OC#CCC=O)\N)/COC)\C)N
34	CCCN(C=C(CC)N)C
35	CCOC/C(=C(\N(CCC)O)/C#COOOC#COCC)/NCCC(=CN(/N=C/C=O)CCC)N
36	C=CCC(=C(C(=C)N)CC)CC
37	CCOC(=C)N
38	COCOOOCC#COC(=C)N(C(=C(C(=C)OOOC#CC=O)C)C#COOC)CC
39	CCCN(C(=O)OCC#COOOC#COC#CC)C=C(CC)N
40	CCCOC/C(=C(/C#COOCC)\C)/C(=C(/[C@@](CCC(=CN(C)C)N)(/N=C/C=O)C=O)\C)/N
1	O=CC#COOOC(=C)C(=C(N(CC#COC#CCN(C)C)CC#COC#CCCC(=C)OC#CCC#COC#CC)CCC)CC
2	CCOC/C(=C(\C(=C)OC#CC#CC=O)/C#COOOC#COC#CCN(C)C)/NCCC(=CN(CC(=C)OC#CCC=O)OOOC#COC#C/C=C(\C(=C(/C(=C)OC#CCCN(C(=O)COC)C)\N)\COC)/C)N
3	CCCCC(=C(C#COC#CCN(C(=O)CC)C)C)C=O
4	CCCCC(=C(OCC)C)C=O
5	CCOCOCCC
6	CCCOC/C(=C(/C#COOCC)\C)/C(=C(/[C@@](CC/C(=C\N(OC(=C)OCC)CCC)/N)(/N=C/C=C/C=O)C=O)\C)/N
7	CCCOC/C(=C(/C#COOCC)\C)/C(=C(/[C@@](CCC(=CN(C)C)N)(/N=C/C=O)C=O)\C)/N
8	CCCN(C(=O)OCC#COOOC#COC#CC)C=C(C=O)N
9	CC#CCCC(=C(CCOCN(C)C)C)C=O
10	CCCN(C(=O)OCC#COCC)C=C(CC)N
11	CCCOC/C(=C(/C#COOCC)\C)/C(=C(/[C@@](COC(=O)OOC(=C)C(=C(N(CC#COC#CCN(C(=O)COC)C)COOOC#COC#COC#CCN)CCC)CCC)(/N=C/C=O)C=O)\C)/N
12	CCCC(=C(C(=C)OC=O)CCC)N(CC#COC#CCN(C(=O)COC)C)COOOC#COC#COC#CCN
13	CCCOC/C(=C(/C#COOOC)\C)/C(=C(/[C@@](/N=C\C=O)(COC#COC)C=O)\C)/N
14	COC#COC
15	COC/C(=C(/C(=C)OC#CCC#CCN)\N)/C(=C\C#COC#COOON(/C=C(\CCN/C(=C(/C(=C)OC#CC#CC=O)\C#COOOC#COC#CCN(C)C)/COCC)/N)CC(=C)OC#CCC=O)/C
16	CCOC/C(=C(\N(CCC)O)/C#COOO/C(=C(/C#CC#COC#CCN(C)C)\C#COC)/COCCC)/NCC/C(=C\N(/N=C/C=O)CCC)/N
17	CCOOC#C/C(=C(\C(=C(\[C@@](COC#COC)(N=O)C=O)/C)\N)/COCCC[C@](/C(=C(/C(=C(\C#COOC)/C)/COCCC)\N)/C)(/N=C\C=O)C=O)/C
18	CCN1COCOCCCN(C1)C
19	CCCOC/C(=C(\C#COCCC)/C)/C(=C(\[C@@](COC#COC)(/N=C/C=O)C=O)/C)/N
20	CCOOC#C/C(=C(\C(=C(\OOCC)/C)\N)/COCCC)/OOC#COC#CCN(/C(=C(/C(=C)OC#CCCCC#COOCC)\C#COOOC#COC#CC)/COC)C
21	CCCC(=C(/C(=C(\CC=C)/CC)/OOOCN)CCC)N(CC#COC#CCN(C(=O)COC)C)COOOC#COC#COC#CCN
22	CCCCC(=C(COOOC#COC#CC)C)C=O
23	CCCN(C=C(CCNC(=O)COCC)N)/N=C/C=O
24	CCC(=C)C(=C)N
25	O=CCC#COC(=C)CCC#COC#CCN(C(=C(C(=C)OOOC#CC=O)CC)CCC)CC#COC#CCN(C)C
26	CCCOC/C(=C(\C#COOCC)/C)/C(=C(\[C@@](COC#COC)(/N=C/C=C(/N(CCC)O)\C#COOOC#COCC)C=O)/C)/N
27	CCCCC(=C(C#COC#CC#CCN)C)C=O
28	CCCC/C(=C(/C#COOCC)\C)/C(=C(/[C@@](COC(=O)N(C=C(CC)N)CCC)(/N=C/C=O)C=O)\C)/N
29	CCCOC/C(=C(/C#COOCC)\C)/C(=C(/[C@@](COC(=O)N(/C=C(\CC)/N)CCC)(/N=C/C=O)C=O)\C)/N
30	CCCC(=C(C(=C)OOOCN)CCC)N(CC#COC#CCN(C(=O)COC)C)COOOC#COC#COC#CCN
31	CCCCOC/C(=C(/C#COC)\C#CC#COC#CCN(C)C)/COC(=O)N(C=C(CC)N)CCC
32	O=COOOC#C/C(=C(/COC=C(N)C)\COCCC)/C#COCCC
33	COOC#CC1=C(C)C(=CC(N1C#CCOCN(C)C)C)OOOC#CC=O
34	CCCOC/C(=C(/C#COOCC)\C)/C(=C(/[C@@](CCC(=CN(C)C)N)(/N=C/OOCN)C=O)\C)/N
35	CCCN(C=C(CC)N)OCN
36	CCCCC(=C(CCC)C)CC
37	CCOC[C@](/C(=C(/C(=C(C)C)COCCC)\N)/CC)(/N=C/C=O)C=O
38	CCCOCC(=C(C)C)/C(=C(/[C@](/N=C/C=O)(COCN(CCC)CC)C=O)\C)/N
39	CCCC(=C(C(=C)OOOC#CC=O)CCC)N(CC#COC#CCN(C(=O)C#COC#CCN(C)C)C)COOOC#COC#COC#CCN
40	COC/C(=C(/C(=C)OC#CCC#CCN)\N)/C(=C\C#COC#COOON(/C=C(\CCN/C(=C(/C(=C)OC#CC#CC=O)\C#COOOC#COC#CCN(C)C)/COCC)/N)CC(=C)OC#CCC=O)/C
1	CCCCC(=C(C#COC#CC#CCN)C)C=O
2	CCCCC(=C(CCC)C)CC
3	CCCC/C(=C(/CCOCN(C)C)\C)/C=O
4	COC#CCN(C(=C(C(=C)OOOC#CC=O)CCC)CCC)COOOC#COC#COC#CCN
5	CCCC(=C(C(=C)OC=O)CCC)N(CC#COC#CCN(C(=O)COC)C)COOOC#COC#COC#CCN
