FILENUM	Canonical_SMILES
17	O=CO[C@@](C#C/C(=C(/C(=O)C)\O[C@@H](/C(=C\C(=C\C)\C(=C)[C@](N=O)(F)C)/C#C)CC(=O)CC)/C)(CC)Br
18	COC#CC#C
19	CC[C@@H](C(=C)C(=C)C#C)[C@@H](N(C#C/C(=C\C)/C)CC)C#CC#C
20	O=NC=O
21	ICN(C/C(=C(\[C@](C[C@H]([C@@](C(=C)CC)(OC)I)OC(=C)I)(C#C)C)/F)/SC(=C)C)C
22	CO
23	CC#C/C(=C\C)/C
24	CC#CI
25	CC#C[C@@H](/C(=C/O)/C#CC(=O)C)O/C(=C/C)/OC
26	CO[C@@H](N(/C(=C/C)/CC#CC(=C)C)O)C
27	C/C=C(/OOCI)\CC#CN
28	C#COC#CCSC(=O)[C@@H](CC1=C(I)C(COC(F)(C)C)OC(=C(OO[C@@H]([C@H]1ON)C)C)C)C#CC
29	CC(=C)CC(=O)CO
30	NCS[C@@](C#CBr)(C#CC)P=C
31	CCO/N=C(\[C@@H](N(C(=O)/C(=C(/C(C#N)(C)C)\CC)/C)ON)N=C)/Br
32	CCCOC(=C)/C=C(/C=N\C)\C#N
33	CC#CC[C@@]([C@@](CC)(F)C)(OC)C
34	C[C@H](N=O)O
35	CC#C[C@H](CC(=P(N(C(N)(N)C)I)C)C)C
36	CCCN(OBr)O
37	C#CON(COC(=O)C)C#N
38	ONC=C(C=C(C)C)CC(=O)I
39	CC/C(=N/C(=C)C)/C[C@H](/C(=C(\CC)/N)/CI)C(=C)C(=C)C
40	C[C@H](C(C#C)(C)C)OC(=C)C
1	N#C/C(=C(/C(CC)(C)C)\C)/[C@](C[C@H]([C@@](C#C)(CBr)I)C)(C#C)C
2	CON(C(I)(C)C)[C@H](/N=C\N([C@H](CN(/C(=C(/CC)\C)/C(C)(C)C)C)C#CC(=O)C#CC(=C)C)C#CC)O
3	CSC#C/C(=C\C)/C#CC
4	BrONN([C@@](N[C@](C(=C)[C@](N=O)(F)C)(C#CC)P=C)(OC(=O)CC)N)C
5	CCCC#CC
6	N#C[C@H](C(=C(C)C)C)C(=C)C
7	O=C[C@H](C(C)(C)C)C
8	C=PC#C[C@](C(=C=C)C(=C)[C@H](/C(=C\O)/C)C#CC#C)(F)C
9	/[PH0@](=C/(O(O(C(#C([CH3])))))(N(C(C(C)))(O)))(O(/C(=C/(C))([CH3])))(C)(F)
10	CCC[C@@](/C=C\C)(C#C)C
11	CCCC[C@@](O[C@](CC(=C)[C@H](OC)C)(C#COOO[C@@](C#N)(CC)C)OC)(Br)C
12	ClC#C[C@](C=P(C(=O)O)C)(C#C)C
13	CC#C[C@@H](C(=C(C(=C)C#C)/C(=C/C#N)/OC)O/C=C/C/C(=C/C(=C(\C(=O)I)/CC(=C)OC#C)/C)/C(O)(C)C)O/C(=C/C)/OC
14	N/C=C\C[C@](C(=C)/C(=C(/C(=C\C#C/C(=C/COC(=C)CC)/C(F)(C)C)/C(=O)OC)\C(=C)C#N)/C)(/C(=N/C#CC#C)/C#C[C@@H](CC)O)C
15	C[C@@H](C(=C)[C@](C#CCO)(N=O)F)C#C
16	CSCS[C@@](/C(=C/C)/C(=O)SCC)(C(=C)C(=C)CC#CC)N[C@@H](C(=C)I)C#CC#C
17	O=CO[C@@](C#C/C(=C(/C(=O)C)\O[C@@H](/C(=C\C(=C\C)\C(=C)[C@](N=O)(F)C)/C#C)CC(=O)CC)/C)(CC)Br
18	COC#COC#C
19	CC[C@@H](C(=C)C(=C)C#C)[C@@H](N(C#C/C(=C\C)/C)CC)C#CC#C
20	O=NC=O
21	ICN(C/C(=C(\[C@](C[C@H]([C@@](C(=C)CC)(OC)I)OC(=C)I)(C#C)C)/F)/C)C
22	CO
23	C/C(=C/C)/C#C
24	CC#CO
25	O/C=C(\C#CC(=O)C)/CC#CC(=O)C
26	C/C=C(/N(O)C)\CC#CC(=C)C
27	C/C=C(/OOC(=C)C)\CC#CN
28	C#COC#CCSC(=O)[C@@H](CC1=C(I)C(CCC(=O)CO)OC(=C(OO[C@@H]([C@H]1ON)C)C)C)C#CC
29	CC(=C)OC(F)(C)C
30	NCS[C@@]([C@H](N(SC)CC)C)(C#CBr)C#CC
31	CCO/N=C(\[C@@H](N(C(=O)/C(=C(\C(C#N)(C)C)/CC)/C)ON)N=C)/Br
32	CCCOC(=C)/C=C(/C=N\C)\C#N
33	CC#CC[C@]([C@@](CC)(F)C)(SC(=C)C)OC
34	C[C@H](N=O)O
35	CC#C[C@H](CC(=P(N(C(N)(N)C)I)C)C)C
36	BrOC/C=N\OC
37	C#CN(COC(=O)C)C#N
38	INC=C(C=C(C)C)CC(=O)I
39	C=PC#C/C(=N/C(=C)C)/C[C@H](/C(=C(\CC)/N)/CI)C(=C)C(=C)C
40	ICO[C@@H](C(C#C)(C)C)C
1	C#CN(C[C@]([C@@H](C[C@@](/C(=C(\C(CC)(C)C)/C)/C#N)(C#C)C)C)(CBr)I)C#N
2	CC#CN([C@H](CN(/C(=C(/CC)\C)/C(C)(C)C)C)C#CC(=O)C#CC(=C)C)/C=N\[C@@H](N(C(I)(C)C)C)O
3	CSC#C/C(=C\C)/C#CC
4	BrONN([C@@](N[C@](C(=C)[C@](N=O)(F)C)(C#CC)P=C)(OC(=O)CC)N)C
5	CCCN[C@](C(=C)[C@](N=O)(F)C)(C#CC)P=C
6	N#C[C@H](C(=C(C)C)C)C(=C)C
7	O=C[C@H](C(F)(C)C)C
8	C=PC#C[C@](C(=C=C)C(=C)[C@H](/C(=C\O)/C)C#CC#C)(F)C
9	/[PH0@](=C/(O(O(C(#C([CH3])))))(N(C(O))(O)))(O(/C(=C/(C))([CH3])))(C)(F)
10	CCC[C@@](/C=C\C)(C#C)C
11	CCCC[C@@](O[C@](CC(=C)[C@H](OC)C)(C#COOO[C@@](C#N)(CC)C)OC)(Br)C
12	COC#C[C@](C=P(C(=O)O)C)(C#C)C
13	C#COC(=C)C/C(=C(/C=C(\C(O)(C)C)/C/C=C/OC(=C(/C(=C/C#N)/OC)C)[C@@H](O/C(=C/C)/OC)C#CC)\C)/C(=O)I
14	N/C=C\C[C@](C(=C)/C(=C(/C(=C\C#C/C(=C/COC(=C)CC)/C(F)(C)C)/C(=O)Cl)\C(=C)C#N)/C)(/C(=N/C#CC#C)/C#C[C@H](O)C)C
15	CC(=C)C#C
16	CSCS[C@@](/C(=C/C)/C(=O)SCC)(C(=C)C(=C)CC#CC)N[C@@H](C(=C)I)C#CC#C
17	CC#C/C(=C(/C(=O)C)\O[C@@H](/C(=C\C(=C\C)\C(=C)[C@](N=O)(F)C)/C#C)CC(=O)CC)/C
18	COC/C=N\OC
19	CC[C@@H](C(=C)C(=C)C#C)[C@@H](N(C#C/C(=C\C)/C)CC)C#CC#C
20	CN=O
21	COO[C@@]([C@@H](C[C@@](/C(=C(\CN(CI)C)/C)/F)(C#C)C)OC(=C)I)(C(=C)CC)I
22	CO
23	C/C(=C/C)/C#C
24	CCC#CC
25	O/C=C(\C#CC(=O)C)/CC#CC(=O)C
26	C/C=C(/N(C(=C)C#C)O)\CC#CC(=C)C
27	C/C=C(/OOC(=C)C)\CC#CN
28	O=CO[C@@](C#C[C@@H](C(=O)SCC#COC#C)CC1=C(I)C(CCC(=O)CO)OC(=C(OO[C@@H]([C@H]1ON)C)C)C)(CC)Br
29	CC(=C)OC(C)(C)C
30	NCS[C@@]([C@H](N(SC)CC)C)(C#CBr)C#CC
31	CCO/N=C(\[C@@H](N(C(=O)/C(=C(\C(C#N)(C)C)/CC)/C)ON)N=C)/Br
32	C/N=C\C(=O)I
33	O=CO[C@@]([C@@](CC)(F)C)(SC(=C)C)CC#CC
34	C[C@H](N=O)O
35	CC#C[C@H](CC(=P(N(C(N)(N)C)I)C)C)C
36	BrOC#COC#C
37	CC(=O)OC#C
38	CCCOC(=C)/C=C(/CC(=CNI)C=C(C)C)\C#N
39	C=PC#C/C(=N/[C@H](C(=C)[C@](C#CCO)(N=O)F)C)/C[C@H](/C(=C(\CC)/N)/CI)C(=C)C(=C)C
40	ICO[C@@H](C(C#C)(C)C)C
1	N#C/C(=C(/C(CC)(C)C)\C)/[C@](C[C@H]([C@@](C(=O)I)(CBr)I)C)(C#C)C
2	CC#CN([C@H](CN(/C(=C(/CC)\C)/C(C)(C)C)C)C#CC(=O)C#C/C(=C\O)/C)/C=N\[C@@H](N(C(I)(C)C)C)O
3	CSC#C/C(=C\C)/C#CC
4	CN(NOBr)O
5	CCCN[C@](C(=C)[C@@](C=P(C(=O)O)C)(N=O)C)(C#CC)P=C
6	N#CC(C(=C(C)C)C)C#N
7	CC(C(F)(C)C)C
8	CC#C[C@](C(=C=C)C(=C)[C@H](/C(=C\O)/C)C#CC#C)(F)C
9	/[PH0@@](=C/(O(/C(=C/)(/C(=C/)([CH2](C(#C(C)))))))(N(C(O))(O)))(O(/C(=C/(C))([CH3])))(C)(F)
10	CCCC(/C=C\C)(C)C
11	CO[C@@H](C(=C)C[C@@](O[C@](CC(=C)C)(Br)C)(C#COOO[C@@](C#N)(CC)C)OC)C
12	C[C@@](C#C)(C#COC)F
13	Br/C=C/OC(=C(/C(=C/C#N)/OC)C)[C@@H](O/C(=C/C)/OC)C#CC
14	N/C=C\C[C@](C(=C)/C(=C(/C(=C\C#C/C(=C/COC(=C)CC)/C(F)(C)C)/C(=O)Cl)\C(=C)C#N)/C)(/C(=N/C#CC#C)/C#C[C@H](O)C)C
15	CC#C/C(=C(/C(=O)C)\C#C)/C
16	CSCS[C@](/C(=C/C)/C(=O)SCC)(N[C@@H](C(=C)I)C#CC#C)OC#C
17	C#C/C(=C/C(=C/C)/C(=C)[C@](N=O)(F)C)/[C@H](OC(=C)C)CC(=O)CC
18	COC
19	O=CC[C@@H](C(=C)C(=C)C#C)[C@@H](N(C#C/C(=C\C)/C)CC)C#CC#C
20	CN=O
21	CCCC(=C)[C@]([C@@H](C[C@@](/C(=C(\CN(C(=O)C)C)/C)/F)(C#C)C)OC(=C)I)(OOC)I
22	CO
23	C/C(=C/C)/C#C
24	C#CCC#CC
25	C=C(C#CC(=O)C)CC#CC(=O)C
26	C/C=C(/N(C(=C)C)O)\CC#CC(=C)C
27	C/C=C(/OOC(=C)C)\CC#CN
28	O=CO[C@@](C#C[C@@H](C(=O)SCC#COC#C)CC1=C(I)C(CCC(=O)CO)OC(=C(OO[C@@H]([C@H]1ON)C#C)C)C)(CC)Br
29	C=PC(OC(=C)C)(C)C
30	NCS[C@@]([C@H](N(SC)CC)C)(C#CBr)C#CC
31	CCO/N=C(\[C@@H](N(C(=O)/C(=C(\C(C#N)(C)C)/CC)/C)ON)N=C)/C/C(=C/C(=C(\C(=O)I)/CC(=C)OC#C)/C)/C(O)(C)C
32	C/N=C\C(=O)I
33	O=CO[C@@]([C@@](C/C=N\OC)(CC)F)(SC(=C)C)CC#CC
34	O=N[C@H]([C@@](N[C@](C(=C)[C@](N=O)(F)C)(C#CC)P=C)(OC(=O)CC)N)C
35	CC#C[C@H](CC(=P(N(C(N)(N)C)I)C)C#C)C
36	COC#COBr
37	ICOC#C
38	CCCOC(=C)/C=C(\C(=C)C)/CC(=CNI)C=C(C)C
39	C=PC#C/C(=N/[C@H](C(=C)[C@](C#CCO)(N=O)F)C)/C[C@H](/C(=C(\CC)/N)/CI)C(=C)CCC
40	ICO[C@@H](C(C#C)(C)C)C
1	N#C/C(=C(/C(CC)(C)C)\C)/[C@](C[C@H]([C@@](C(=O)I)(CBr)I)C)(C#C)C
2	CC[C@@H](N(C#CC)/C=N\[C@@H](N(C(I)(C)C)C)O)C#CC(=O)C#C/C(=C\O)/C
3	CSC#C/C(=C\C)/C#CC
4	CN(NOBr)O
5	CCCN[C@](C(=C)[C@@](C=P(C(=C)I)C)(N=O)C)(C#CC)P=C
6	CC(=C(C(=O)I)C)C
7	CC(F)(C)C
8	C/C(=C/O)/C(=O)SCC
9	/[PH0@@](=C/(O(/C(=C/)(/C(=C/)([CH2](C(#C(C)))))))(N(C(O))(O)))(O(/C(=C/(C))([CH3])))(C(O(/C(=C/)([CH2](C)))))(F)
10	CCCC(/C=C\C)(C)C
11	CO[C@@H](C(=C)C[C@@](O[C@](CC(=C)C)(Br)C)(C#COOOC(=C)C)OC)C
12	COC#CC(C#C)(C)C
13	Br/C=C/O/C(=C(\OC)/C)/[C@@H](O/C(=C/C)/OC)C#CC
14	N/C=C\C[C@](C(=C)/C(=C(/C(=C\C#C/C(=C/C)/C(F)(C)C)/C(=O)Cl)\C(=C)C#N)/C)(/C(=N/C#CC#C)/C#C[C@H](O)C)C
15	CC#C/C(=C(/C(=O)C)\C#C)/C
16	CSCS[C@](/C(=C/C)/[C@@H](C(=C)C(=C=C)[C@@](C#CC)(F)C)C#CC#C)(N[C@@H](C(=C)I)C#CC#C)OC#C
17	C#C/C(=C/C(=C/C)/C(=C)[C@](N=O)(O)C)/[C@H](OC(=C)C)CC(=O)CC
18	COC(C)C
19	O=CC[C@@H](C(=C)C(=C)C#C)[C@@H](N(C#C/C(=C\C)/C)CC)C#CC#C
20	O=NC(=C)[C@](N=O)(F)C
21	CCCC(=C)[C@]([C@@H](C[C@@](/C(=C(\CN(C(=O)C)C)/C)/F)(C#C)C)OC(=O)O)(OOC)I
22	CO
23	C/C(=C/C)/C#C
24	CC#CCC(=C)C
25	C=C(C#CC(=O)C)CC#CC(=O)F
26	C/C=C(/N([C@@](C#N)(CC)C)O)\CC#CC(=C)C
27	C/C=C(/OOC(=C)C)\CC#CN
28	O=CO[C@@](C#C[C@@H](C(=O)SCC#COC#C)CC1=C(I)C(CCC(=O)CF)OC(=C(OO[C@@H]([C@H]1ON)C#C)C)C)(CC)Br
29	CC(=C)C
30	NCS[C@@]([C@H](N(SC)CC)C)(C#CBr)C#CC
31	NON(C(=O)/C(=C(\C(C#N)(C)C)/CC)/C)C=O
32	C/N=C\C(C#N)C#N
33	CCO/N=C(\[C@@H](O[C@@]([C@@](C/C=N\OC)(CC)F)(SC(=C)C)CC#CC)N=C)/C/C(=C/C(=C(\C(=O)I)/CC(=C)OC#C)/C)/C(O)(C)C
34	O=N[C@H]([C@@](N[C@](C#CC)(P=C)C)(OC(=O)CC)N)C
35	C#CC(=P(N(C(N)(N)C)I)C)C[C@@H](C#CN(/C(=C(/CC)\C)/C(C)(C)C)C)C
36	CO/C(=C\C#N)/C#COBr
37	ICOC#C
38	CCCOC(=C)/C=C(\C(=C)C)/CC(=CNI)C=C(C)C
39	C=PC#C/C(=N/[C@H](C(=C)[C@@](C#CCO)(F)C)C)/C[C@H](/C(=C(\CC)/N)/CI)C(=C)CCC
40	C[C@H]([C@](C#C)(N=O)C)OCI
1	N#C/C(=C(/C(CC)(C)C)\C)/[C@@](C#C)(CC)C
2	CC[C@@H](N(C#C/C(=C/C)/CC#CN)/C=N\[C@@H](N(C(I)(C)C)C)O)C#CC(=O)C#C/C(=C\O)/C
3	CSC#C/C(=C\C)/C#CC
4	BrONN(C)C
5	CCCN[C@](C(=C)[C@](C=P(C(=C)I)C)(N=O)C)(C#CC)P=C
6	CC(=C(C(=O)O)C)C
7	CC(F)(C)C
8	C/C(=C/I)/C(=O)SCC
9	/[PH0@@](=C/(O(/C(=C/)(/C(=C/)([CH2](C(#C(C)))))))(N(C(O))(O)))(O(/C(=C/(C))([CH3])))(C(O(/C(=C/)([CH3]))))(F)
10	C/C=C\C(C#C)(C)C
11	CO[C@@H]1CC=C(C)C[C@](O[C@@](CC1=C)(OC)C#COOOC(=C)C)(C)Br
12	COC#CC(N=C)(C)C
13	Br/C=C/O/C(=C(\OC)/C)/[C@@H](O/C(=C/C(C)C)/OC)C#C
14	N/C=C\C[C@](C(=C)/C(=C(/C(=C\C#C/C(=C/C)/C(F)(C)C)/C(=O)Cl)\C(=C)C#N)/C)(/C(=N/C#CC#C)/C#C[C@H](O)C)C
15	CC#C/C(=C(/C(=O)C)\C#C)/C
16	CSCS[C@](/C(=C\C)/[C@@H](C(=C)C(=C=C)[C@@](C#CC)(F)C)C#CC#C)(N[C@@H](C(=C)I)C#CC#C)OC#C
17	C#C/C(=C/C(=C/C)/C(=C)[C@](N=O)(O)C)/[C@H](OC(=C)C)CC(=O)CC
18	COC
19	O=CC[C@@H](C(=C)C(=C)[C@](N=O)(F)C)[C@@H](N(C#C/C(=C\C)/C)CC)C#CC#C
20	C=C(C#C)N=O
21	CCCC(=C)[C@]([C@@H](C[C@@](/C(=C(\CN(C(=O)C)C)/C)/F)(C#C)C)OC(=O)O)(OOC)I
22	CO
23	C/C(=C/C)/C#C
24	CC#CCC(=C)C
25	CCCC(=C)C#CC(=O)C
26	C/C=C(/N([C@@](C#N)(CO)C)O)\CC#CC(=C)C
27	C/C=C(/OOC(=C)C)\CC#CN
28	O=CO[C@@](C#C[C@@H](C(=O)SCC(=O)CC)CC1=C(I)C(CCC(=O)CF)OC(=C(OO[C@@H]([C@H]1ON)C#C)C)C)(CC)Br
29	BrC[C@@]([C@@H](C(=C)C)C)(C(=O)I)I
30	ICO[C@@H](N([C@@H]([C@](C#CBr)(C#CC)SCN)C)CC)C
31	NON(C(=O)/C(=C(\C(C#N)(C)C)/CC)/C)C=O
32	C/N=C\I
33	CCO/N=C(\[C@@H](O[C@@]([C@](C/C=N\OC)(CC)F)(SC(=C)C)CC#CC)C#C)/C/C(=C/C(=C(\C(=O)I)/CC(=C)OC#C)/C)/C(O)(C)C
34	C#COC#CO[C@]([C@@H](N=O)C)(N[C@](C#CC)(P=C)C)N
35	N#CC(N(C(N)(N)C)P(=C(C[C@@H](C#CN(/C(=C(/CC)\C)/C(C)(C)C)C)C)C#C)C)C#N
36	CO/C(=C\C#N)/C#COBr
37	CCCOCI
38	CCCOC(=C)/C=C(\C(=C)C)/CC(=CNI)C=C(C)C
39	C=PC#C/C(=N\[C@H](C(=C)[C@@](C#CCO)(F)C)C)/C[C@H](/C(=C(\CC)/N)/CI)C(=C)CC#CC(=O)F
40	C[C@@](C#C)(N=O)SC
1	N#C/C(=C(/[C@@](C(C)C)(CC)C)\C)/[C@@](C#C)(CC)C
2	CC[C@@H](N(C#C/C(=C/C)/CC#CN)/C=N\[C@@H](N(C(I)(C)C)C)O)C#CC(=O)C#C/C(=C\O)/C
3	CSC#C/C(=C\C)/C#CC
4	BrONC(=C)C(=C=C)[C@@](C#CC)(F)C
5	CCCN[C@](C(=C)[C@](C=P(C(=C)I)C)(N=O)C)(C#CC)P=C
6	CC(=C(C(=O)O)C)C
7	CC(F)(C)C
8	IC=C(C)C
9	/[PH0@@](=C/(O(/C(=C/)(/C(=C/)([CH2](C(#C(C)))))))(N(C(O))(O)))(O(C(C([CH3]))))(C(O(/C(=C/)([CH3]))))(F)
10	C/C=C\C(C#C)(C)C
11	CO[C@@H]1CC=C(C)C[C@](O[C@](CC1=C)(OC)C#COOOC(=C)C)(C)Br
12	COC#CC(N=C)(C)C
13	Br/C=C/O/C(=C(\OC)/C)/[C@@H](O/C(=C/C)/OC)C#C
14	N/C=C\C[C@](C(=C)/C(=C(/C(=C\C#C/C(=C/C)/C(F)(C)C)/C(=O)Cl)\I)/C)(/C(=N/C#CC#C)/C#C[C@H](O)C)C
15	CC#C/C(=C(\C#C)/CC)/C
16	C#CC#C[C@H](C(=C)I)N[C@](/C(=C\C)/[C@@H](N(C)C)C#CC#C)(OC#C)SCSC
17	C#C/C(=C/C(=C/C)/C(=C)[C@](N=O)(O)C)/[C@H](OC(=C)C)CC(=C)C
18	CCSC(=O)OC
19	O=CC[C@@H](C(=C)C(=C)[C@](N=O)(F)C)[C@@H](N(C#C/C(=C\C)/C)CC)C#CC#C
20	C=C(C#C)N=O
21	CCCC(=C)[C@]([C@@H](C[C@@](/C(=C(\CN(C(=O)C)C)/C)/F)(C#C)N)OC(=O)O)(OOC)I
22	CO
23	C/C(=C/C)/C#C
24	CC#CCC(=C)C
25	CCCC(=C)C#CI
26	C/C=C(/N([C@@](C#N)(CO)C)O)\CC#CC(=O)CC
27	C/C=C(/OOC(=C)C)\CC#CN
28	NO[C@@H]1[C@@H](C#C)OOC(=C(OC(C(=C1C[C@H](C(=O)SCC(=O)CC)C#C[C@](OC#C/C(=C/C#N)/OC)(CC)Br)I)CCC(=O)CF)C)C
29	BrC[C@](C(=O)C(=O)C)([C@@H](C(=C)C)C)I
30	ICO[C@@H](N([C@@H]([C@](C#CBr)(C#CC)SCN)C)CC)C
31	O=CN(C(=O)/C(=C(\C(C#N)(C)C)/CC)/C)C
32	C/N=C\C(=C)C#N
33	CO/N=C\C[C@@]([C@](O[C@H](/C(=C/C(C#C)(C)C)/C/C(=C/C(=C(\C(=O)I)/CC(=C)OC#C)/C)/C(O)(C)C)C#C)(SC(=C)C)CC#CC)(CC)F
34	C#COC#CO[C@]([C@@H](N=O)C)(N[C@](C#CC)(P=C)N=O)N
35	N#CC(N(C(N)(N)C)P(=C(C[C@@H](C#CN(/C(=C(/CC)\C)/C(C)(C)C)C)C)C#C)C)C#N
36	BrOC=O
37	CC(=O)COCI
38	INC=C(C/C(=C/C(=C)O/C(=C/C)/C)/C(=C)C)C=C(C)C
39	C=PC#C/C(=N\[C@H](C(=C)[C@@](C#CCO)(F)C)C)/C[C@H](/C(=C(\CC)/N)/CI)C(=C)CC#CC(=O)F
40	CSC(C#C)(C)C
1	CC#CCC(=C)[C@](/C(=C(\[C@@](C#C)(CC)C)/C#N)/C)(C(C)C)CC
2	CC[C@@H](N(C#C/C(=C/C)/CC#CN)/C=N\[C@@H](N(C(I)(C)C)C)O)C#CC(=O)C#C/C(=C\O)/C
3	CSC#C/C(=C\C)/C#CC
4	BrONC(=C)C(=C=C)[C@@](C#CC)(F)C
5	CCCN[C@](C(=C)[C@](C=P(C)C)(N=O)C)(C#CC)P=C
6	ICO[C@@H](/C(=C(/C(=O)O)\C)/C)C
7	CC(F)(C)C
8	IC=C(C)C
9	/[PH0@@](=C/(O(/C(=C/)(C)))(N(C(O))(O)))(O(C(C([CH3]))))(C(O(/C(=C/)([CH3]))))(F)
10	C/C=C\C(C#C)(C)C
11	CO[C@@H]1CC=C(C)C[C@](O[C@@](CC1=C)(C#COOOC(=C)C)OC(=C)[C@](N=O)(F)C)(C)Br
12	COC#CC(N=C)(C)C
13	C=CO/C(=C(\OC)/C)/[C@@H](O/C(=C/C)/OC)C#C
14	N/C=C\C[C@](C(=C)/C(=C(/C(=C\C#C/C(=C/C)/C(N(C)C)(C)C)/C(=O)Cl)\I)/C)(/C(=N/C#CC#C)/C#C[C@H](O)C)C
15	CC#C
16	C#CC#C[C@H](C(=C)I)N[C@](/C(=C\C)/[C@H](C#CC#C)F)(OC#C)SCSC
17	C#C/C(=C/C(=C/C)/C(=C)[C@](N=O)(O)C)/[C@H](OC(=C)C)CC(=C)C
18	CCSC(=O)OC
19	O=CC[C@H]([C@@H](N(C#C/C(=C\C)/C)CC)C#CC#C)C(=C)C
20	OCC(=C)N=O
21	CCCC(=C)[C@]([C@@H](C[C@@](/C(=C(\CN(C(=O)C)C)/C)/F)(C#C)N)OC(=O)[C@H]([C@@](C(=O)C(=O)C)(CBr)I)C)(OOC)I
22	CO
23	CC#C/C(=C(\C(=C\C)\C#C)/CC)/C
24	CC#CCI
25	CCCC(=C)C#CC(=C)C
26	C/C=C(/N([C@@](C#N)(C#C)C)O)\CC#CC(=O)CC
27	C/C=C(\C=C(C)C)/OOC(=C)C
28	NO[C@@H]1[C@@H](C#C)OOC(=C(OC(C(=C1C[C@H](C(=O)SCC(=O)CC)C#C[C@](OC#C/C(=C/C#N)/OC)(CC)Br)I)CCC(=O)CF)C)C
29	CC(=C)O
30	NCS[C@@]([C@H](N(CC)C)C)(C#CBr)C#CC
31	O=CN(C(=O)/C(=C(\C(C#N)(C)C)/CC)/C)C
32	C/N=C\C(=C)C#N
33	CO/N=C\C[C@@]([C@](O[C@H](/C(=C/C(C#C)(C)C)/C/C(=C/C(=C(\C(=O)I)/CC(=C)OC#C)/C)/[C@@](SCC)(O)C)C#C)(SC(=C)C)CC#CC)(CC)F
34	C#COC#CO[C@]([C@@H](N=O)C)(N[C@](C#CC)(P=C)N=O)N
35	N#CC(N(C(N)(N)C)P(=C(C[C@@H](C#CN(/C(=C(/CC)\C)/C(C(=C)I)(C)C)C)C)C#C)C)C#N
36	CSOBr
37	ICOCC(=O)C(C#C)(C)C
38	IN/C=C(\C/C(=C/C(=C)O/C(=C/C)/C)/C(=C)C)/CC#CN
39	C=PC#C/C(=N\[C@H](C(=C)[C@@](C#CCO)(F)C)C)/C[C@H](/C(=C(\CC)/N)/CI)C(=C)CC#CC(=O)F
40	CSC(C#C)(C)C
1	CC#CCC(=C)[C@](/C(=C(\[C@@](C#C)(CC)C)/C#N)/C)(C(C)C)CC
2	CC[C@@H](N(C#C/C(=C/C)/CC#CN)/C=N\[C@H](C(C#N)(C)C)N(C(I)(C)C)C)C#CC(=O)C#C/C(=C\O)/C
3	CSC#CC(=C)C#CC
4	NONC(=C)C(=C=C)[C@@](C#CC)(F)C
5	CCCN[C@](C(=C)[C@](C=P(C)C)(N=O)C)(C#CC)P=C
6	C#CC(C(=O)C[C@@H](/C(=C(/C(=O)O)\C)/C)C)(C)C
7	O=N[C@@](C(=C)C(F)(C)C)(O)C
8	CCC=C(C)C
9	/[PH0@@](=C/(O(/C(=C/([CH3]))(C)))(N(C(O))(O)))(O(C(C([CH3]))))(C(O(/C(=C/)([CH3]))))(F)
10	C/C=C\C(C#C)(C)C
11	CO[C@@H]1CC=C(C)C[C@](O[C@@](CC1=C)(C#COOOC(=C)C)OC(=C)[C@](N=O)(F)C)(C)Br
12	COC#CC(N=C)(C)C
13	C=CO/C(=C(\OP=C)/C)/[C@@H](O/C(=C/C)/OC)C#C
14	N/C=C\C[C@](C(=C)/C(=C(/C(=C\C#C/C(=C/C)/C(N(C)C)(C)C)/C(=O)Cl)\I)/C)(/C(=N/C#CC#C)/C#C[C@H](/C(=C/C#N)/OC)C)C
15	CC#C
16	C#CC#C[C@H](C(=C)I)N[C@@](/C(=C\C)/[C@H](C#CC#C)F)(SCC#C)OC#C
17	C/C=C(/C=C(\[C@H](OC(=C)C)CC(=C)C)/C#C)\C
18	COI
19	O=CC[C@H]([C@@H](N(C#C/C(=C\C)/C)CC)C#CC#C)C(=C)C
20	CC(=C)N=O
21	CCCC(=C)[C@]([C@@H](C[C@@](/C(=C(/CN(C(=O)C)C)\C)/F)(C#C)N)OC(=O)[C@H]([C@@](C(=O)C(=O)C)(CBr)I)C)(OOC)I
22	CO
23	CC#C/C(=C(\C(=C\C)\C#C)/I)/C
24	CCSC(=O)CC#CC
25	CCCC(=C)C#CC(=C)C(C(=C)I)(C)C
26	C/C=C(/N([C@@](C#N)(C#C)C)O)\CC#CC(=O)CC
27	C/C=C(\C=C(C)C)/OOC(=C)CO
28	NO[C@@H]1[C@@H](C#C)OOC(=C(OC(C(=C1C[C@H](C(=O)SCC(=O)CC)C#C[C@@](OC#CO)(CC)Br)I)CCC(=O)CF)C)C
29	CC(=C)O
30	BrCS[C@@]([C@H](N(CC)C)C)(C#CBr)C#CC
31	O=CN(C(=O)/C(=C(/CC)\O)/C)C
32	C/N=C\C(=C)C#N
33	CO/N=C\C[C@@]([C@](O[C@H](/C(=C/C(C#C)(C)C)/C/C(=C/C(=C(\C(=O)I)/CC(=C)OSC)/C)/[C@@](SCC)(O)C)C#C)(SC(=C)C)CC#CC)(CC)F
34	C#COC#CO[C@]([C@@H](N=O)C)(N[C@@](C#CC)(N=O)C)N
35	N#CC(N(C(N)(N)C)P(=C(C[C@@H](C#CN(/C(=C(/CC)\C)/C)C)C)C#C)C)C#N
36	CSOBr
37	ICOOCI
38	IN/C=C(\C/C(=C\C(=C)O/C(=C/C)/C)/C(=C)C)/CC#CN
