FILENUM	Canonical_SMILES
1	CO[C@@H](N=C)CN
2	NCC[C@H](C[C@](O[C@@H]([C@H](N=C)CN)CC=C)(O[C@H](ON)C)C=C)O/C=C(/[C@@H](N=C)CN)\C
3	NC[C@@H](/C(=C/C)/[C@@](O[C@](C=C)(CC)C)(CC)N)N=C
4	C=NO[C@@]([C@@]([C@]([C@H](N=C)CN)(OC/C(=C/[C@@H](N)C)/CC)CC)(/C(=C\[C@@H](N)C)/[C@H](N=C)CC)CC)(NC#C)C#C
5	NCC[C@@H](OC[C@H]([C@H](O[C@]([C@]([C@@](NC#C)(ON=C)C#C)(/C(=C\[C@@H](N)C)/[C@H](N=C)N)CC)([C@H](N=C)CN)CC)N)N)CF
6	NCC[C@@H](OC[C@H]([C@H](O[C@]([C@]([C@@](NC#C)(ON=C)C#C)(/C(=C\[C@@H](N)C)/[C@H](N=C)N)CC)([C@H](N=C)CN)CC)N)N)CF
7	NC[C@@H](C1=CC(F)C(=C)[C@](O[C@@]1(N)CC)(C)CC)N=C
8	NC[C@@H](C1=CC(F)C(=C)[C@](O[C@@]1(N)CC)(C)CC)N=C
9	NCC[C@@H](OC[C@H]([C@H](O[C@]([C@]([C@@](NC#C)(ON=C)C#C)(/C(=C\[C@@H](N)C)/[C@H](N=C)N)CC)([C@H](C#C)CN)CC)N)N)CF
10	NOC[C@H]([C@H](O[C@]([C@]([C@@](NC#C)(ON=C)C#C)(/C(=C\[C@@H](N)C)/[C@H](N=C)N)CC)([C@H](N=C)CN)CC)N)N
11	NCC[C@@H](OC[C@H]([C@H](O[C@]([C@]([C@@](NC#C)(ON=C)C#C)(/C(=C\[C@H](F)N)/[C@H](N=C)N)CC)([C@H](N=C)CN)CC)N)N)CF
12	NCC[C@@H](/C=C(/[C@H](CN)N)\N)N
13	C=NO[C@@]([C@@]([C@]([C@H](N=C)CN)(O[C@@H]([C@@H](CC)N)N)CC)(/C(=C\[C@@H](N)C)/[C@H](N=C)N)CC)(NC#C)C#C
14	C=CC[C@H]([C@@H](C[C@](O[C@@H]([C@H](N=C)CN)CC=C)(O[C@H](ON)C)N=C)N=C)O[C@@](/C(=C\[C@H](CCN)N=C)/[C@@H](N=O)N)(O[C@H](ON)C)C=C
15	CC/C=C(\[C@@](O[C@](C=C)(CC)C)(CC)N)/[C@@H](N=C)CN
16	NC[C@@H](C1=CC(CN)C(=C)[C@](O[C@@]1(N)CC)(C)CC)N=C
17	F/C=N/[C@@H](C1=C(CF)[C@](C=C1[C@@](C=C)(CC)C)(C)CN)N
18	NCC[C@@H]([C@@H](/C=C(\[C@]([C@@H](ON)C)(N)C)/[C@H]1OCC=N1)C)CF
19	CCC[C@@]([C@H](O[C@](/C(=C\[C@@H](N)C)/[C@H](CN)N)(O[C@@H]([C@H](N=C)CN)CN)C=C)ON)(O[C@](C=C)(CC)C)CC
20	FCC/C(=C\O[C@H](CCN)CF)/C=C(\C(=C\F)\CCF)/[C@H](N=C)CN
21	NCC[C@@H](OC[C@H]([C@H]([C@@H](/C=C(\[C@](O[C@@H]([C@H](N=C)CN)CC=C)(O[C@H](ON)C)C=C)/C(N)N)N)N)N)CF
22	NCO[C@]([C@@](/C(=C\C)/[C@@H](N=C)CN)(CN)OC)(COC)CC
23	CC[C@@](C1=C[C@@](C(=C1[C@@H](N)C)C)(C)CN)(C=C)C
24	C=NO[C@]1(C#C)NC#CC[C@H]([C@@]1(CC)/C(=C\C(N)N)/[C@H](N=C)N)N
25	CCO[C@]([C@@](O[C@@H]([C@H](N=C)CN)N)(CCC)CC)(/C(=C\C)/[C@@H](N=C)CN)CN
26	NCO[C@]([C@](/C(=C\C)/[C@@H](N=C)CN)(OC)C)(CO[C@@H](CN)C)CC
27	NO[C@@H]([C@](/C(=C\[C@H](N)C)/[C@H]1OCC=N1)(/N=C/F)N)C
28	CCO[C@]([C@@](OC(N)N)(CCC)CC)(/C(=C\C)/C(N=C)N=C)CN
29	CCO[C@]([C@@](OC(N)N)(CCC)CC)(/C(=C\C)/C(CN)CN)CN
30	NCC[C@@H](OC[C@H]([C@H](O[C@@]([C@H](/C(=C/C)/C)CN)([C@H](N=C)CN)CC)N)N)CF
31	NCC[C@@H](OC[C@H]([C@H](O[C@@]([C@H](/C(=C/C)/C)CN)([C@H](N=C)CN)CC)N)N)CF
32	NC[C@H](O[C@](/C(=C\C)/[C@@H](N=C)CN)(CC)N)C
33	FC/C=C(\[C@@](O[C@@H]([C@H](N=C)CN)N)(CC)N)/[C@@H](N=C)CN
34	FCC/C(=C\F)/C(=C\N)/[C@@H]([C@H](/C(=C\C)/[C@@](O[C@@H](C(CN)CN)N)(CN)CC)C)C
35	NC[C@@H](C1=CC(F)C(=C)[C@@](O[C@]1(N)CC)(CC)CN)N=C
36	C=N[C@@H](/C(=C/[C@H](N)C)/[C@](C=C)(CC)C)N
37	NCO[C@]([C@](/C(=C\C)/[C@@H](N=C)CN)(OC)F)(CO[C@@H](CN)C)N
38	NCC[C@@H](OC[C@H]([C@H](O[C@]([C@]([C@@](NC#C)(ON=C)N=C)(/C(=C\[C@@H](N)C)/[C@H](N=C)N)CC)([C@H](N=C)CN)CC)N)N)CF
39	NCC[C@@H](/C=C(\[C@](O[C@@H]([C@H](N=C)CN)CC=C)(O[C@H](ON)C)N=C)/[C@H](CN)N)N
40	C=N[C@@H](/C(=C/[C@H](N)C)/[C@](C=C)(CC)C)N
1	CC/C=C(\[C@]([C@]([C@H](N=C)CN)(O[C@@H]([C@@H](CC)N)N)CC)([C@@](NC#C)(ON=C)C#C)CC)/[C@H](N=C)N
2	NOC[C@H]([C@H](O[C@]([C@]([C@@](NC#C)(ON=C)C#C)(CO[C@]([C@](/C(=C\C)/[C@@H](N=C)CN)(OC)C)(CO[C@@H](CN)C)CC)CC)([C@H](N=C)CN)CC)N)N
3	NCC[C@@]([C@](/C(=C\C)/[C@@H](N=C)CN)(OC)C)(CO[C@@H](CN)C)OCN
4	NCO[C@]([C@](/C(=C\C)/[C@H](CN)N)(OC)F)(CO[C@@H](CN)C)N
5	NCC[C@@H](OC[C@H]([C@H](O[C@]([C@]([C@@](NC#C)(ON=C)C#C)(/C(=C\[C@@H](N)C)/[C@H](N=C)N)CC)([C@H](N=C)CN)CC)N)N)CF
6	NCO[C@@]1(CC)C(OC)C=N[C@H](/C(=C/C)/[C@@]1(OC)CN)CN
7	CC[C@@](C1=C[C@@](C(=C1[C@@H](N)C)C)(C)CN)(C=C)C
8	NC[C@@H](C1=CC(F)C(=C)[C@](O[C@@]1(N)CC)(C)CC)N=C
9	NCC[C@@H](OC[C@H]([C@H](OOC[C@H]([C@H](O[C@]([C@]([C@@](NC#C)(ON=C)C#C)(/C(=C\[C@@H](N)C)/[C@H](N=C)N)CC)([C@H](N=C)CN)CC)N)N)N)N)CF
10	NCC[C@@H]([C@@H](/C=C(\[C@]([C@@H](ON)C)(N)C)/[C@@H](OCC)N=C)C)CF
11	CCO[C@]([C@@](O[C@@H]([C@H](N=C)CN)N)(CCC)CC)(/C(=C/C)/[C@@H](N=C)CN)CN
12	C=NO[C@@]([C@@]([C@]([C@H](N=C)CN)(OC/C(=C/[C@@H](N)C)/CC)CC)(/C(=C\[C@@]([C@@](OC(N)N)(CCC)CC)(OCC)CN)/[C@H](N=C)CC)CC)(NC#C)C#C
13	NCC[C@@H](OC[C@H]([C@H](O[C@@]([C@H](N=C)CN)(O[C@]1(C#C)NC#CC[C@H]([C@@]1(CC)/C(=C/C(N)N)/[C@H](N=C)N)N)CC)N)N)CF
14	C[C@@H](/C=C(/[C@H](N=C)N)\N)N
15	NC[C@@H](C1=CC(F)C(=C)[C@](O[C@@]1(N)CC)(C)CC)N=C
16	NCO[C@]([C@](/C(=C\C)/[C@@H](N=C)CN)(OC)F)(CO[C@@H](CN)C)N
17	C=NO[C@@]([C@](/C(=C\[C@@H](N)C)/[C@H](N=C)N)(N=C)CC)(NC#C)C#C
18	NC[C@@H](/C(=C/[C@@H](N)C)/[C@@](O[C@](C=C)(CC)C)(CC)N)N=C
19	NC[C@@H](C1=CC(F)C(=C)[C@](O[C@@]1(N)CC)(C)CC)N=C
20	C=NO[C@@]([C@](/C(=C\C(N)N)/[C@H](N=C)N)([C@@H](N=C)N)CC)(NC#C)C#C
21	CCO[C@]([C@@](O[C@@H]([C@H](N=C)CN)N)(CCC)CC)(/C(=C\C)/[C@@H](N=C)CN)CN
22	NCO[C@]([C@@](/C(=C\C)/[C@@H](N=C)CN)(CN)OC)(COC)CC
23	C=NCO[C@]([C@](/C(=C\C)/[C@@H](N=C)CN)(OC)C)(CO[C@@H](CN)C)CC
24	C=CC[C@H]([C@@H](C[C@](O[C@@H]([C@H](N=C)CN)CC=C)(O[C@H](ON)C)N=C)N=C)O[C@@](/C(=C\[C@H](CCN)N=C)/[C@@H](N=O)N)(O[C@H](ON)C)C=C
25	NCO[C@]([C@](/C(=C\C)/[C@@H](N=C)CN)(OC)C)(CON)CC
26	CCO[C@]([C@@](OC(N)N)(CCC)CC)(/C(=C\C)/[C@H](CN)C)CN
27	C=NO[C@@]([C@@]([C@]([C@H](N=C)CN)(O[C@@H]([C@@H](CC)N)N)CC)(/C(=C\[C@H](F)N)/[C@H](N=C)N)CC)(NC#C)C#C
28	CCO[C@]([C@@](OC(N)N)(CCC)CC)(/C(=C\C)/C(N=C)N=C)CN
29	CC/C=C(\[C@@](O[C@@](C=C)(CC)C)(CC)N)/[C@@H](N=C)CN
30	NCC[C@@H]([C@@H](/C=C(\[C@]([C@@H](ON)C)(N)C)/[C@H]1OCC=N1)C)CF
31	NCC[C@@H]([C@@H](/C=C(\[C@]([C@@H](ON)C)(N)C)/[C@H]1OCC=N1)C)CF
32	NCC[C@@H]([C@]([C@]([C@@](NC#C)(ON=C)N=C)(/C(=C\[C@@H](N)C)/[C@H](N=C)N)CC)([C@H](N=C)CN)CC)CF
33	CCO[C@]([C@@](OC(N)N)(CCC)CC)(/C(=C\C)/[C@@H](N=C)C)CN
34	NCC[C@@H](OC[C@H]([C@H](O[C@]([C@]([C@](O[C@@](O[C@](C=C)(CC)C)(CC)N)(NC#C)C#C)(/C(=C\[C@@H](N)C)/[C@H](N=C)N)CC)([C@H](C#C)CN)CC)N)N)CF
35	C=N[C@@H](/C(=C/[C@@H](N)C)/CN)N
36	C=C[C@@]1(C)C(C)CC2=C(C1=C[C@@]2(C)CN)[C@@H](N)C
37	NCC[C@@H](O/C=C(\[C@@]([C@@](OC(N)N)(CCC)CC)(OCC)CN)/C(CN)CN)CF
38	NCC(/C(=C/C)/[C@@H](N)C)CN
39	C=NO[C@@]([C@@]([C@]([C@H](N=C)CN)(O[C@@H](CCO[C@@H](CN)C)N)CC)(/C(=C\[C@@H](N)C)/[C@H](N=C)N)CC)(NC#C)C#C
40	CCO[C@]([C@@](OC(N)N)(CCC)CC)(/C(=C\C)/C(CN)CN)CN
1	CCO[C@]([C@](OC(N)N)(CC)C)(/C(=C\C)/[C@H](CN)C)CN
2	NCC[C@@H](O/C=C(\[C@@]([C@@](OC(N)N)(CCC)CC)(OCC)CN)/C(CN)CN)CF
3	CC[C@@](C1=C[C@@](C(=C1[C@@H](N)C)C)(C)CC)(C=C)C
4	NCC[C@@H]([C@]1(N)O[C@@](C)(CC)C(=C)C(C=C1[C@@H](N=C)CN)F)CF
5	NC[C@@H](C1=CC(F)C(=C)C(O[C@@]1(N)CC)(C)C)N=C
6	NCO[C@]([C@](/C(=C\C)/[C@H](CN)N)(OC)F)(C/C(=C/C)/[C@@H](N)C)N
7	NCO[C@]([C@](/C(=C\C)/[C@@H](N=C)CN)(OC)F)(CO[C@@H](CN)N)N
8	CCO[C@]([C@@](O[C@@H]([C@H](N=C)CN)N)(CCC)CC)(/C(=C/C)/[C@@H](N=C)CN)CN
9	NCC[C@@H]([C@@H](/C=C(\[C@]([C@@H](ON)C)(N)C)/[C@H](N=C)C)C)CF
10	NCC[C@@H]([C@@H](/C=C(\[C@]([C@@H](ON)C)(N)C)/[C@@H](OCC)N=C)C)CF
11	CCO[C@]([C@@](OC(N)N)(CCC)CC)(/C(=C\C)/[C@@H](N=C)OC)CN
12	NCO[C@@]1(CC)C(OC)C=N[C@H](/C(=C/C)/[C@@]1(OC)CN)CN
13	CCOC[C@H]([C@H](OOC[C@H]([C@H](O[C@]([C@@](/C(=C\[C@@H](N)C)/[C@H](N=C)N)([C@@](NC#C)(ON=C)C#C)CC)([C@H](N=C)CN)CC)N)N)N)N
14	NOC[C@H]([C@H](O[C@]([C@]1(CO[C@]([C@](/C(=C\C)/[C@@H](N=C)CN)(OC)C)(CO[C@@H](CN)C)CC)C(C)C=NO[C@]1(C#C)NC#C)([C@H](N=C)CN)CCC)N)N
15	NCO[C@]([C@H](OOC[C@H]([C@H](O[C@]([C@]([C@@](NC#C)(ON=C)C#C)(/C(=C\[C@@H](N)C)/[C@H](N=C)N)CC)([C@H](N=C)CN)CC)N)N)N)(COC)CC
16	NCC[C@@H](O[C@]([C@](/C(=C\C)/C(CN)CN)(OCC)CN)(CCC)CC)N
17	CCO[C@]([C@@](O[C@@H]([C@H](N=C)CN)N)(CCC)CC)(/C(=C\C)/[C@@H](N=C)CN)CC
18	NCC[C@@H](OC[C@H]([C@@](/C(=C\C)/[C@@H](N=C)CN)(CN)OC)N)CF
19	C=NO[C@@]([C@@]([C@]([C@H](N=C)CN)(O[C@@H]([C@@H](CC)N)N)CC)(/C(=C\[C@H](F)N)/[C@H](N=C)ON)CC)(NC#C)C#C
20	NC[C@H](OC(CN)CN)C
21	CC/C=C(\[C@]([C@]([C@H](N=C)CN)(O[C@@H]([C@@H](CC)N)N)CC)([C@@](NC#C)(ON=C)C#C)CC)/[C@H](N=C)N
22	CCC[C@@]([C@](/C(=C/C)/[C@@H](N=C)CN)(OCC)CN)(O[C@@H](N=C)N)CC
23	CCCO[C@H](/C(=C/[C@H]([C@H](CCN)CF)C)/[C@]([C@@H](ON)C)(N)C)N=C
24	CCCC([C@](/C(=C\C)/[C@H](CN)C)(OCC)CN)(OC(N)N)CCC
25	NCC[C@@]([C@](/C(=C\C)/[C@@H](N=C)CN)(OC)C)(CO/C(=C/C)/[C@@]([C@@](OC(N)N)(CCC)CC)(OCC)CN)OCN
26	C=NO[C@@]([C@@]([C@]([C@H]([C@H](N=C)CN)CN)(O[C@@H](CCO[C@@H](CN)C)N)CC)(/C(=C\[C@@H](N)C)/[C@H](N=C)N)CC)(NC#C)C#C
27	NCC[C@@]([C@](/C(=C\C)/[C@@H](N=C)CN)(OC)C)(CO[C@@H](CN)C)OCN
28	NCC[C@@H](O/C=C(\[C@@]([C@@](OC(N)N)(CCN)CC)(OCC)CN)/C(CN)CN)CF
29	CCC[C@@]([C@](/C(=C/C)/C(N=C)N=C)(OC)CN)(OC(N)N)CC
30	CCO[C@]([C@@](OC(N)N)(CCC)CC)(/C(=C\C)/C(N=C)N=C)CN
31	NCC[C@@H](OC[C@H]([C@H](O[C@]([C@](C(ON=C)(C#C)C#C)(/C(=C\[C@@H](N)C)/[C@H](N=C)N)CC)([C@H](N=C)CN)CC)N)N)CF
32	CCO[C@]([C@@](CCC)(CC)C)(/C(=C\C)/[C@@H](N=C)CN)CN
33	NCC([C@@H](CN)C)CN
34	NC[C@]1(C)C=C2C(=C1CC([C@@]2(C=C)[C@@H](N)C)C)[C@@H](N)C
35	CC/C=C(\[C@]([C@]([C@H](N=C)CN)(O[C@@H]([C@@H](CC)N)N)CC)(C(NC#C)(NC#C)ON=C)CC)/[C@H](N=C)N
36	CC/C=C(\[C@]([C@]([C@H](N=C)CN)(O[C@@H]([C@@H](CC)N)N)CC)([C@@](NC#C)(ON=C)C#C)CO[C@@H]([C@H](N=C)CN)N)/[C@H](N=C)N
37	CCO[C@]([C@@](OC(N)N)(CCC)CC)(/C(=C\C)/[C@H](CN)C)CN
38	CCO[C@]([C@@](OC(N)N)(CCC)CC)(/C(=C\C)/[C@@H](N=C)C)CN
39	C=NO[C@@]([C@@]([C@]([C@H](N=C)CN)([C@@H](CF)N)CC)(/C(=C\[C@@H](N)C)/[C@H](N=C)N)CC)(NC#C)N=C
40	C=NO[C@@]([C@](/C(=C\C)/[C@H](N=C)N)(N=C)CC)(NC#C)C#C
1	CCO[C@]([C@@]([C@H](CC)C)(OC(N)N)C)(/C(=C\C)/[C@H](CN)C)CN
2	CCCO[C@H](/C(=C/[C@H]([C@H](CCN)CN)C)/[C@]([C@@H](ON)C)(N)C)N=C
3	CCCO[C@H](/C(=C/[C@H]([C@H](CCN)CF)C)/[C@]([C@@H](ON)C)(N)C)N=C
4	C=NO[C@@]([C@@]([C@]([C@H]([C@H](N=C)CN)CN)(O[C@@H](CCO[C@@H](CN)C)N)CC)(/C(=C\[C@@H](N)C)/[C@H](N=C)N)CC)(NC#C)N
5	NOC[C@H]([C@H](O[C@]([C@]([C@@](NC#C)(ON=C)C#C)(CO[C@]([C@](/C(=C\C)/[C@@H](N=C)CN)(OC)C)(CO[C@@H](CN)C)CC)C#C)([C@H](N=C)CN)CCC)N)N
6	CCO[C@]([C@](OC(N)N)(CC)C)(/C(=C\C)/[C@H](CN)C)CN
7	NCC[C@@H](O/C=C(\[C@@]([C@@](OC(N)N)(CCC#C)CC)(OCC)CN)/C(CN)CN)CF
8	C=NO[C@@]([C@@]([C@]([C@H](N=C)CN)(O[C@@H]([C@@H](CC)N)N)CC)(/C(=C\[C@H](F)N)/[C@H](N=C)ON)CC)(NC#C)C#C
9	NCC[C@@H]([C@@H](/C=C(\[C@]([C@@H](ON)C)(N)C)/[C@H](N=C)C)C)CF
10	CCO[C@]([C@@](CCC)(CC)C)(/C(=C\C)/[C@H](CN)CC)CN
11	CCC[C@]([C@](/C(=C\C)/[C@@H](N=C)CN)(OCN)CN)(CC)C
12	CCO[C@]([C@@](O[C@@H]([C@H](N=C)CN)F)(CCC)CC)(/C(=C\C)/[C@@H](N=C)CN)CC
13	C=NO[C@@]([C@](/C(=C\C)/[C@H](N=C)N)(N=C)CC)(NC#C)C#C
14	NC(N=C)N
15	CCO[C@]([C@](CCC)(ON)CC)(/C(=C\C)/C(N=C)N=C)CN
16	NCO[C@]([C@](/C(=C\C)/[C@H](CN)N)(OC)F)(C/C(=C/C)/[C@@H](N)C)N
17	CCCC([C@](/C(=C\C)/[C@H](CN)C)(OCC)CC)(OC(N)N)CCC
18	CCC[C@@]([C@](/C(=C/C)/C(N=C)N=C)(OC)CN)(OC(N)N)CC
19	CCO[C@]([C@@](OC(N)N)(CCC)CC)(/C(=C\C)/[C@H](CN)C)N
20	CC/C=C(\[C@@](C=C)(CC)C)/C(=C\C)/[C@@H](N)C
21	CCCO[C@H](/C(=C/[C@H]([C@@H](CF)CN)C)/[C@@]([C@@H](ON)C)(OC(N)N)N)N=C
22	NC[C@]1(C)C=C2C(=C1CC([C@@]2(C=C)[C@@H](N)C)C)[C@@H](N)C
23	NC[C@]1(C)C=C2C(=C1CC([C@@]2(C=C)[C@@H](N)C)C)[C@@H](N)C
24	NCCC[C@@]([C@](/C(=C\C)/C(N=C)N=C)(OCC)CN)(OC(N)N)CC
25	CCCN[C@]([C@@]([C@]([C@H](N=C)CN)(O[C@@H]([C@@H](COO[C@@H]([C@](COC)(OCN)CC)N)N)N)CC)(/C(=C\[C@@H](N)C)/[C@H](N=C)N)CC)(ON=C)C#C
26	C=NO[C@@]([C@@]([C@]([C@H]([C@H](N=C)CN)CN)(O[C@@H](CCO[C@@H](CN)C)N)CC)(/C(=C\[C@@H](N)C)/[C@H](N=C)N)CC)(NC#C)C#C
27	CCO[C@]([C@@](O[C@@H]([C@H](N=C)CN)N)(C#C)CC)(/C(=C\C)/[C@@H](N=C)CN)CC
28	NOC[C@H]([C@H](O[C@]([C@]1(CO[C@]([C@](/C(=C\C)/[C@@H](N=C)CN)(OC)C)(COOC(N)N)CC)C(C)C=NO[C@]1(C#C)NC#C)([C@H](N=C)CN)CCC)N)N
29	CC/C=C(\[C@]([C@]([C@H](N=C)CN)(O[C@@H]([C@@H](CC)N)N)CC)([C@@](NC#C)(ON=C)C#C)CO[C@@H]([C@H](N=C)CN)N)/[C@H](N=C)N
30	C=NO[C@@]([C@@]([C@]([C@H]([C@H](N=C)CN)CN)(O[C@@H](CCO[C@@H](CO[C@@H]([C@@H](CC)N)N)C)N)CC)(/C(=C\[C@@H](N)C)/[C@H](N=C)N)CC)(NC#C)C#C
31	CCO[C@]([C@](OC(N)N)(CC)C)(/C(=C\C)/[C@H](CN)C)CN
32	CC/C=C(\[C@@]([C@@]([C@H](N=C)CN)(CC)N)(C(NC#C)(NC#C)ON=C)CC)/[C@H](N=C)N
33	C=NO[C@@]([C@@]([C@]([C@H](N=C)CN)(O[C@@H]([C@@H](CC)N)N)CC)(/C(=C\[C@H](F)N)/[C@H](N=C)ON)CC)(NC#C)C#C
34	CCC[C@@]([C@](/C(=C\C)/[C@H](CC(N)N)N=C)(OCC)CN)(O[C@@H]([C@H](N=C)CN)N)CC
35	CCC[C@@]([C@](/C(=C\C)/[C@H](CN)C)(OCC)CN)(O[C@@H](CN)N)CC
36	CC/C=C(\[C@]([C@]([C@H](N=C)CN)(O[C@@H]([C@@H](CC)N)N)CC)([C@@](NC#C)(ON=C)C#C)CO[C@@H]([C@H](N=C)CN)N)/[C@H](N=C)N
37	CCO[C@]([C@@](OC(N)N)(CCC)CC)(/C(=C\C)/[C@H](CN)C)CN
38	CCO[C@]([C@@](CCC)(CC)C)(/C(=C\C)/C(N=C)N=C)CN
39	C=NO[C@@]([C@@]([C@]([C@H](N=C)CN)([C@@H](CF)N)CC)(/C(=C\[C@@H](N)C)/[C@H](N=C)N)CC)(NC#C)N=C
40	C=NO[C@@]([C@](/C(=C\C)/[C@H](N=C)N)(N=C)CC)(NC#C)C#C
1	CC/C=C(\[C@]([C@]([C@H](N=C)CN)(O[C@@H]([C@@H](CC)N)N)CC)([C@@](NC#C)(ON=C)C#C)CO[C@@H]([C@H](/C(=C/C)/[C@@]([C@](OC(N)N)(CC)C)(OCC)CN)CN)N)/[C@H](N=C)N
2	NCC[C@@H]([C@@H](/C=C(\[C@]([C@@H](ON)C)(N)C)/[C@H](CN=C)C)C)CF
3	CCCO[C@H](/C(=C/[C@H]([C@H](CCN)C)C)/[C@]([C@@H](ON)C)(N)C)N=C
4	C=NO[C@@]([C@@]([C@]([C@H](N=C)CN)([C@@H](CF)N)CC)(/C(=C\[C@@H](N)C)/[C@H](N=C)N)CC)(NC#C)N=C
5	CCC[C@]([C@](/C(=C\C)/[C@H]([C@@](/C(=C\[C@H]([C@H](CCN)CF)C)/[C@H](N=C)C)(N)C)C)(OCN)CN)(CC)C
6	C[C@H](N=C)CN
7	NCO[C@]([C@](/C(=C\C)/[C@H](CN)N)(OC)F)(C/C(=C/C)/[C@@H](CC)C)N
8	CCC[C@@]([C@](/C(=C\C)/[C@@H](N=C)CN)(OCN)CN)(CF)CC
9	CCCO[C@H](/C(=C/[C@H]([C@H](CCN)CN)CN)/[C@]([C@@H](ON)C)(N)C)N=C
10	CCC[C@]([C@](/C(=C\C)/[C@H](CCN)N=C)(OCN)CN)(CC)C
11	CC/C=C(\[C@@]([C@@]([C@H](N=C)CN)(CC)N)(C(NC#C)(NC#C)ON=C)CC)/[C@H](N=C)N
12	CCCO[C@H](/C(=C/[C@H]([C@H](CCN)CN)C)/[C@]([C@@H](ON)C)(N)C)N=C
13	NC/C=C(\[C@@](C=C)(CC)C)/C(=C\C)/[C@@H](N)C
14	CCO[C@]([C@@](O[C@@H]([C@H](N=C)CN)N)(C#C)CC)(/C(=C\C)/[C@@H](N=C)CN)CC
15	NC[C@H](N=C)ON
16	C=NO[C@@]([C@@]([C@@]([C@H](N=C)CN)(O[C@@H]([C@@H](CC)N)N)N)(/C(=C\[C@H](F)N)/[C@H](N=C)ON)CC)(NC#C)C#C
17	C=NO[C@@]([C@@]([C@](C(CN)CN)(O[C@@H](CCO[C@@H](CN)C)N)CC)(/C(=C\[C@@H](N)C)/[C@H](N=C)N)CC)(NC#C)N
18	CCC[C@@]([C@](/C(=C/C)/C(N=C)N=C)(OC)CN)(OC(N)N)CC
19	CCO[C@]([C@@](OC(N)N)(CCC)CC)(/C(=C\C)/[C@H](CN)C)N
20	NOC[C@H]([C@H](O[C@]([C@]1(CO[C@]([C@](/C(=C\C)/[C@@H](N=C)CC)(OC)C)(COOC(N)N)CC)C(C)C=NO[C@]1(C#C)NC#C)([C@H](N=C)CN)CCC)N)N
21	NCC[C@](/C(=C\C)/[C@@H](N=C)CN)(OC)C
22	CCO[C@](C(ON)(CC)CC)(/C(=C\C)/C(N=C)N=C)CN
23	CCC[C@]([C@](/C(=C\C)/[C@@H](N=C)CN)(O[C@H](N=C)CN)CN)(CC)C
24	CCO[C@]([C@@](CCC)(CC)C)(/C(=C\C)/[C@H](CN)CC)CN
25	CCCO[C@]([C@@](O[C@@H](CN)N)(CCC)CC)(/C(=C\C)/[C@H](CN)C)CN
26	CCO[C@](C(ON)(CC)CC)(/C(=C\C)/C(N=C)N=C)CN
27	CCO[C@]([C@@](O[C@@H]([C@H](N=C)CN)N)(C#C)CC)(/C(=C\C)/[C@@H](N=C)CN)CC
28	CCCC[C@@]([C@](/C(=C\C)/[C@H](CN)C)(OCC)CN)(OC(N)N)CC
29	NOC[C@H]([C@H](O[C@]([C@]1(CO[C@]([C@](O[C@]([C@@](O[C@@H]([C@H](N=C)CN)N)(C#C)CC)(/C(=C\C)/[C@@H](N=C)CN)CC)(OC)C)(COOC(N)N)CC)C(C)C=NO[C@]1(C#C)NC#C)([C@H](N=C)CN)CCC)N)N
30	CC/C=C(\[C@@](C=C)(CC)C)/C(=C\C)/[C@@H](N)C
31	CCCO[C@H](/C(=C/[C@H]([C@H](CCN)CF)C)/OC)N=C
32	C=NO[C@@]([C@@]([C@]([C@H]([C@H](N=C)CN)CN)(O[C@@H](CCO[C@@H](CN)C)N)CC)(/C(=C\[C@@H](N)C)/[C@H](N=C)N)CC)(NC#C)C#C
33	CCO[C@@]1(CN=CCC[C@]1(CC)OC(N)N)/C(=C\C)/[C@H](CN)C
34	C=NO[C@@]([C@@]([C@]([C@H]([C@H](N=C)CN)CN)(O[C@@H](CCO[C@@H](CN)C)N)CC)(/C(=C\[C@@H](N)C)/[C@H](N=C)N)CC)(NC#C)N
35	CCO[C@]([C@@]([C@H](CC)C)(OC(N)N)C)(/C(=C\C)/[C@H](CN)C)C
36	CCC[C@]([C@](/C(=C\C)/[C@@H](N=C)CN)(ON)CN)(CC)C
37	NCO[C@]([C@@]([C@]([C@@H](ON)C)(N)C)(/C(=C\C)/[C@H](CN)N)F)(C/C(=C/C)/[C@@H](N)C)N
38	CCCO[C@H](/C(=C/[C@H]([C@H](CCN)CF)C)/[C@]([C@@H](ON)C)(N)C)N=C
39	CCC[C@@]([C@](/C(=C\C)/[C@H](CN)C)(OCC)CN)(O[C@@H](CN)N)CC
40	NC[C@]1(C)C=C2C(=C1CC([C@@]2(C=C)[C@@H](N)C)C)[C@@H](N)C
1	C=NO[C@@]([C@@]([C@]([C@H]([C@H](N=C)CN)CN)(O[C@@H](CCO[C@@H](CN)C)N)CC)(/C(=C\[C@@H](N)C)/[C@H](N=C)N)CC)(NC#C)C#C
2	CCCO[C@H](/C(=C/[C@@H]([C@@](C=C)(CC)C)[C@H](CCN)C)/[C@]([C@@H](ON)C)(N)C)N=C
3	NC[C@H]([C@H](O/C(=C\C)/[C@@H](N=C)CN)N)N=C
4	C=NO[C@@]([C@@]([C@]([C@H](N=C)CN)([C@@H](CF)N)CC)(/C(=C\[C@@H](N)C)/[C@H](N=C)N)CC)(NC#C)N=C
5	C=NO[C@@]([C@@](/C(=C\[C@@H](N)C)/[C@H](N=C)N)(CC)N)(NC#C)N=C
